index,DateTime,Open,Close,High,Low,Volume,Previous_Close,Timestamp,Volume_weighted_avg_price,Number_of_transactions
0,2016-04-18 09:30:00-04:00,108.89,108.65,108.92,108.65,1147576.0,109.814,1460986200000,108.8406,2811
1,2016-04-18 09:31:00-04:00,108.66,108.77,108.79,108.62,314560,109.814,1460986260000,108.6799,1678
2,2016-04-18 09:32:00-04:00,108.77,108.9,108.95,108.77,320864,109.814,1460986320000,108.8954,1502
3,2016-04-18 09:33:00-04:00,108.89,108.795,108.9,108.79,228049,109.814,1460986380000,108.836,1229
4,2016-04-18 09:34:00-04:00,108.7932,108.765,108.8,108.69,157478,109.814,1460986440000,108.7293,1082
5,2016-04-18 09:35:00-04:00,108.76,108.77,108.9,108.76,232750,109.814,1460986500000,108.8451,1249
6,2016-04-18 09:36:00-04:00,108.775,108.665,108.8,108.66,194208,109.814,1460986560000,108.7321,1206
7,2016-04-18 09:37:00-04:00,108.665,108.58,108.67,108.53,300519,109.814,1460986620000,108.6273,1532
8,2016-04-18 09:38:00-04:00,108.58,108.5238,108.675,108.52,184241,109.814,1460986680000,108.57,997
9,2016-04-18 09:39:00-04:00,108.52,108.68,108.7,108.51,182802,109.814,1460986740000,108.6019,1049
10,2016-04-18 09:40:00-04:00,108.69,108.74,108.82,108.678,303803,109.814,1460986800000,108.7592,1486
11,2016-04-18 09:41:00-04:00,108.735,108.55,108.74,108.55,132867,109.814,1460986860000,108.6547,886
12,2016-04-18 09:42:00-04:00,108.56,108.25,108.6,108.24,594056,109.814,1460986920000,108.401,2690
13,2016-04-18 09:43:00-04:00,108.25,107.97,108.29,107.81,861469,109.814,1460986980000,108.0368,4946
14,2016-04-18 09:44:00-04:00,107.98,107.98,108.01,107.9,308086,109.814,1460987040000,107.9746,1372
15,2016-04-18 09:45:00-04:00,107.97,108.049,108.09,107.96,351463,109.814,1460987100000,108.0021,1547
16,2016-04-18 09:46:00-04:00,108.05,108.02,108.11,108,199089,109.814,1460987160000,108.064,1074
17,2016-04-18 09:47:00-04:00,108.02,108.1162,108.13,107.97,272650,109.814,1460987220000,108.027,1407
18,2016-04-18 09:48:00-04:00,108.12,108.12,108.13,108.035,182828,109.814,1460987280000,108.075,1184
19,2016-04-18 09:49:00-04:00,108.12,108.25,108.27,108.11,220679,109.814,1460987340000,108.1956,1338
20,2016-04-18 09:50:00-04:00,108.25,108.15,108.32,108.13,239608,109.814,1460987400000,108.2431,1481
21,2016-04-18 09:51:00-04:00,108.16,108.2301,108.25,108.15,168479,109.814,1460987460000,108.2027,1029
22,2016-04-18 09:52:00-04:00,108.2365,108.05,108.25,108.03,162557,109.814,1460987520000,108.1674,992
23,2016-04-18 09:53:00-04:00,108.03,108.01,108.04,108,175871,109.814,1460987580000,108.0085,1040
24,2016-04-18 09:54:00-04:00,108.0001,108.02,108.0719,108,125227,109.814,1460987640000,108.0264,1024
25,2016-04-18 09:55:00-04:00,108.0298,108.01,108.06,108,90781,109.814,1460987700000,108.0219,789
