index,DateTime,Open,Close,High,Low,Volume,Previous_Close
0,2020-02-24 09:30:00-05:00,167.68,166.8,167.82,166.73,10598,180.2
1,2020-02-24 09:30:05-05:00,166.79,166.6,167.57,166.52,913,180.2
2,2020-02-24 09:30:10-05:00,166.85,166.2,167.58,166.2,1072,180.2
3,2020-02-24 09:30:15-05:00,166.21,165.4,166.48,165.4,1555,180.2
4,2020-02-24 09:30:20-05:00,165.55,164.62,165.68,164.6,1131,180.2
5,2020-02-24 09:30:25-05:00,164.78,164.6,165.62,164.44,990,180.2
6,2020-02-24 09:30:30-05:00,164.66,165.07,165.72,164.5,956,180.2
7,2020-02-24 09:30:35-05:00,165.12,165.29,165.58,164.8,702,180.2
8,2020-02-24 09:30:40-05:00,165.29,165.62,165.73,164.98,377,180.2
9,2020-02-24 09:30:45-05:00,165.29,165.23,165.73,165.0,510,180.2
10,2020-02-24 09:30:50-05:00,165.4,165.4,165.73,165.08,643,180.2
11,2020-02-24 09:30:55-05:00,165.06,165.0,165.73,165.0,720,180.2
12,2020-02-24 09:31:00-05:00,165.09,165.0,165.58,164.8,627,180.2
13,2020-02-24 09:31:05-05:00,165.36,165.68,165.98,165.1,635,180.2
14,2020-02-24 09:31:10-05:00,165.86,166.8,166.8,165.67,593,180.2
15,2020-02-24 09:31:15-05:00,166.87,166.49,166.87,165.6,749,180.2
16,2020-02-24 09:31:20-05:00,166.93,166.26,166.99,166.05,530,180.2
17,2020-02-24 09:31:25-05:00,166.06,166.79,166.95,166.06,441,180.2
18,2020-02-24 09:31:30-05:00,166.84,166.2,166.92,166.1,253,180.2
19,2020-02-24 09:31:35-05:00,166.2,166.76,166.95,166.1,353,180.2
20,2020-02-24 09:31:40-05:00,167.0,167.04,167.39,166.15,684,180.2
21,2020-02-24 09:31:45-05:00,167.34,167.1,167.6,167.1,242,180.2
22,2020-02-24 09:31:50-05:00,167.15,167.29,167.6,167.04,266,180.2
23,2020-02-24 09:31:55-05:00,167.28,167.56,167.63,167.04,582,180.2
24,2020-02-24 09:32:00-05:00,167.59,167.43,167.6,167.24,319,180.2
25,2020-02-24 09:32:05-05:00,167.35,167.6,167.7,167.24,334,180.2
26,2020-02-24 09:32:10-05:00,167.56,167.48,167.8,167.04,535,180.2
27,2020-02-24 09:32:15-05:00,167.5,167.49,167.74,167.25,210,180.2
28,2020-02-24 09:32:20-05:00,167.43,166.64,167.5,166.41,413,180.2
29,2020-02-24 09:32:25-05:00,166.88,166.65,166.88,166.41,807,180.2
30,2020-02-24 09:32:30-05:00,166.87,166.81,167.0,166.64,225,180.2
31,2020-02-24 09:32:35-05:00,167.0,167.01,167.4,167.0,190,180.2
32,2020-02-24 09:32:40-05:00,167.2,167.92,168.0,167.1,583,180.2
33,2020-02-24 09:32:45-05:00,167.8,167.74,168.0,167.6,264,180.2
34,2020-02-24 09:32:50-05:00,167.53,167.63,167.86,167.2,213,180.2
35,2020-02-24 09:32:55-05:00,167.73,167.62,167.93,167.14,392,180.2
36,2020-02-24 09:33:00-05:00,167.6,167.7,167.8,167.56,189,180.2
37,2020-02-24 09:33:05-05:00,167.69,167.84,167.85,167.69,156,180.2
38,2020-02-24 09:33:10-05:00,167.98,168.11,168.2,167.42,1229,180.2
39,2020-02-24 09:33:15-05:00,167.82,167.75,167.94,167.5,314,180.2
