index,DateTime,Open,Close,High,Low,Volume,Previous_Close
0,2020-05-21 09:30:00-04:00,163.2,163.51,163.51,163.2,1423,163.09
1,2020-05-21 09:30:05-04:00,163.49,163.57,163.57,163.36,245,163.09
2,2020-05-21 09:30:10-04:00,163.56,163.54,163.62,163.48,179,163.09
3,2020-05-21 09:30:15-04:00,163.5,163.55,163.57,163.46,108,163.09
4,2020-05-21 09:30:20-04:00,163.49,163.59,163.62,163.47,148,163.09
5,2020-05-21 09:30:25-04:00,163.57,163.89,163.89,163.57,361,163.09
6,2020-05-21 09:30:30-04:00,163.82,163.87,163.93,163.75,387,163.09
7,2020-05-21 09:30:35-04:00,163.93,164.09,164.18,163.93,518,163.09
8,2020-05-21 09:30:40-04:00,164.05,164.08,164.13,164.03,132,163.09
9,2020-05-21 09:30:45-04:00,164.09,163.85,164.1,163.83,565,163.09
10,2020-05-21 09:30:50-04:00,163.8,163.71,163.88,163.7,125,163.09
11,2020-05-21 09:30:55-04:00,163.74,163.46,163.74,163.41,521,163.09
12,2020-05-21 09:31:00-04:00,163.61,163.46,163.65,163.46,106,163.09
13,2020-05-21 09:31:05-04:00,163.54,163.55,163.61,163.41,113,163.09
14,2020-05-21 09:31:10-04:00,163.51,163.5,163.51,163.43,42,163.09
15,2020-05-21 09:31:15-04:00,163.43,163.66,163.67,163.43,90,163.09
16,2020-05-21 09:31:20-04:00,163.58,163.59,163.6,163.5,93,163.09
17,2020-05-21 09:31:25-04:00,163.5,163.57,163.57,163.49,37,163.09
18,2020-05-21 09:31:30-04:00,163.59,163.53,163.59,163.46,82,163.09
19,2020-05-21 09:31:35-04:00,163.5,163.51,163.52,163.34,121,163.09
20,2020-05-21 09:31:40-04:00,163.56,163.47,163.56,163.46,30,163.09
21,2020-05-21 09:31:45-04:00,163.4,163.15,163.42,163.15,292,163.09
22,2020-05-21 09:31:50-04:00,163.26,163.21,163.26,163.12,95,163.09
23,2020-05-21 09:31:55-04:00,163.17,162.9,163.19,162.8,339,163.09
24,2020-05-21 09:32:00-04:00,162.96,162.96,163.12,162.82,90,163.09
25,2020-05-21 09:32:05-04:00,162.93,163.08,163.11,162.93,70,163.09
26,2020-05-21 09:32:10-04:00,163.12,163.02,163.17,163.01,226,163.09
27,2020-05-21 09:32:15-04:00,163.11,163.17,163.17,162.94,77,163.09
28,2020-05-21 09:32:20-04:00,162.99,162.8,162.99,162.8,93,163.09
29,2020-05-21 09:32:25-04:00,162.88,162.73,162.93,162.73,247,163.09
30,2020-05-21 09:32:30-04:00,162.81,162.66,162.89,162.66,102,163.09
31,2020-05-21 09:32:35-04:00,162.7,162.72,162.74,162.7,33,163.09
32,2020-05-21 09:32:40-04:00,162.74,162.81,162.81,162.74,39,163.09
33,2020-05-21 09:32:45-04:00,162.85,162.73,162.87,162.69,58,163.09
34,2020-05-21 09:32:50-04:00,162.7,162.88,162.88,162.7,123,163.09
35,2020-05-21 09:32:55-04:00,162.88,162.82,162.88,162.8,93,163.09
36,2020-05-21 09:33:00-04:00,162.86,162.87,162.9,162.83,48,163.09
37,2020-05-21 09:33:05-04:00,162.87,162.71,162.87,162.71,88,163.09
38,2020-05-21 09:33:10-04:00,162.8,162.81,162.92,162.77,118,163.09
39,2020-05-21 09:33:15-04:00,162.92,163.03,163.03,162.92,175,163.09
40,2020-05-21 09:33:20-04:00,163.1,163.0,163.13,162.94,138,163.09
41,2020-05-21 09:33:25-04:00,163.03,163.05,163.05,163.03,10,163.09
42,2020-05-21 09:33:30-04:00,163.05,162.99,163.05,162.99,25,163.09
43,2020-05-21 09:33:35-04:00,163.01,162.98,163.01,162.94,100,163.09
44,2020-05-21 09:33:40-04:00,162.91,162.75,162.92,162.72,84,163.09
45,2020-05-21 09:33:45-04:00,162.74,162.72,162.85,162.7,164,163.09
46,2020-05-21 09:33:50-04:00,162.77,162.97,163.02,162.77,97,163.09
47,2020-05-21 09:33:55-04:00,162.88,162.73,162.88,162.72,60,163.09
48,2020-05-21 09:34:00-04:00,162.89,162.95,162.98,162.86,65,163.09
49,2020-05-21 09:34:05-04:00,162.87,162.93,162.93,162.86,35,163.09
50,2020-05-21 09:34:10-04:00,162.91,162.9,162.96,162.86,40,163.09
51,2020-05-21 09:34:15-04:00,162.9,162.86,162.93,162.85,105,163.09
52,2020-05-21 09:34:20-04:00,162.8,162.87,162.87,162.74,136,163.09
53,2020-05-21 09:34:25-04:00,162.81,162.75,162.83,162.74,210,163.09
54,2020-05-21 09:34:30-04:00,162.8,162.76,162.8,162.76,11,163.09
55,2020-05-21 09:34:35-04:00,162.7,162.59,162.7,162.56,255,163.09
56,2020-05-21 09:34:40-04:00,162.7,162.72,162.72,162.59,90,163.09
57,2020-05-21 09:34:45-04:00,162.71,162.77,162.78,162.62,68,163.09
58,2020-05-21 09:34:50-04:00,162.74,162.74,162.8,162.71,80,163.09
59,2020-05-21 09:34:55-04:00,162.79,162.79,162.79,162.76,17,163.09
60,2020-05-21 09:35:00-04:00,162.75,162.81,162.86,162.75,130,163.09
61,2020-05-21 09:35:05-04:00,162.81,162.8,162.85,162.8,50,163.09
62,2020-05-21 09:35:10-04:00,162.81,162.8,162.81,162.73,111,163.09
63,2020-05-21 09:35:15-04:00,162.81,162.9,162.94,162.81,26,163.09
64,2020-05-21 09:35:20-04:00,162.93,163.01,163.04,162.93,198,163.09
65,2020-05-21 09:35:25-04:00,162.97,162.93,162.97,162.92,42,163.09
66,2020-05-21 09:35:30-04:00,162.98,163.0,163.03,162.96,134,163.09
67,2020-05-21 09:35:35-04:00,162.95,163.1,163.1,162.95,176,163.09
68,2020-05-21 09:35:40-04:00,163.11,163.17,163.17,163.06,169,163.09
69,2020-05-21 09:35:45-04:00,163.13,163.05,163.17,163.02,262,163.09
70,2020-05-21 09:35:50-04:00,163.06,163.15,163.2,163.0,490,163.09
