index,DateTime,Open,Close,High,Low,Volume,Previous_Close
0,2018-07-27 09:30:00-04:00,61.45,61.52,61.53,61.4,1853,61.27
1,2018-07-27 09:30:05-04:00,61.52,61.48,61.54,61.4,155,61.27
2,2018-07-27 09:30:10-04:00,61.45,61.4,61.45,61.33,275,61.27
3,2018-07-27 09:30:15-04:00,61.33,61.34,61.38,61.33,35,61.27
4,2018-07-27 09:30:20-04:00,61.35,61.3,61.35,61.3,35,61.27
5,2018-07-27 09:30:25-04:00,61.28,61.26,61.33,61.26,66,61.27
6,2018-07-27 09:30:30-04:00,61.28,61.28,61.28,61.28,5,61.27
7,2018-07-27 09:30:35-04:00,61.28,61.28,61.29,61.28,7,61.27
8,2018-07-27 09:30:40-04:00,61.28,61.28,61.29,61.28,0,61.27
9,2018-07-27 09:30:45-04:00,61.27,61.27,61.27,61.27,10,61.27
10,2018-07-27 09:30:50-04:00,61.27,61.27,61.27,61.27,5,61.27
11,2018-07-27 09:30:55-04:00,61.27,61.29,61.33,61.27,100,61.27
12,2018-07-27 09:31:00-04:00,61.26,61.22,61.28,61.22,115,61.27
13,2018-07-27 09:31:05-04:00,61.24,61.28,61.29,61.24,66,61.27
14,2018-07-27 09:31:10-04:00,61.27,61.24,61.27,61.22,25,61.27
15,2018-07-27 09:31:15-04:00,61.16,61.1,61.17,61.1,110,61.27
16,2018-07-27 09:31:20-04:00,61.07,61.11,61.11,61.07,45,61.27
17,2018-07-27 09:31:25-04:00,61.1,61.03,61.1,61.0,127,61.27
18,2018-07-27 09:31:30-04:00,61.0,61.02,61.02,61.0,80,61.27
19,2018-07-27 09:31:35-04:00,61.03,61.02,61.05,61.0,50,61.27
20,2018-07-27 09:31:40-04:00,61.05,61.11,61.12,61.0,144,61.27
21,2018-07-27 09:31:45-04:00,61.07,61.07,61.07,61.05,40,61.27
22,2018-07-27 09:31:50-04:00,61.06,61.0,61.07,61.0,30,61.27
23,2018-07-27 09:31:55-04:00,61.08,61.12,61.12,60.99,655,61.27
24,2018-07-27 09:32:00-04:00,61.04,61.06,61.07,60.98,54,61.27
25,2018-07-27 09:32:05-04:00,61.05,61.05,61.05,61.03,50,61.27
26,2018-07-27 09:32:10-04:00,61.04,61.01,61.07,61.01,35,61.27
27,2018-07-27 09:32:15-04:00,61.0,61.0,61.05,61.0,86,61.27
28,2018-07-27 09:32:20-04:00,61.05,61.02,61.05,61.02,189,61.27
29,2018-07-27 09:32:25-04:00,61.02,61.01,61.06,61.01,60,61.27
30,2018-07-27 09:32:30-04:00,61.0,60.96,61.0,60.95,169,61.27
31,2018-07-27 09:32:35-04:00,60.95,60.97,60.97,60.84,598,61.27
32,2018-07-27 09:32:40-04:00,60.96,60.9,60.96,60.85,20,61.27
33,2018-07-27 09:32:45-04:00,60.89,60.89,60.9,60.84,90,61.27
34,2018-07-27 09:32:50-04:00,60.91,60.88,60.92,60.84,50,61.27
35,2018-07-27 09:32:55-04:00,60.87,60.87,60.87,60.87,50,61.27
36,2018-07-27 09:33:00-04:00,60.85,60.87,60.89,60.84,37,61.27
37,2018-07-27 09:33:05-04:00,60.84,60.79,60.88,60.79,302,61.27
38,2018-07-27 09:33:10-04:00,60.75,60.74,60.82,60.74,70,61.27
39,2018-07-27 09:33:15-04:00,60.74,60.73,60.74,60.7,15,61.27
40,2018-07-27 09:33:20-04:00,60.74,60.81,60.83,60.72,98,61.27
41,2018-07-27 09:33:25-04:00,60.81,60.93,60.93,60.8,118,61.27
42,2018-07-27 09:33:30-04:00,60.91,60.83,60.91,60.83,15,61.27
43,2018-07-27 09:33:35-04:00,60.83,60.88,60.93,60.83,108,61.27
44,2018-07-27 09:33:40-04:00,60.89,61.0,61.0,60.83,125,61.27
45,2018-07-27 09:33:45-04:00,60.9,60.94,60.94,60.9,50,61.27
46,2018-07-27 09:33:50-04:00,60.91,60.84,60.91,60.79,285,61.27
47,2018-07-27 09:33:55-04:00,60.86,60.83,60.86,60.83,15,61.27
48,2018-07-27 09:34:00-04:00,60.88,60.83,60.88,60.82,71,61.27
49,2018-07-27 09:34:05-04:00,60.82,60.86,60.87,60.82,85,61.27
50,2018-07-27 09:34:10-04:00,60.88,60.85,60.88,60.85,30,61.27
51,2018-07-27 09:34:15-04:00,60.88,60.9,60.9,60.88,10,61.27
52,2018-07-27 09:34:20-04:00,60.86,60.92,60.95,60.85,58,61.27
53,2018-07-27 09:34:25-04:00,60.95,60.97,61.0,60.93,500,61.27
54,2018-07-27 09:34:30-04:00,60.97,60.98,61.01,60.97,90,61.27
55,2018-07-27 09:34:35-04:00,60.99,60.93,61.01,60.92,233,61.27
56,2018-07-27 09:34:40-04:00,60.93,60.93,60.93,60.93,0,61.27
57,2018-07-27 09:34:45-04:00,60.93,60.93,60.93,60.93,0,61.27
58,2018-07-27 09:34:50-04:00,60.93,60.88,60.93,60.88,92,61.27
59,2018-07-27 09:34:55-04:00,60.91,60.87,60.94,60.8,404,61.27
60,2018-07-27 09:35:00-04:00,60.82,60.84,60.88,60.82,20,61.27
61,2018-07-27 09:35:05-04:00,60.86,60.87,60.87,60.8,45,61.27
62,2018-07-27 09:35:10-04:00,60.85,60.83,60.85,60.8,60,61.27
63,2018-07-27 09:35:15-04:00,60.83,60.83,60.83,60.83,0,61.27
64,2018-07-27 09:35:20-04:00,60.8,60.8,60.81,60.8,30,61.27
65,2018-07-27 09:35:25-04:00,60.8,60.78,60.84,60.78,25,61.27
66,2018-07-27 09:35:30-04:00,60.79,60.79,60.79,60.79,5,61.27
67,2018-07-27 09:35:35-04:00,60.85,60.87,60.89,60.85,130,61.27
68,2018-07-27 09:35:40-04:00,60.92,60.86,60.93,60.86,55,61.27
69,2018-07-27 09:35:45-04:00,60.89,60.85,60.89,60.85,10,61.27
70,2018-07-27 09:35:50-04:00,60.84,60.88,61.06,60.84,204,61.27
71,2018-07-27 09:35:55-04:00,60.99,60.98,60.99,60.98,55,61.27
72,2018-07-27 09:36:00-04:00,60.98,60.98,60.98,60.98,10,61.27
73,2018-07-27 09:36:05-04:00,60.97,60.97,60.97,60.97,25,61.27
74,2018-07-27 09:36:10-04:00,60.97,60.92,60.97,60.92,10,61.27
75,2018-07-27 09:36:15-04:00,60.94,60.9,60.98,60.88,65,61.27
76,2018-07-27 09:36:20-04:00,60.88,60.89,60.9,60.88,25,61.27
77,2018-07-27 09:36:25-04:00,60.93,60.91,60.93,60.9,45,61.27
78,2018-07-27 09:36:30-04:00,60.94,60.91,60.99,60.91,62,61.27
79,2018-07-27 09:36:35-04:00,60.98,60.98,60.98,60.98,5,61.27
80,2018-07-27 09:36:40-04:00,60.98,60.98,60.98,60.98,0,61.27
81,2018-07-27 09:36:45-04:00,61.0,61.0,61.07,60.99,35,61.27
82,2018-07-27 09:36:50-04:00,61.02,61.02,61.02,61.02,11,61.27
83,2018-07-27 09:36:55-04:00,61.01,60.97,61.02,60.97,25,61.27
84,2018-07-27 09:37:00-04:00,60.97,60.97,60.97,60.97,21,61.27
85,2018-07-27 09:37:05-04:00,60.97,60.97,60.97,60.97,0,61.27
86,2018-07-27 09:37:10-04:00,60.97,60.97,60.97,60.97,0,61.27
87,2018-07-27 09:37:15-04:00,60.99,60.99,60.99,60.98,10,61.27
88,2018-07-27 09:37:20-04:00,60.99,60.94,61.0,60.92,137,61.27
89,2018-07-27 09:37:25-04:00,60.91,60.84,60.94,60.84,467,61.27
90,2018-07-27 09:37:30-04:00,60.83,60.78,60.89,60.78,187,61.27
91,2018-07-27 09:37:35-04:00,60.87,60.82,60.87,60.79,69,61.27
92,2018-07-27 09:37:40-04:00,60.81,60.74,60.85,60.74,166,61.27
93,2018-07-27 09:37:45-04:00,60.76,60.75,60.78,60.75,26,61.27
94,2018-07-27 09:37:50-04:00,60.77,60.77,60.79,60.76,230,61.27
95,2018-07-27 09:37:55-04:00,60.77,60.78,60.79,60.77,20,61.27
96,2018-07-27 09:38:00-04:00,60.74,60.74,60.74,60.74,5,61.27
97,2018-07-27 09:38:05-04:00,60.76,60.74,60.78,60.74,70,61.27
98,2018-07-27 09:38:10-04:00,60.78,60.75,60.79,60.74,65,61.27
99,2018-07-27 09:38:15-04:00,60.77,60.77,60.77,60.74,70,61.27
