Open,Close,High,Low,Volume,Previous_Close
58.9,58.98,59.2,58.42,19296,58.25
59.06,58.88,59.12,58.7,10220,58.25
58.75,58.92,59.06,58.72,6311,58.25
59.0,58.69,59.06,58.55,9053,58.25
58.67,58.92,59.03,58.65,7998,58.25
58.85,58.88,59.03,58.8,7648,58.25
58.8,59.23,59.3,58.8,11176,58.25
59.15,59.1,59.3,59.06,7217,58.25
59.12,59.07,59.2,59.06,5393,58.25
59.15,58.95,59.15,58.81,7509,58.25
58.85,59.02,59.02,58.8,3888,58.25
58.92,58.94,59.04,58.92,2483,58.25
58.99,58.61,59.0,58.6,6514,58.25
58.66,58.84,58.87,58.6,7901,58.25
58.8,58.86,58.96,58.74,6934,58.25
58.84,58.78,58.86,58.76,3379,58.25
58.85,58.93,58.94,58.69,3947,58.25
58.86,59.04,59.08,58.85,3634,58.25
58.91,58.95,59.08,58.91,2956,58.25
58.98,58.96,59.0,58.92,1779,58.25
58.94,59.0,59.0,58.9,1493,58.25
58.94,59.04,59.07,58.94,2482,58.25
59.03,59.0,59.06,58.99,3420,58.25
59.02,58.95,59.04,58.94,2454,58.25
59.03,58.9,59.03,58.88,2623,58.25
58.9,58.82,58.93,58.82,2618,58.25
58.86,58.74,58.86,58.72,3384,58.25
58.76,58.82,58.86,58.72,3309,58.25
58.86,58.87,58.91,58.81,2730,58.25
58.89,58.92,58.94,58.86,2621,58.25
58.92,58.97,58.99,58.9,1894,58.25
58.96,58.97,59.0,58.94,1821,58.25
58.96,58.99,59.02,58.94,2594,58.25
58.99,58.82,59.0,58.79,2802,58.25
58.87,58.78,58.89,58.77,2145,58.25
58.82,58.86,58.86,58.75,2435,58.25
58.76,58.84,58.95,58.76,3409,58.25
58.85,58.78,58.86,58.77,2018,58.25
58.81,58.86,58.93,58.77,2261,58.25
58.89,58.78,58.9,58.77,1537,58.25
58.82,58.82,58.85,58.73,2279,58.25
58.81,58.77,58.83,58.75,1092,58.25
58.78,58.75,58.8,58.72,3472,58.25
58.76,58.72,58.77,58.67,3097,58.25
58.7,58.72,58.76,58.67,2898,58.25
58.71,58.69,58.74,58.66,1872,58.25
58.7,58.71,58.72,58.64,2066,58.25
58.71,58.8,58.84,58.67,2063,58.25
58.81,58.8,58.82,58.77,1395,58.25
58.81,58.78,58.82,58.75,1582,58.25
58.76,58.78,58.8,58.75,1717,58.25
58.77,58.78,58.84,58.76,1665,58.25
58.78,58.73,58.8,58.73,1143,58.25
58.75,58.68,58.76,58.67,2307,58.25
58.69,58.75,58.75,58.67,1727,58.25
58.71,58.76,58.76,58.71,1085,58.25
58.73,58.73,58.8,58.73,1505,58.25
58.74,58.63,58.75,58.58,3525,58.25
58.61,58.65,58.68,58.58,2672,58.25
58.66,58.58,58.67,58.57,2323,58.25
58.58,58.49,58.63,58.48,2391,58.25
58.55,58.51,58.57,58.43,3713,58.25
58.53,58.54,58.59,58.47,1375,58.25
58.56,58.6,58.64,58.51,1515,58.25
58.61,58.57,58.71,58.57,2159,58.25
58.63,58.52,58.63,58.47,1841,58.25
58.5,58.65,58.66,58.47,1558,58.25
58.58,58.65,58.7,58.58,1421,58.25
58.68,58.65,58.68,58.62,1068,58.25
58.64,58.68,58.73,58.62,1776,58.25
58.72,58.7,58.72,58.65,1433,58.25
58.67,58.78,58.81,58.67,4137,58.25
58.78,58.72,58.8,58.71,1979,58.25
58.74,58.69,58.76,58.6,3156,58.25
58.7,58.77,58.8,58.65,2853,58.25
58.78,58.72,58.8,58.71,3119,58.25
58.73,58.94,58.95,58.71,7425,58.25
58.83,58.94,58.95,58.8,10361,58.25
