Open,Close,High,Low,Volume,Previous_Close
184.64,184.5,185.0,180.8,61483,171.73
183.25,183.43,185.0,182.4,36296,171.73
183.08,180.51,183.73,180.3,28309,171.73
181.33,181.69,182.4,180.3,28187,171.73
181.32,182.34,182.7,180.8,15890,171.73
182.36,182.64,183.18,181.42,13936,171.73
182.37,183.0,183.4,182.03,13527,171.73
182.8,184.04,184.5,182.74,24258,171.73
184.01,184.32,184.42,183.21,16367,171.73
184.0,185.61,185.96,183.83,25101,171.73
185.56,186.76,187.78,185.24,35973,171.73
187.36,185.33,187.78,184.4,28282,171.73
185.21,186.45,186.64,184.86,16948,171.73
186.61,185.86,186.61,185.52,11360,171.73
185.9,186.1,186.2,185.28,9127,171.73
185.71,186.68,186.94,185.61,12457,171.73
186.26,186.58,186.96,186.06,13205,171.73
186.36,186.67,187.19,186.11,12033,171.73
186.42,186.73,186.79,186.2,6474,171.73
186.2,187.22,187.7,186.2,15032,171.73
187.58,188.36,188.4,187.09,17720,171.73
187.82,187.61,188.96,187.47,24842,171.73
188.84,187.71,188.96,187.3,16648,171.73
188.13,187.8,188.2,187.4,19293,171.73
187.5,188.09,188.45,187.4,9377,171.73
188.0,187.44,188.2,187.42,7287,171.73
187.92,186.18,187.98,186.16,12372,171.73
186.9,186.59,187.1,185.44,17387,171.73
186.3,186.13,186.74,185.44,10595,171.73
185.85,186.48,187.0,185.65,10589,171.73
186.71,185.75,186.75,185.53,7437,171.73
185.73,185.74,186.08,184.86,13090,171.73
185.33,185.36,185.78,185.04,7196,171.73
185.2,185.61,186.2,185.1,7354,171.73
186.1,185.43,186.2,185.24,4952,171.73
185.27,185.48,185.72,185.2,4597,171.73
185.48,184.71,185.56,184.44,8416,171.73
184.91,182.31,185.14,182.07,19695,171.73
182.77,183.64,183.72,182.0,28642,171.73
183.2,183.96,184.2,183.17,16092,171.73
184.05,184.14,184.4,183.72,14340,171.73
183.98,184.05,184.29,183.52,8842,171.73
183.72,184.12,184.29,183.66,7055,171.73
184.15,183.99,184.34,183.92,6215,171.73
184.1,184.89,184.98,183.86,8771,171.73
184.13,185.26,185.4,184.13,13375,171.73
185.26,185.52,185.6,184.88,8115,171.73
185.12,185.5,185.93,185.1,8857,171.73
185.63,185.17,185.7,185.06,5629,171.73
185.44,184.85,185.54,184.61,5079,171.73
184.89,185.36,185.36,184.76,3967,171.73
185.0,185.35,185.7,185.0,5413,171.73
185.39,185.08,185.5,185.03,2427,171.73
185.08,184.51,185.19,183.63,7650,171.73
184.1,184.33,184.6,183.98,5087,171.73
184.44,184.08,184.53,183.8,3858,171.73
183.84,184.3,184.44,183.8,4206,171.73
184.22,184.13,184.51,184.03,2995,171.73
184.3,183.96,184.3,183.37,6190,171.73
183.83,184.12,184.33,183.83,4283,171.73
184.2,183.92,184.4,183.73,3948,171.73
183.89,183.85,184.07,183.6,3040,171.73
183.72,183.86,184.03,183.6,3573,171.73
183.99,184.03,184.17,183.66,4327,171.73
184.02,182.95,184.11,182.81,6328,171.73
183.8,182.77,183.8,182.49,10398,171.73
182.93,182.18,182.94,181.66,18486,171.73
182.46,181.32,182.48,180.2,23312,171.73
180.74,181.25,181.77,180.68,12770,171.73
181.36,182.27,182.6,180.73,13180,171.73
182.25,181.77,182.6,181.65,8253,171.73
181.79,181.76,182.52,181.64,6892,171.73
182.22,181.97,182.33,181.7,4803,171.73
181.97,182.05,182.33,181.84,6434,171.73
182.06,183.47,183.48,181.92,12127,171.73
183.4,183.25,183.83,183.02,11240,171.73
183.67,183.35,183.7,183.17,13034,171.73
183.46,183.39,183.6,183.05,25411,171.73
