Open,Close,High,Low,Volume,Previous_Close
63.24,62.93,63.31,62.76,13349,62.57
62.84,63.15,63.26,62.84,10557,62.57
63.14,63.31,63.4,63.08,11996,62.57
63.32,63.47,63.64,63.3,11951,62.57
63.54,63.42,63.59,63.25,5131,62.57
63.42,63.36,63.52,63.27,3804,62.57
63.31,63.27,63.52,63.26,3925,62.57
63.33,63.33,63.37,63.14,4028,62.57
63.32,63.17,63.38,63.14,2831,62.57
63.19,63.08,63.22,63.03,3851,62.57
63.08,62.98,63.14,62.95,4727,62.57
63.06,63.01,63.06,62.9,3397,62.57
62.97,63.1,63.23,62.96,4636,62.57
63.2,63.09,63.21,63.05,3020,62.57
63.09,63.14,63.16,63.03,3575,62.57
63.05,63.28,63.28,63.03,4056,62.57
63.25,63.32,63.36,63.22,2525,62.57
63.26,63.34,63.43,63.26,4201,62.57
63.38,63.22,63.43,63.19,3377,62.57
63.21,63.25,63.28,63.19,2935,62.57
63.21,63.29,63.36,63.21,2332,62.57
63.32,63.3,63.34,63.2,3318,62.57
63.25,63.28,63.34,63.22,2181,62.57
63.29,63.33,63.37,63.28,2195,62.57
63.32,63.3,63.37,63.27,2290,62.57
63.31,63.3,63.32,63.27,1495,62.57
63.28,63.26,63.33,63.22,1906,62.57
63.24,63.18,63.29,63.1,5037,62.57
63.13,63.2,63.21,63.11,1571,62.57
63.2,63.25,63.28,63.18,1964,62.57
63.23,63.15,63.26,63.14,2355,62.57
63.2,63.19,63.22,63.13,2928,62.57
63.15,63.18,63.24,63.14,591,62.57
63.17,62.89,63.2,62.89,4172,62.57
63.02,62.94,63.03,62.84,4205,62.57
62.97,62.93,62.97,62.83,1962,62.57
62.94,62.95,62.96,62.86,1074,62.57
62.93,62.92,62.99,62.87,1491,62.57
62.92,62.75,62.94,62.7,2886,62.57
62.86,62.63,62.86,62.58,6891,62.57
62.66,62.57,62.72,62.51,4832,62.57
62.58,62.63,62.67,62.54,2201,62.57
62.62,62.47,62.67,62.43,4023,62.57
62.48,62.26,62.5,62.14,7887,62.57
62.35,62.24,62.38,62.18,3484,62.57
62.25,62.25,62.27,61.92,7619,62.57
62.11,62.35,62.37,62.09,5727,62.57
62.33,62.26,62.4,62.26,2857,62.57
62.3,62.53,62.56,62.26,3153,62.57
62.5,62.48,62.58,62.48,3191,62.57
62.52,62.48,62.53,62.44,1754,62.57
62.5,62.52,62.56,62.43,1675,62.57
62.46,62.57,62.59,62.46,2290,62.57
62.58,62.45,62.58,62.41,1835,62.57
62.47,62.43,62.48,62.36,1758,62.57
62.37,62.46,62.46,62.36,898,62.57
62.41,62.56,62.6,62.41,1984,62.57
62.54,62.68,62.69,62.52,3055,62.57
62.65,62.58,62.73,62.58,2213,62.57
62.6,62.58,62.63,62.53,1013,62.57
62.58,62.48,62.64,62.45,2013,62.57
62.48,62.55,62.6,62.41,2382,62.57
62.59,62.57,62.6,62.54,950,62.57
62.57,62.55,62.63,62.54,1381,62.57
62.57,62.54,62.59,62.52,859,62.57
62.54,62.54,62.55,62.5,539,62.57
62.54,62.58,62.63,62.5,1270,62.57
62.53,62.6,62.62,62.53,831,62.57
62.57,62.62,62.63,62.56,806,62.57
62.61,62.59,62.64,62.58,1030,62.57
62.62,62.67,62.71,62.58,1382,62.57
62.66,62.58,62.71,62.56,2272,62.57
62.58,62.4,62.59,62.37,4220,62.57
62.44,62.46,62.47,62.37,2547,62.57
62.43,62.48,62.53,62.43,2400,62.57
62.46,62.45,62.53,62.43,3846,62.57
62.5,62.4,62.5,62.32,5405,62.57
62.33,62.36,62.47,62.33,7729,62.57
