Open,Close,High,Low,Volume,Previous_Close
58.53,57.98,58.8,57.65,38789,59.78
57.96,57.35,58.16,57.1,29525,59.78
57.41,57.79,57.85,57.1,20502,59.78
57.65,57.94,58.28,57.6,15814,59.78
57.89,57.9,58.13,57.76,11423,59.78
57.88,58.18,58.54,57.84,17565,59.78
58.35,57.92,58.54,57.9,13150,59.78
58.11,58.0,58.17,57.8,9981,59.78
57.83,58.11,58.16,57.71,8083,59.78
57.98,58.2,58.29,57.94,7959,59.78
58.03,58.19,58.6,58.0,11535,59.78
58.27,58.46,58.46,58.13,4799,59.78
58.38,58.79,58.89,58.26,9614,59.78
58.65,58.45,58.9,58.44,11392,59.78
58.58,58.43,58.6,58.32,6574,59.78
58.36,58.4,58.53,58.32,4169,59.78
58.48,58.29,58.51,58.24,4586,59.78
58.32,58.49,58.55,58.24,3871,59.78
58.46,58.68,58.79,58.44,6011,59.78
58.74,58.73,58.79,58.56,6160,59.78
58.61,58.58,58.83,58.56,5777,59.78
58.8,58.34,58.81,58.27,5870,59.78
58.39,58.25,58.39,58.16,4207,59.78
58.26,58.16,58.28,58.14,2536,59.78
58.25,58.38,58.45,58.11,3982,59.78
58.39,58.23,58.45,58.14,2245,59.78
58.25,58.1,58.33,58.09,4036,59.78
58.24,58.04,58.26,57.94,5503,59.78
58.0,57.85,58.07,57.81,6300,59.78
57.82,57.83,57.93,57.67,6225,59.78
57.85,57.77,57.96,57.76,5396,59.78
57.79,57.45,57.82,57.39,10058,59.78
57.52,57.5,57.66,57.39,5767,59.78
57.6,56.96,57.63,56.5,17091,59.78
57.45,56.7,57.52,56.5,33486,59.78
56.8,56.96,57.16,56.61,13399,59.78
57.08,56.93,57.16,56.6,9202,59.78
56.8,56.68,56.97,56.65,7192,59.78
56.74,56.86,56.88,56.45,11272,59.78
56.62,56.9,57.05,56.62,10298,59.78
56.86,56.84,56.95,56.77,4734,59.78
56.83,56.66,56.92,56.59,7523,59.78
56.75,56.65,56.75,56.53,5981,59.78
56.55,56.51,56.7,56.49,4720,59.78
56.68,56.73,56.73,56.34,7468,59.78
56.61,57.06,57.15,56.57,10698,59.78
57.05,57.28,57.33,56.94,7740,59.78
57.14,57.34,57.44,57.1,7384,59.78
57.28,57.24,57.37,57.1,3947,59.78
57.18,57.27,57.36,57.16,3950,59.78
57.29,57.21,57.35,57.2,3843,59.78
57.26,57.08,57.27,57.04,2848,59.78
57.07,57.23,57.29,57.07,1763,59.78
57.23,57.18,57.24,57.01,3234,59.78
57.06,57.28,57.42,57.04,4767,59.78
57.31,57.27,57.35,57.24,1225,59.78
57.28,57.36,57.38,57.16,2414,59.78
57.29,57.32,57.38,57.22,2908,59.78
57.3,57.17,57.33,57.17,2395,59.78
57.26,57.2,57.34,57.11,3393,59.78
57.32,57.05,57.32,57.02,5775,59.78
57.1,56.75,57.11,56.73,6544,59.78
56.78,56.72,56.81,56.66,4019,59.78
56.67,56.88,56.89,56.66,4501,59.78
56.8,56.84,56.94,56.78,2752,59.78
56.85,56.88,56.94,56.83,2955,59.78
56.89,57.04,57.05,56.84,4198,59.78
56.97,57.14,57.15,56.93,4854,59.78
57.01,57.22,57.26,57.01,4793,59.78
57.14,57.44,57.49,57.14,6176,59.78
57.39,57.32,57.67,57.32,6562,59.78
57.34,57.32,57.37,57.3,3424,59.78
57.35,57.22,57.37,57.14,5039,59.78
57.2,57.4,57.48,57.2,5865,59.78
57.36,57.35,57.48,57.26,7411,59.78
57.38,57.36,57.51,57.31,9055,59.78
57.48,57.42,57.49,57.31,8051,59.78
57.4,57.51,57.59,57.35,15923,59.78
