Open,Close,High,Low,Volume,Previous_Close
53.77,53.52,53.94,53.38,19870,54.65
53.57,53.52,53.64,53.32,18079,54.65
53.52,53.35,53.6,53.19,16648,54.65
53.35,53.41,53.58,53.29,15068,54.65
53.52,53.25,53.53,53.19,14554,54.65
53.25,53.21,53.35,53.18,12697,54.65
53.34,53.15,53.35,53.06,15412,54.65
53.18,53.09,53.19,53.01,10064,54.65
53.05,53.07,53.17,53.0,11010,54.65
53.11,53.04,53.14,53.0,7922,54.65
53.08,52.89,53.09,52.81,14964,54.65
52.84,52.79,52.92,52.74,13894,54.65
52.81,52.87,52.91,52.69,14261,54.65
52.82,52.85,52.96,52.76,15664,54.65
52.81,52.65,52.86,52.58,14138,54.65
52.72,52.65,52.72,52.58,13604,54.65
52.63,52.66,52.7,52.57,11525,54.65
52.61,52.58,52.68,52.5,10938,54.65
52.54,52.63,52.77,52.5,15074,54.65
52.68,52.67,52.7,52.55,8699,54.65
52.66,52.66,52.71,52.57,8913,54.65
52.66,52.58,52.73,52.53,9418,54.65
52.56,52.67,52.69,52.53,6875,54.65
52.6,52.75,52.77,52.6,6857,54.65
52.73,52.6,52.77,52.59,11045,54.65
52.62,52.55,52.67,52.54,9678,54.65
52.57,52.65,52.66,52.52,7863,54.65
52.6,52.64,52.7,52.6,5509,54.65
52.66,52.61,52.7,52.58,7541,54.65
52.61,52.64,52.65,52.56,6679,54.65
52.62,52.67,52.68,52.6,4692,54.65
52.65,52.66,52.68,52.63,3435,54.65
52.64,52.67,52.69,52.63,3139,54.65
52.66,52.79,52.79,52.66,6512,54.65
52.76,52.87,52.89,52.75,8367,54.65
52.86,52.91,52.91,52.8,6236,54.65
52.88,52.93,52.96,52.86,7389,54.65
52.95,52.9,52.96,52.88,3494,54.65
52.92,52.94,52.95,52.88,2658,54.65
52.92,52.89,52.97,52.89,3451,54.65
52.93,52.87,52.93,52.81,4958,54.65
52.82,52.8,52.88,52.77,2779,54.65
52.79,52.82,52.85,52.77,1359,54.65
52.82,52.78,52.87,52.76,4105,54.65
52.84,52.71,52.85,52.68,4395,54.65
52.74,52.71,52.74,52.69,1790,54.65
52.71,52.75,52.78,52.7,2486,54.65
52.73,52.74,52.79,52.73,2466,54.65
52.75,52.7,52.76,52.67,2884,54.65
52.71,52.67,52.74,52.61,2940,54.65
52.65,52.68,52.7,52.62,3638,54.65
52.66,52.64,52.72,52.62,2823,54.65
52.65,52.65,52.67,52.6,2421,54.65
52.63,52.73,52.73,52.62,4586,54.65
52.68,52.77,52.81,52.67,7395,54.65
52.77,52.78,52.81,52.74,5439,54.65
52.76,52.83,52.85,52.76,4366,54.65
52.83,52.79,52.85,52.73,5498,54.65
52.82,52.8,52.83,52.76,3813,54.65
52.82,52.76,52.82,52.74,1561,54.65
52.76,52.77,52.78,52.72,2855,54.65
52.73,52.69,52.78,52.66,3509,54.65
52.71,52.81,52.84,52.66,7641,54.65
52.8,52.67,52.82,52.66,4804,54.65
52.7,52.64,52.7,52.61,3727,54.65
52.66,52.63,52.68,52.63,4060,54.65
52.64,52.72,52.73,52.6,7651,54.65
52.65,52.72,52.79,52.63,7219,54.65
52.73,52.79,52.81,52.69,4762,54.65
52.78,53.09,53.11,52.76,18963,54.65
53.04,52.98,53.11,52.96,13322,54.65
53.02,52.9,53.02,52.89,7289,54.65
52.96,52.85,53.0,52.81,7699,54.65
52.87,52.8,52.91,52.76,5805,54.65
52.81,52.79,52.83,52.71,8080,54.65
52.76,52.74,52.8,52.73,8137,54.65
52.78,52.64,52.8,52.63,15668,54.65
52.69,52.58,52.69,52.54,24724,54.65
