index,Start_DateTime,End_DateTime,Start_Timestamp,End_Timestamp,Open,Close,High,Low,Volume
0,2020-09-01 09:30:00-04:00,2020-09-01 15:59:00-04:00,1598967000000000000,1598990340000000000,132.76,134.2,134.8,130.53,135999285.0
1,2020-09-02 09:30:00-04:00,2020-09-02 15:59:00-04:00,1599053400000000000,1599076740000000000,137.59,131.22,137.98,127.0,183219438.0
2,2020-09-03 09:30:00-04:00,2020-09-03 15:59:00-04:00,1599139800000000000,1599163140000000000,126.91,120.92,128.84,120.5,226354675.0
3,2020-09-04 09:30:00-04:00,2020-09-04 15:59:00-04:00,1599226200000000000,1599249540000000000,120.07,120.9,123.7,110.89,305068811.0
4,2020-09-08 09:30:00-04:00,2020-09-08 15:59:00-04:00,1599571800000000000,1599595140000000000,113.95,112.83,118.99,112.68,205371859.0
5,2020-09-09 09:30:00-04:00,2020-09-09 15:59:00-04:00,1599658200000000000,1599681540000000000,117.26,117.18,119.14,115.26,152461107.0
6,2020-09-10 09:30:00-04:00,2020-09-10 15:59:00-04:00,1599744600000000000,1599767940000000000,120.36,113.48,120.5,112.5,164956238.0
7,2020-09-11 09:30:00-04:00,2020-09-11 15:59:00-04:00,1599831000000000000,1599854340000000000,114.57,112.01,115.23,110.0,167510384.0
8,2020-09-14 09:30:00-04:00,2020-09-14 15:59:00-04:00,1600090200000000000,1600113540000000000,114.72,115.3599,115.93,112.8,122780048.0
9,2020-09-15 09:30:00-04:00,2020-09-15 15:59:00-04:00,1600176600000000000,1600199940000000000,118.33,115.58,118.829,113.61,168823531.0
10,2020-09-16 09:30:00-04:00,2020-09-16 15:59:00-04:00,1600263000000000000,1600286340000000000,115.23,112.13,116.0,112.04,139824809.0
11,2020-09-17 09:30:00-04:00,2020-09-17 15:59:00-04:00,1600349400000000000,1600372740000000000,109.72,110.32,112.2,108.71,157233536.0
12,2020-09-18 09:30:00-04:00,2020-09-18 15:59:00-04:00,1600435800000000000,1600459140000000000,110.4,106.6,110.88,106.09,204475085.0
13,2020-09-21 09:30:00-04:00,2020-09-21 15:59:00-04:00,1600695000000000000,1600718340000000000,104.54,110.13,110.19,103.1,176641634.0
14,2020-09-22 09:30:00-04:00,2020-09-22 15:59:00-04:00,1600781400000000000,1600804740000000000,112.68,111.8,112.86,109.16,166197664.0
15,2020-09-23 09:30:00-04:00,2020-09-23 15:59:00-04:00,1600867800000000000,1600891140000000000,111.62,107.23,112.11,106.77,130496853.0
16,2020-09-24 09:30:00-04:00,2020-09-24 15:59:00-04:00,1600954200000000000,1600977540000000000,105.17,108.2015,110.25,105.0,150312150.0
17,2020-09-25 09:30:00-04:00,2020-09-25 15:59:00-04:00,1601040600000000000,1601063940000000000,108.43,112.28,112.44,107.67,135547735.0
18,2020-09-28 09:30:00-04:00,2020-09-28 15:59:00-04:00,1601299800000000000,1601323140000000000,115.01,115.0,115.32,112.78,122833531.0
19,2020-09-29 09:30:00-04:00,2020-09-29 15:59:00-04:00,1601386200000000000,1601409540000000000,114.55,114.11,115.31,113.57,91447696.0
20,2020-09-30 09:30:00-04:00,2020-09-30 15:59:00-04:00,1601472600000000000,1601495940000000000,113.79,115.61,117.26,113.62,122632332.0
