index,Start_DateTime,End_DateTime,Start_Timestamp,End_Timestamp,Open,Close,High,Low,Volume
0,2020-10-21 09:30:00-04:00,2020-10-21 15:59:00-04:00,1603287000000000000,1603310340000000000,116.67,116.86,118.705,116.45,79916453.0
1,2020-10-22 09:30:00-04:00,2020-10-22 15:59:00-04:00,1603373400000000000,1603396740000000000,117.45,115.7737,118.04,114.59,94011084.0
2,2020-10-23 09:30:00-04:00,2020-10-23 15:59:00-04:00,1603459800000000000,1603483140000000000,116.39,115.05,116.55,114.28,75440711.0
3,2020-10-26 09:30:00-04:00,2020-10-26 15:59:00-04:00,1603719000000000000,1603742340000000000,114.01,115.06,116.55,112.88,99136953.0
4,2020-10-27 09:30:00-04:00,2020-10-27 15:59:00-04:00,1603805400000000000,1603828740000000000,115.49,116.53,117.28,114.5399,82804152.0
5,2020-10-28 09:30:00-04:00,2020-10-28 15:59:00-04:00,1603891800000000000,1603915140000000000,115.05,111.15,115.43,111.1,127497495.0
6,2020-10-29 09:30:00-04:00,2020-10-29 15:59:00-04:00,1603978200000000000,1604001540000000000,112.37,114.52,116.93,112.2,113779611.0
7,2020-10-30 09:30:00-04:00,2020-10-30 15:59:00-04:00,1604064600000000000,1604087940000000000,111.06,108.9,111.99,107.72,170666997.0
8,2020-11-02 09:30:00-05:00,2020-11-02 15:59:00-05:00,1604327400000000000,1604350740000000000,109.11,108.77,110.68,107.32,111950749.0
9,2020-11-03 09:30:00-05:00,2020-11-03 15:59:00-05:00,1604413800000000000,1604437140000000000,109.66,110.375,111.49,108.73,97018896.0
10,2020-11-04 09:30:00-05:00,2020-11-04 15:59:00-05:00,1604500200000000000,1604523540000000000,114.14,114.94,115.59,112.35,121359548.0
11,2020-11-05 09:30:00-05:00,2020-11-05 15:59:00-05:00,1604586600000000000,1604609940000000000,117.95,118.99,119.62,116.8686,111805838.0
12,2020-11-06 09:30:00-05:00,2020-11-06 15:59:00-05:00,1604673000000000000,1604696340000000000,118.32,118.685,119.2,116.13,101178927.0
13,2020-11-09 09:30:00-05:00,2020-11-09 15:59:00-05:00,1604932200000000000,1604955540000000000,120.5,116.32,121.99,116.05,134612705.0
14,2020-11-10 09:30:00-05:00,2020-11-10 15:59:00-05:00,1605018600000000000,1605041940000000000,115.55,115.97,117.59,114.13,118725721.0
15,2020-11-11 09:30:00-05:00,2020-11-11 15:59:00-05:00,1605105000000000000,1605128340000000000,117.19,119.495,119.63,116.44,102818893.0
16,2020-11-12 09:30:00-05:00,2020-11-12 15:59:00-05:00,1605191400000000000,1605214740000000000,119.62,119.235,120.53,118.57,95084117.0
17,2020-11-13 09:30:00-05:00,2020-11-13 15:59:00-05:00,1605277800000000000,1605301140000000000,119.44,119.25,119.6717,117.87,73151187.0
18,2020-11-16 09:30:00-05:00,2020-11-16 15:59:00-05:00,1605537000000000000,1605560340000000000,118.92,120.35,120.99,118.146,80103300.0
19,2020-11-17 09:30:00-05:00,2020-11-17 15:59:00-05:00,1605623400000000000,1605646740000000000,119.55,119.36,120.6741,118.96,65250654.0
20,2020-11-18 09:30:00-05:00,2020-11-18 15:59:00-05:00,1605709800000000000,1605733140000000000,118.61,118.0,119.82,118.0,63619174.0
21,2020-11-19 09:30:00-05:00,2020-11-19 15:59:00-05:00,1605796200000000000,1605819540000000000,117.59,118.64,119.06,116.81,65729474.0
