Eastern_Time,SIP_Timestamp,Weighted_Avg_Ask_Price,Total_Ask_Size,Weighted_Avg_Bid_Price,Total_Bid_Size
2017-05-01 09:30:00-04:00,1493645400000000000,145.01046082685076,156957,145.04277575536926,5494
2017-05-01 09:31:00-04:00,1493645460000000000,145.2138959021174,5149,145.14603169469638,3092
2017-05-01 09:32:00-04:00,1493645520000000000,145.3185200741203,8095,145.28464491744586,5027
2017-05-01 09:33:00-04:00,1493645580000000000,145.2911905252325,4855,145.2666237331078,4736
2017-05-01 09:34:00-04:00,1493645640000000000,145.25400443369563,4962,145.2391408450706,4970
2017-05-01 09:35:00-04:00,1493645700000000000,145.306458533769,10394,145.27939675727296,12582
2017-05-01 09:36:00-04:00,1493645760000000000,145.28808012906669,3719,145.2764348495529,15587
2017-05-01 09:37:00-04:00,1493645820000000000,145.39198675496715,11174,145.35324636600797,16098
2017-05-01 09:38:00-04:00,1493645880000000000,145.49884280045603,111139,145.46483072365683,9452
2017-05-01 09:39:00-04:00,1493645940000000000,145.3794502138038,4911,145.3764944812355,11325
2017-05-01 09:40:00-04:00,1493646000000000000,145.32992167101787,6128,145.32479325457354,10496
2017-05-01 09:41:00-04:00,1493646060000000000,145.29081163251854,7565,145.2446681778725,20734
2017-05-01 09:42:00-04:00,1493646120000000000,145.19760596316866,6842,145.17626185796072,11701
2017-05-01 09:43:00-04:00,1493646180000000000,145.23980557225872,4989,145.2154757373936,6306
2017-05-01 09:44:00-04:00,1493646240000000000,145.28715068493088,6570,145.25470276633308,10194
2017-05-01 09:45:00-04:00,1493646300000000000,145.33550953403088,7919,145.317169029262,12063
2017-05-01 09:46:00-04:00,1493646360000000000,145.39653306004593,13173,145.37667874539704,16834
2017-05-01 09:47:00-04:00,1493646420000000000,145.4154209505333,10310,145.4038845985721,20589
2017-05-01 09:48:00-04:00,1493646480000000000,145.4346446222646,8498,145.42384608129785,10603
2017-05-01 09:49:00-04:00,1493646540000000000,145.4487691920462,7946,145.43567902393247,21310
2017-05-01 09:50:00-04:00,1493646600000000000,145.51743294810345,18344,145.489706469769,16523
2017-05-01 09:51:00-04:00,1493646660000000000,145.60056431500064,23657,145.59061742141589,81727
2017-05-01 09:52:00-04:00,1493646720000000000,145.67378105906414,9820,145.65239047501854,16252
2017-05-01 09:53:00-04:00,1493646780000000000,145.6647935261215,8403,145.6441479713591,8380
2017-05-01 09:54:00-04:00,1493646840000000000,145.72256470819843,10161,145.701835592219,6788
2017-05-01 09:55:00-04:00,1493646900000000000,145.76664264147297,10267,145.73732590221942,9061
2017-05-01 09:56:00-04:00,1493646960000000000,145.81876872246627,9080,145.82304641068507,14975
2017-05-01 09:57:00-04:00,1493647020000000000,145.82092107107727,7133,145.81265568451164,16026
2017-05-01 09:58:00-04:00,1493647080000000000,145.83963070829526,8584,145.82443221070733,4632
2017-05-01 09:59:00-04:00,1493647140000000000,145.78590723055913,2199,145.75512253436952,1673
2017-05-01 10:00:00-04:00,1493647200000000000,145.8134374999999,5504,145.76468866961528,2939
2017-05-01 10:01:00-04:00,1493647260000000000,145.78384748700157,4616,145.7583862987626,10510
2017-05-01 10:02:00-04:00,1493647320000000000,145.8055213812021,8746,145.79244792064122,13105
2017-05-01 10:03:00-04:00,1493647380000000000,145.87940926756247,16725,145.8551213562632,8199
2017-05-01 10:04:00-04:00,1493647440000000000,145.90105636617986,10006,145.88233405819523,9657
2017-05-01 10:05:00-04:00,1493647500000000000,145.85467772215316,12784,145.84286806698336,10331
2017-05-01 10:06:00-04:00,1493647560000000000,145.93363571335746,15378,145.91718572927795,9530
2017-05-01 10:07:00-04:00,1493647620000000000,145.93170780581085,10979,145.91696527270682,9589
2017-05-01 10:08:00-04:00,1493647680000000000,145.92874474561555,6899,145.91260134773808,9349
2017-05-01 10:09:00-04:00,1493647740000000000,145.84323030131586,14138,145.83858808190863,13039
2017-05-01 10:10:00-04:00,1493647800000000000,145.79988271008705,14494,145.78589636826456,12969
2017-05-01 10:11:00-04:00,1493647860000000000,145.7040251750243,14141,145.6922832811115,12447
2017-05-01 10:12:00-04:00,1493647920000000000,145.74505550913148,8377,145.72680412371275,5917
2017-05-01 10:13:00-04:00,1493647980000000000,145.67292916629336,11167,145.6448850574713,12006
2017-05-01 10:14:00-04:00,1493648040000000000,145.6321756601625,6968,145.6225305216427,6307
2017-05-01 10:15:00-04:00,1493648100000000000,145.70276138003445,7623,145.67880192026652,4791
2017-05-01 10:16:00-04:00,1493648160000000000,145.7908981279436,8707,145.7668119436205,5392
2017-05-01 10:17:00-04:00,1493648220000000000,145.826612518629,6710,145.80741776741704,3861
2017-05-01 10:18:00-04:00,1493648280000000000,145.7402319526639,4225,145.73317310118637,7926
2017-05-01 10:19:00-04:00,1493648340000000000,145.77538387945575,4181,145.76097345132698,4068
2017-05-01 10:20:00-04:00,1493648400000000000,145.75491465943412,6269,145.74208559782699,8832
2017-05-01 10:21:00-04:00,1493648460000000000,145.78342580524966,5371,145.76876904219853,5711
2017-05-01 10:22:00-04:00,1493648520000000000,145.77926612903272,8680,145.75294149177518,24253
2017-05-01 10:23:00-04:00,1493648580000000000,145.72919799498783,6783,145.71955117679235,5481
2017-05-01 10:24:00-04:00,1493648640000000000,145.72740192704748,2906,145.71493482309134,2685
2017-05-01 10:25:00-04:00,1493648700000000000,145.70632984404955,4681,145.69858322942696,6416
2017-05-01 10:26:00-04:00,1493648760000000000,145.69969789286563,7878,145.68787037985203,9767
2017-05-01 10:27:00-04:00,1493648820000000000,145.69639835969554,8535,145.6596875847707,22118
2017-05-01 10:28:00-04:00,1493648880000000000,145.6859749899157,12395,145.68210548434593,4759
2017-05-01 10:29:00-04:00,1493648940000000000,145.71029937444126,4476,145.69736241610872,4470
2017-05-01 10:30:00-04:00,1493649000000000000,145.71466349618004,6939,145.7018680115712,12789
2017-05-01 10:31:00-04:00,1493649060000000000,145.75333730109006,15962,145.74113890181454,8596
2017-05-01 10:32:00-04:00,1493649120000000000,145.82659934752144,6437,145.80800974817222,6155
2017-05-01 10:33:00-04:00,1493649180000000000,145.8698718833154,10147,145.8515803972741,6897
2017-05-01 10:34:00-04:00,1493649240000000000,145.91489004532434,5957,145.89892097264394,3948
2017-05-01 10:35:00-04:00,1493649300000000000,145.87363898026285,4864,145.85944684725703,4393
2017-05-01 10:36:00-04:00,1493649360000000000,145.8589790352824,5867,145.84295125786085,6360
2017-05-01 10:37:00-04:00,1493649420000000000,145.84693734140114,5123,145.83312544674678,5596
2017-05-01 10:38:00-04:00,1493649480000000000,145.8578062620317,9869,145.842557797085,6791
2017-05-01 10:39:00-04:00,1493649540000000000,145.8598411669369,6170,145.84517005545274,5410
2017-05-01 10:40:00-04:00,1493649600000000000,145.88280873404065,8381,145.8659088624563,5969
2017-05-01 10:41:00-04:00,1493649660000000000,145.89145766435666,11834,145.87457240906022,7285
2017-05-01 10:42:00-04:00,1493649720000000000,145.8698406298012,10416,145.85060166332113,17435
2017-05-01 10:43:00-04:00,1493649780000000000,145.82899185973747,6388,145.81629095674936,6867
2017-05-01 10:44:00-04:00,1493649840000000000,145.86486810551537,8757,145.85167645027616,5792
2017-05-01 10:45:00-04:00,1493649900000000000,145.86821678919526,5849,145.85413335391303,6479
2017-05-01 10:46:00-04:00,1493649960000000000,145.88411224741267,16232,145.87045668761183,8912
2017-05-01 10:47:00-04:00,1493650020000000000,145.8847053843549,11812,145.86551015531742,8370
2017-05-01 10:48:00-04:00,1493650080000000000,145.96223347422722,34068,145.9501896880945,15710
2017-05-01 10:49:00-04:00,1493650140000000000,145.98686356593467,36787,145.96670324381512,20778
2017-05-01 10:50:00-04:00,1493650200000000000,145.9976463445121,55998,145.9756206232495,11424
2017-05-01 10:51:00-04:00,1493650260000000000,145.95750200642024,4984,145.94731702172518,4741
2017-05-01 10:52:00-04:00,1493650320000000000,145.9428005962249,6038,145.9310448296472,8365
2017-05-01 10:53:00-04:00,1493650380000000000,145.96192066805824,3832,145.95082145171773,6172
2017-05-01 10:54:00-04:00,1493650440000000000,145.95595554229445,6703,145.94292121418823,5864
2017-05-01 10:55:00-04:00,1493650500000000000,145.97864851484962,10100,145.96395063366708,15071
2017-05-01 10:56:00-04:00,1493650560000000000,145.99772331710355,64695,145.97946478138536,161037
2017-05-01 10:57:00-04:00,1493650620000000000,146.0094621556335,131618,146.0109341583893,18423
2017-05-01 10:58:00-04:00,1493650680000000000,146.08685598377176,9860,146.06878913443882,6516
2017-05-01 10:59:00-04:00,1493650740000000000,146.1015164153046,20621,146.0888886631448,9844
2017-05-01 11:00:00-04:00,1493650800000000000,146.12353725320722,13878,146.1166077942031,10418
2017-05-01 11:01:00-04:00,1493650860000000000,146.20522899740996,11201,146.18244465232274,6414
2017-05-01 11:02:00-04:00,1493650920000000000,146.22619266424815,12405,146.19976245418798,7367
2017-05-01 11:03:00-04:00,1493650980000000000,146.1913696410773,8024,146.17751172751397,9806
2017-05-01 11:04:00-04:00,1493651040000000000,146.19432939914122,7456,146.1749505487066,7381
2017-05-01 11:05:00-04:00,1493651100000000000,146.23493502824877,7080,146.21725527108356,5312
2017-05-01 11:06:00-04:00,1493651160000000000,146.24146145333881,13555,146.23113611535956,4577
2017-05-01 11:07:00-04:00,1493651220000000000,146.2677582444233,8248,146.25143251533754,6520
2017-05-01 11:08:00-04:00,1493651280000000000,146.26907218001068,6844,146.2602555567478,9313
2017-05-01 11:09:00-04:00,1493651340000000000,146.23722846975153,7025,146.22483865070015,10939
2017-05-01 11:10:00-04:00,1493651400000000000,146.19784230691596,4959,146.1834138257574,6336
2017-05-01 11:11:00-04:00,1493651460000000000,146.17486156196262,5237,146.15699749241068,7577
2017-05-01 11:12:00-04:00,1493651520000000000,146.20683092422195,4566,146.19398201910482,5339
2017-05-01 11:13:00-04:00,1493651580000000000,146.23773609314344,6957,146.2239765279678,6561
2017-05-01 11:14:00-04:00,1493651640000000000,146.1944195670619,9424,146.16124567474188,9826
2017-05-01 11:15:00-04:00,1493651700000000000,146.2097998196573,5545,146.19732007575826,4224
2017-05-01 11:16:00-04:00,1493651760000000000,146.21629972247976,4324,146.20596610967246,4249
2017-05-01 11:17:00-04:00,1493651820000000000,146.22880765105444,5594,146.21764493322934,6365
2017-05-01 11:18:00-04:00,1493651880000000000,146.1638392206857,10984,146.1543679221547,11921
2017-05-01 11:19:00-04:00,1493651940000000000,146.16599681020688,7524,146.15406297613023,7876
2017-05-01 11:20:00-04:00,1493652000000000000,146.17780700058023,5171,146.16517857142884,5152
2017-05-01 11:21:00-04:00,1493652060000000000,146.20863197551253,8494,146.19898176092346,7621
2017-05-01 11:22:00-04:00,1493652120000000000,146.20239267548288,4915,146.18932232840973,4604
2017-05-01 11:23:00-04:00,1493652180000000000,146.1936013349518,6592,146.17946230598625,5412
2017-05-01 11:24:00-04:00,1493652240000000000,146.16113105924563,7798,146.15135422656584,6956
2017-05-01 11:25:00-04:00,1493652300000000000,146.1731697819315,6420,146.16097184377784,5505
2017-05-01 11:26:00-04:00,1493652360000000000,146.10920683471974,9481,146.09890527111733,18516
2017-05-01 11:27:00-04:00,1493652420000000000,146.12080724876404,5463,146.10598124098067,5544
2017-05-01 11:28:00-04:00,1493652480000000000,146.1266915175599,6036,146.11283375715274,6292
2017-05-01 11:29:00-04:00,1493652540000000000,146.08163922562005,11054,146.06280966767468,16881
2017-05-01 11:30:00-04:00,1493652600000000000,146.06211625148282,8430,146.05364955002673,9445
2017-05-01 11:31:00-04:00,1493652660000000000,146.0548801096146,8758,146.03964849075106,10270
2017-05-01 11:32:00-04:00,1493652720000000000,146.06322809278288,4656,146.0522132573973,6321
2017-05-01 11:33:00-04:00,1493652780000000000,146.06384470094517,4765,146.04800542280947,5901
2017-05-01 11:34:00-04:00,1493652840000000000,146.04426096878012,9641,146.0290470007783,11553
2017-05-01 11:35:00-04:00,1493652900000000000,146.05670911632254,6439,146.04312614259575,6564
2017-05-01 11:36:00-04:00,1493652960000000000,146.09547595064132,7942,146.08493135436026,8085
2017-05-01 11:37:00-04:00,1493653020000000000,146.10939901047715,6872,146.09939633019252,22181
2017-05-01 11:38:00-04:00,1493653080000000000,146.0888123544563,8159,146.07983335453414,7861
2017-05-01 11:39:00-04:00,1493653140000000000,146.08463751271267,6883,146.07180876002488,8105
