Eastern_Time,SIP_Timestamp,Weighted_Avg_Ask_Price,Total_Ask_Size,Weighted_Avg_Bid_Price,Total_Bid_Size
2018-10-12 09:30:00-04:00,1539351000000000000,221.18927210519072,14906,221.16985432733327,15171
2018-10-12 09:31:00-04:00,1539351060000000000,220.55500543675348,2759,220.4556056860343,3236
2018-10-12 09:32:00-04:00,1539351120000000000,220.56283100107683,3716,220.4240217134774,4237
2018-10-12 09:33:00-04:00,1539351180000000000,220.97065962027781,5109,220.77275549805887,3092
2018-10-12 09:34:00-04:00,1539351240000000000,220.87196687897892,3925,220.73267596702607,3154
2018-10-12 09:35:00-04:00,1539351300000000000,220.90519626826406,5681,220.80721004876176,16201
2018-10-12 09:36:00-04:00,1539351360000000000,220.99493397960688,5983,220.9213037881561,5438
2018-10-12 09:37:00-04:00,1539351420000000000,220.9756437389767,4536,220.90860937499986,4480
2018-10-12 09:38:00-04:00,1539351480000000000,221.21288204205482,8893,221.17927441142484,5182
2018-10-12 09:39:00-04:00,1539351540000000000,221.2910333333312,4800,221.20239334456434,29089
2018-10-12 09:40:00-04:00,1539351600000000000,220.83273342670438,4284,220.765500097486,5129
2018-10-12 09:41:00-04:00,1539351660000000000,220.30534879371365,5347,220.258841584159,7070
2018-10-12 09:42:00-04:00,1539351720000000000,220.42170716765418,4897,220.37099557522112,4520
2018-10-12 09:43:00-04:00,1539351780000000000,220.5774054600585,4945,220.50188873934397,4458
2018-10-12 09:44:00-04:00,1539351840000000000,220.14101106151878,5153,220.05338774644892,9434
2018-10-12 09:45:00-04:00,1539351900000000000,220.08147316538916,7304,220.02060336077784,8867
2018-10-12 09:46:00-04:00,1539351960000000000,220.00019130120964,5541,219.93111139896317,3860
2018-10-12 09:47:00-04:00,1539352020000000000,220.09576509125012,4274,220.02702370751015,3501
2018-10-12 09:48:00-04:00,1539352080000000000,220.29911019055461,6035,220.2505560148817,4838
2018-10-12 09:49:00-04:00,1539352140000000000,220.4732478421722,4055,220.41115528531418,4276
2018-10-12 09:50:00-04:00,1539352200000000000,220.6550843155019,5515,220.60839128696966,5004
2018-10-12 09:51:00-04:00,1539352260000000000,220.23175206354054,6421,220.14067752014586,6081
2018-10-12 09:52:00-04:00,1539352320000000000,220.28648319814627,3452,220.24402858809543,3428
2018-10-12 09:53:00-04:00,1539352380000000000,220.34552717613414,4894,220.3034515717914,4708
2018-10-12 09:54:00-04:00,1539352440000000000,220.38357854864486,5016,220.3308638545091,3959
2018-10-12 09:55:00-04:00,1539352500000000000,220.388744728354,4031,220.32377784377888,3367
2018-10-12 09:56:00-04:00,1539352560000000000,220.70159383953913,5584,220.63927088739024,3854
2018-10-12 09:57:00-04:00,1539352620000000000,220.73978419770228,2873,220.70678335535123,3028
2018-10-12 09:58:00-04:00,1539352680000000000,220.8533604336011,4059,220.8158931793535,2771
2018-10-12 09:59:00-04:00,1539352740000000000,220.68722560975576,1968,220.6293014059752,2276
2018-10-12 10:00:00-04:00,1539352800000000000,220.78297020695973,4397,220.68377373629377,3739
2018-10-12 10:01:00-04:00,1539352860000000000,220.96843381610037,8907,220.93311000138738,7209
2018-10-12 10:02:00-04:00,1539352920000000000,221.2927605190717,5086,221.24119784342054,4266
2018-10-12 10:03:00-04:00,1539352980000000000,221.34069413838634,4538,221.30059170256192,4411
2018-10-12 10:04:00-04:00,1539353040000000000,221.75623158438816,15476,221.71273345702036,6468
2018-10-12 10:05:00-04:00,1539353100000000000,221.90041821875963,5906,221.8749628428592,7401
2018-10-12 10:06:00-04:00,1539353160000000000,221.790892371997,4785,221.76321071428598,5600
2018-10-12 10:07:00-04:00,1539353220000000000,221.66055142343805,3899,221.62127305533264,4988
2018-10-12 10:08:00-04:00,1539353280000000000,221.70715645964503,4621,221.65222862206116,4514
2018-10-12 10:09:00-04:00,1539353340000000000,221.78875502007935,3984,221.75004230885435,3309
2018-10-12 10:10:00-04:00,1539353400000000000,221.87680250253433,5914,221.80917391304365,3680
2018-10-12 10:11:00-04:00,1539353460000000000,221.94623416339053,6867,221.87970676897743,3649
2018-10-12 10:12:00-04:00,1539353520000000000,222.00405127340372,5929,221.89835282081376,6842
2018-10-12 10:13:00-04:00,1539353580000000000,221.76565171725687,9521,221.68404120443677,5679
2018-10-12 10:14:00-04:00,1539353640000000000,221.3986331554499,5809,221.35661541061492,5918
2018-10-12 10:15:00-04:00,1539353700000000000,221.19932163531413,5528,221.05753616041972,12168
2018-10-12 10:16:00-04:00,1539353760000000000,221.0866435801791,3754,221.0554435212179,4453
2018-10-12 10:17:00-04:00,1539353820000000000,221.10429366736213,4311,221.0533099638841,4707
2018-10-12 10:18:00-04:00,1539353880000000000,221.0344866666668,3000,220.99969117647117,2720
2018-10-12 10:19:00-04:00,1539353940000000000,220.87693382655314,4866,220.81658467805224,6383
2018-10-12 10:20:00-04:00,1539354000000000000,220.87304046242983,4325,220.85834499650048,5716
2018-10-12 10:21:00-04:00,1539354060000000000,220.64375434243095,4030,220.6056252040485,6126
2018-10-12 10:22:00-04:00,1539354120000000000,220.8049389957777,4262,220.75394797956037,4306
2018-10-12 10:23:00-04:00,1539354180000000000,221.01898253485075,6241,220.9538371816237,4201
2018-10-12 10:24:00-04:00,1539354240000000000,221.00084837170635,4821,220.9279077901439,6290
2018-10-12 10:25:00-04:00,1539354300000000000,220.54185298346482,5564,220.521465246244,5726
2018-10-12 10:26:00-04:00,1539354360000000000,220.41439189189316,2516,220.36257924591308,2997
2018-10-12 10:27:00-04:00,1539354420000000000,220.55352585258595,3636,220.52251066856383,2812
2018-10-12 10:28:00-04:00,1539354480000000000,220.72487269878397,5106,220.59788258316996,2555
2018-10-12 10:29:00-04:00,1539354540000000000,220.52286868687048,3960,220.49427139874646,4790
2018-10-12 10:30:00-04:00,1539354600000000000,220.52021951706226,10022,220.37415996214105,4226
2018-10-12 10:31:00-04:00,1539354660000000000,220.61013963199838,15326,220.5812574173486,3539
2018-10-12 10:32:00-04:00,1539354720000000000,220.6367910582288,5547,220.534473007711,3890
2018-10-12 10:33:00-04:00,1539354780000000000,220.5575697980687,5695,220.53968949044514,3768
2018-10-12 10:34:00-04:00,1539354840000000000,220.69050765995544,6658,220.6896174689177,3137
2018-10-12 10:35:00-04:00,1539354900000000000,220.93507223796226,7060,220.95348863963218,3477
2018-10-12 10:36:00-04:00,1539354960000000000,221.14904060913796,3940,221.12001107419852,2709
2018-10-12 10:37:00-04:00,1539355020000000000,221.22078570489705,7611,221.1894943502833,3540
2018-10-12 10:38:00-04:00,1539355080000000000,221.396036647439,5894,221.3503537735882,3392
2018-10-12 10:39:00-04:00,1539355140000000000,221.32864037363785,3854,221.27687317784427,2744
2018-10-12 10:40:00-04:00,1539355200000000000,221.17388225256113,2344,221.145542222221,2250
2018-10-12 10:41:00-04:00,1539355260000000000,221.24408781226313,6605,221.18059595029933,4346
2018-10-12 10:42:00-04:00,1539355320000000000,221.07650928961743,4575,221.03608090185563,4524
2018-10-12 10:43:00-04:00,1539355380000000000,221.17361275337902,4736,221.14884750336972,3705
2018-10-12 10:44:00-04:00,1539355440000000000,221.26949830344353,4126,221.23223905169417,3037
2018-10-12 10:45:00-04:00,1539355500000000000,221.26318212593273,4431,221.25731351500215,7266
2018-10-12 10:46:00-04:00,1539355560000000000,221.21231724378916,5718,221.17553739665263,5201
2018-10-12 10:47:00-04:00,1539355620000000000,221.1707111390825,3178,221.13547352994956,5459
2018-10-12 10:48:00-04:00,1539355680000000000,220.8560742936858,5734,220.84227447698444,5975
2018-10-12 10:49:00-04:00,1539355740000000000,220.75808189655245,4640,220.6896923612732,8614
2018-10-12 10:50:00-04:00,1539355800000000000,220.9929300510344,6662,220.9659363569876,5468
2018-10-12 10:51:00-04:00,1539355860000000000,221.18259468872455,4594,221.15295382668717,4743
2018-10-12 10:52:00-04:00,1539355920000000000,220.99435819070888,4908,220.9882639109682,6290
2018-10-12 10:53:00-04:00,1539355980000000000,220.91843365833114,4718,220.86474718196644,3105
2018-10-12 10:54:00-04:00,1539356040000000000,220.89974059662848,3084,220.8405111354504,2739
2018-10-12 10:55:00-04:00,1539356100000000000,220.85136555607576,4262,220.75275714503996,6543
2018-10-12 10:56:00-04:00,1539356160000000000,220.5335056179784,4895,220.54929505906136,7873
2018-10-12 10:57:00-04:00,1539356220000000000,220.37580621572056,2735,220.36762745097997,5100
2018-10-12 10:58:00-04:00,1539356280000000000,220.24896069869092,3435,220.1971351809954,3536
2018-10-12 10:59:00-04:00,1539356340000000000,220.2735759694834,3146,220.22157206742258,2907
2018-10-12 11:00:00-04:00,1539356400000000000,220.3310356454733,4152,220.29328171091367,4068
2018-10-12 11:01:00-04:00,1539356460000000000,220.46787822189012,2677,220.43603745540952,3364
