index,DateTime,Open,Close,High,Low,Volume,Previous_Close,Timestamp,Volume_weighted_avg_price,Number_of_transactions
0,2019-02-20 09:30:00-05:00,172.43,172.4,172.45,172.38,92745,172.27,1550673000000000000,172.40862973745195,185
1,2019-02-20 09:30:05-05:00,172.4,172.41,172.41,172.39,14825,172.27,1550673005000000000,172.39448836424964,83
2,2019-02-20 09:30:10-05:00,172.42,172.41,172.45,172.4,8596,172.27,1550673010000000000,172.42115518845978,61
3,2019-02-20 09:30:15-05:00,172.4173,172.38,172.42,172.38,17744,172.27,1550673015000000000,172.40088720130768,87
4,2019-02-20 09:30:20-05:00,172.38,172.38,172.39,172.36,16982,172.27,1550673020000000000,172.37298746908485,98
5,2019-02-20 09:30:25-05:00,172.38,172.36,172.38,172.35,9389,172.27,1550673025000000000,172.35466428799654,48
6,2019-02-20 09:30:30-05:00,172.36,172.43,172.43,172.36,9755,172.27,1550673030000000000,172.38862967708877,65
7,2019-02-20 09:30:35-05:00,172.42,172.48,172.48,172.42,11432,172.27,1550673035000000000,172.45605586074186,88
8,2019-02-20 09:30:40-05:00,172.47,172.49,172.51,172.47,12754,172.27,1550673040000000000,172.4937423553395,86
9,2019-02-20 09:30:45-05:00,172.48,172.52,172.52,172.47,13583,172.27,1550673045000000000,172.49733886475752,90
10,2019-02-20 09:30:50-05:00,172.52,172.53,172.54,172.51,4077,172.27,1550673050000000000,172.51620799607554,24
11,2019-02-20 09:30:55-05:00,172.54,172.54,172.55,172.53,13838,172.27,1550673055000000000,172.54008527243835,74
12,2019-02-20 09:31:00-05:00,172.55,172.53,172.56,172.53,6693,172.27,1550673060000000000,172.54901837740923,61
13,2019-02-20 09:31:05-05:00,172.53,172.53,172.53,172.496,3023,172.27,1550673065000000000,172.51751438967918,20
14,2019-02-20 09:31:10-05:00,172.52,172.51,172.5227,172.5,3027,172.27,1550673070000000000,172.51423521638588,27
15,2019-02-20 09:31:15-05:00,172.51,172.53,172.53,172.5,4567,172.27,1550673075000000000,172.5115174074885,37
16,2019-02-20 09:31:20-05:00,172.54,172.5,172.54,172.5,2568,172.27,1550673080000000000,172.52549844236762,17
17,2019-02-20 09:31:25-05:00,172.51,172.51,172.52,172.49,18800,172.27,1550673085000000000,172.50481117021283,68
18,2019-02-20 09:31:30-05:00,172.503,172.51,172.51,172.5,3891,172.27,1550673090000000000,172.5051066563865,13
19,2019-02-20 09:31:35-05:00,172.51,172.54,172.55,172.51,8908,172.27,1550673095000000000,172.53522923215093,40
20,2019-02-20 09:31:40-05:00,172.55,172.58,172.5967,172.55,27041,172.27,1550673100000000000,172.57872164121179,154
21,2019-02-20 09:31:45-05:00,172.58,172.6001,172.62,172.58,5964,172.27,1550673105000000000,172.59375103957075,35
22,2019-02-20 09:31:50-05:00,172.61,172.59,172.62,172.59,2555,172.27,1550673110000000000,172.60868888454016,32
23,2019-02-20 09:31:55-05:00,172.59,172.58,172.59,172.58,9587,172.27,1550673115000000000,172.58076979242725,27
24,2019-02-20 09:32:00-05:00,172.57,172.56,172.57,172.54,10705,172.27,1550673120000000000,172.5541421485287,35
25,2019-02-20 09:32:05-05:00,172.5574,172.55,172.56,172.54,2986,172.27,1550673125000000000,172.5531713663765,26
26,2019-02-20 09:32:10-05:00,172.5514,172.56,172.58,172.5514,3700,172.27,1550673130000000000,172.56800540540542,9
27,2019-02-20 09:32:15-05:00,172.56,172.558,172.56,172.54,3327,172.27,1550673135000000000,172.55501953712053,10
28,2019-02-20 09:32:20-05:00,172.56,172.59,172.59,172.56,5899,172.27,1550673140000000000,172.56542634344802,33
29,2019-02-20 09:32:25-05:00,172.59,172.58,172.59,172.57,15853,172.27,1550673145000000000,172.5790689459408,48
30,2019-02-20 09:32:30-05:00,172.57,172.56,172.5801,172.56,8645,172.27,1550673150000000000,172.5741190052053,28
31,2019-02-20 09:32:35-05:00,172.55,172.51,172.55,172.51,12611,172.27,1550673155000000000,172.5342470065814,53
32,2019-02-20 09:32:40-05:00,172.4901,172.5,172.51,172.49,4856,172.27,1550673160000000000,172.49593004530476,36
33,2019-02-20 09:32:45-05:00,172.5,172.51,172.51,172.49,3944,172.27,1550673165000000000,172.49658635902637,17
34,2019-02-20 09:32:50-05:00,172.51,172.49,172.52,172.47,16489,172.27,1550673170000000000,172.4922263327067,67
35,2019-02-20 09:32:55-05:00,172.48,172.5,172.5,172.48,4001,172.27,1550673175000000000,172.4825043739065,21
36,2019-02-20 09:33:00-05:00,172.48,172.49,172.51,172.48,10031,172.27,1550673180000000000,172.4942636427078,70
37,2019-02-20 09:33:05-05:00,172.5,172.53,172.53,172.5,7927,172.27,1550673185000000000,172.51234362306033,37
38,2019-02-20 09:33:10-05:00,172.52,172.5199,172.56,172.48,26863,172.27,1550673190000000000,172.50826083460504,128
39,2019-02-20 09:33:15-05:00,172.52,172.54,172.54,172.52,5260,172.27,1550673195000000000,172.53004562737644,28
40,2019-02-20 09:33:20-05:00,172.5325,172.54,172.54,172.52,1295,172.27,1550673200000000000,172.52735050193053,19
41,2019-02-20 09:33:25-05:00,172.54,172.58,172.58,172.54,2966,172.27,1550673205000000000,172.56716992582602,18
42,2019-02-20 09:33:30-05:00,172.57,172.58,172.59,172.57,9510,172.27,1550673210000000000,172.5809814511042,39
43,2019-02-20 09:33:35-05:00,172.58,172.58,172.59,172.58,2568,172.27,1550673215000000000,172.58120070093463,9
44,2019-02-20 09:33:40-05:00,172.58,172.59,172.59,172.57,2746,172.27,1550673220000000000,172.57428670793885,22
45,2019-02-20 09:33:45-05:00,172.59,172.58,172.59,172.55,7416,172.27,1550673225000000000,172.56988673139165,34
46,2019-02-20 09:33:50-05:00,172.5799,172.57,172.5799,172.57,222,172.27,1550673230000000000,172.57441351351352,4
47,2019-02-20 09:33:55-05:00,172.59,172.6,172.6,172.59,2550,172.27,1550673235000000000,172.5918245882353,18
48,2019-02-20 09:34:00-05:00,172.62,172.65,172.65,172.62,11332,172.27,1550673240000000000,172.633303918108,59
