index,DateTime,Open,Close,High,Low,Volume,Previous_Close,Timestamp,Volume_weighted_avg_price,Number_of_transactions
0,2020-06-23 09:30:00-04:00,248.39,248.28,248.44,248.26,255374,246.77,1592919000000000000,248.38779657286966,464
1,2020-06-23 09:30:05-04:00,248.39,248.33,248.39,248.28,21869,246.77,1592919005000000000,248.3291004572683,194
2,2020-06-23 09:30:10-04:00,248.35,248.27,248.37,248.24,18971,246.77,1592919010000000000,248.32604174265984,139
3,2020-06-23 09:30:15-04:00,248.29,248.17,248.3,248.13,17930,246.77,1592919015000000000,248.20487272169538,172
4,2020-06-23 09:30:20-04:00,248.17,248.31,248.31,248.17,17351,246.77,1592919020000000000,248.24841421243718,135
5,2020-06-23 09:30:25-04:00,248.31,248.21,248.31,248.195,8520,246.77,1592919025000000000,248.22919985915487,74
6,2020-06-23 09:30:30-04:00,248.23,248.19,248.25,248.19,16849,246.77,1592919030000000000,248.21795004451306,108
7,2020-06-23 09:30:35-04:00,248.19,248.2175,248.23,248.19,11133,246.77,1592919035000000000,248.20541976107057,97
8,2020-06-23 09:30:40-04:00,248.21,248.24,248.26,248.19,11549,246.77,1592919040000000000,248.2239050740322,107
9,2020-06-23 09:30:45-04:00,248.22,248.27,248.27,248.22,11577,246.77,1592919045000000000,248.25167830180519,91
10,2020-06-23 09:30:50-04:00,248.27,248.3,248.36,248.2099,13592,246.77,1592919050000000000,248.31395246468512,124
11,2020-06-23 09:30:55-04:00,248.31,248.275,248.315,248.27,7391,246.77,1592919055000000000,248.28329332972535,44
12,2020-06-23 09:31:00-04:00,248.27,248.2,248.27,248.17,10774,246.77,1592919060000000000,248.21196396881396,139
13,2020-06-23 09:31:05-04:00,248.19,248.15,248.22,248.15,8508,246.77,1592919065000000000,248.18328152327229,77
14,2020-06-23 09:31:10-04:00,248.16,248.07,248.16,248.07,28139,246.77,1592919070000000000,248.1102397348875,216
15,2020-06-23 09:31:15-04:00,248.07,248.16,248.2,248.07,27193,246.77,1592919075000000000,248.14899334387545,200
16,2020-06-23 09:31:20-04:00,248.15,248.1488,248.16,248.0299,18484,246.77,1592919080000000000,248.0888986420688,134
17,2020-06-23 09:31:25-04:00,248.16,248.13,248.19,248.13,16858,246.77,1592919085000000000,248.1663702752403,112
18,2020-06-23 09:31:30-04:00,248.12,248.18,248.18,248.12,11634,246.77,1592919090000000000,248.14945083376304,84
19,2020-06-23 09:31:35-04:00,248.18,248.17,248.18,248.13,4622,246.77,1592919095000000000,248.165815015145,61
20,2020-06-23 09:31:40-04:00,248.16,248.12,248.19,248.12,5892,246.77,1592919100000000000,248.15676457909032,50
21,2020-06-23 09:31:45-04:00,248.1237,248.14,248.16,248.11,6063,246.77,1592919105000000000,248.12825352135908,60
22,2020-06-23 09:31:50-04:00,248.15,248.23,248.23,248.14,10453,246.77,1592919110000000000,248.1805750502248,92
23,2020-06-23 09:31:55-04:00,248.22,248.21,248.25,248.2,12928,246.77,1592919115000000000,248.22930568533408,78
24,2020-06-23 09:32:00-04:00,248.215,248.3,248.3,248.2,23310,246.77,1592919120000000000,248.24292781638744,186
25,2020-06-23 09:32:05-04:00,248.305,248.31,248.36,248.28,8141,246.77,1592919125000000000,248.31226671170614,65
