Eastern_Time,SIP_Timestamp,Weighted_Avg_Ask_Price,Total_Ask_Size,Weighted_Avg_Bid_Price,Total_Bid_Size
2020-10-20 09:30:00-04:00,1603200600000000000,430.1254667038199,3589,430.0988405630549,17405
2020-10-20 09:31:00-04:00,1603200660000000000,428.53490902052056,2583,428.10362506473336,5793
2020-10-20 09:32:00-04:00,1603200720000000000,429.509113282663,2763,429.2536603462494,2426
2020-10-20 09:33:00-04:00,1603200780000000000,430.06876984126995,2268,429.77336613153625,1931
2020-10-20 09:34:00-04:00,1603200840000000000,428.2862898309795,3609,428.01834260827343,4133
2020-10-20 09:35:00-04:00,1603200900000000000,426.75300279887995,2501,426.32261087698333,4983
2020-10-20 09:36:00-04:00,1603200960000000000,425.06055906432437,4275,424.9715310052025,60764
2020-10-20 09:37:00-04:00,1603201020000000000,424.30083626416535,2559,424.0607186054792,2811
2020-10-20 09:38:00-04:00,1603201080000000000,425.06405004939,3037,424.79309356408646,1849
2020-10-20 09:39:00-04:00,1603201140000000000,424.97395898350493,2243,424.6949769820977,1955
2020-10-20 09:40:00-04:00,1603201200000000000,424.7085687239714,2641,424.48056591099686,5955
2020-10-20 09:41:00-04:00,1603201260000000000,425.78921650927106,2859,425.47514914242913,2682
2020-10-20 09:42:00-04:00,1603201320000000000,425.69700326916217,2753,425.30470160871846,1927
2020-10-20 09:43:00-04:00,1603201380000000000,425.6330894308946,1476,425.325324803149,2032
2020-10-20 09:44:00-04:00,1603201440000000000,425.350605550882,1189,425.1337024221456,1445
2020-10-20 09:45:00-04:00,1603201500000000000,426.420573327795,2407,426.2469901315783,2432
2020-10-20 09:46:00-04:00,1603201560000000000,426.8343571213489,3321,426.56770593081006,2428
2020-10-20 09:47:00-04:00,1603201620000000000,425.65152721958503,8211,425.1762014334224,7953
2020-10-20 09:48:00-04:00,1603201680000000000,423.0993069142768,6031,422.8670449817994,7692
2020-10-20 09:49:00-04:00,1603201740000000000,422.6465712682377,1782,422.4157005411912,1663
2020-10-20 09:50:00-04:00,1603201800000000000,422.9100650650658,1998,422.6961524249412,2165
2020-10-20 09:51:00-04:00,1603201860000000000,421.6858336764104,2429,421.41867818574553,6945
2020-10-20 09:52:00-04:00,1603201920000000000,421.1567128801404,2236,420.96228350800055,1813
2020-10-20 09:53:00-04:00,1603201980000000000,421.8748862019924,1406,421.70609756097707,1271
2020-10-20 09:54:00-04:00,1603202040000000000,422.34166666666425,1182,422.1229760665972,1922
2020-10-20 09:55:00-04:00,1603202100000000000,422.76008642603057,3934,422.3617531188442,1523
2020-10-20 09:56:00-04:00,1603202160000000000,423.50689004554164,1537,423.3417027501473,1709
2020-10-20 09:57:00-04:00,1603202220000000000,423.74222689075606,1904,423.49125913891135,1231
2020-10-20 09:58:00-04:00,1603202280000000000,423.1534275618372,1415,422.932795064376,1864
2020-10-20 09:59:00-04:00,1603202340000000000,424.2321764364484,1723,424.0690776415645,1713
2020-10-20 10:00:00-04:00,1603202400000000000,423.62746075085295,1465,423.3439249867931,1893
2020-10-20 10:01:00-04:00,1603202460000000000,422.97415905814546,4162,422.6867492260076,1615
2020-10-20 10:02:00-04:00,1603202520000000000,422.6975286849073,1133,422.5103568075109,1065
2020-10-20 10:03:00-04:00,1603202580000000000,422.5056668396465,1927,422.09415325402483,2858
2020-10-20 10:04:00-04:00,1603202640000000000,422.96052858683794,927,422.7318055555565,1008
