Eastern_Time,SIP_Timestamp,Weighted_Avg_Ask_Price,Total_Ask_Size,Weighted_Avg_Bid_Price,Total_Bid_Size
2019-02-11 09:30:00-05:00,1549895400000000000,311.4219116135654,973,311.0124849094561,994
2019-02-11 09:31:00-05:00,1549895460000000000,311.90697701149344,870,311.3438950276242,724
2019-02-11 09:32:00-05:00,1549895520000000000,312.2344949494959,792,311.8712805755395,695
2019-02-11 09:33:00-05:00,1549895580000000000,312.856304347825,1334,312.46886201991424,703
2019-02-11 09:34:00-05:00,1549895640000000000,313.05275292498226,1453,312.7784320987649,810
2019-02-11 09:35:00-05:00,1549895700000000000,313.21624117053545,1982,312.9611668839633,1534
2019-02-11 09:36:00-05:00,1549895760000000000,313.18141858141865,1001,312.9575495307613,959
2019-02-11 09:37:00-05:00,1549895820000000000,313.92031118586937,1189,313.746946182729,799
2019-02-11 09:38:00-05:00,1549895880000000000,314.30480642115015,2118,314.03959852086535,1893
2019-02-11 09:39:00-05:00,1549895940000000000,315.0748402948412,1628,314.8286391437311,1308
2019-02-11 09:40:00-05:00,1549896000000000000,314.6040173638509,1267,314.38561354019805,1418
2019-02-11 09:41:00-05:00,1549896060000000000,314.1554996405454,1391,313.8728579003179,1886
2019-02-11 09:42:00-05:00,1549896120000000000,313.596925087108,1148,313.2785300668155,898
2019-02-11 09:43:00-05:00,1549896180000000000,312.75161822466475,1273,312.53571827057203,1434
2019-02-11 09:44:00-05:00,1549896240000000000,312.3625119047624,840,312.01275903614385,830
2019-02-11 09:45:00-05:00,1549896300000000000,312.81984439833985,964,312.5826988636357,704
2019-02-11 09:46:00-05:00,1549896360000000000,313.4845666131612,1246,313.3530926083265,1177
2019-02-11 09:47:00-05:00,1549896420000000000,313.6837447988905,721,313.48621069182434,636
2019-02-11 09:48:00-05:00,1549896480000000000,314.07933717579226,694,313.920994236311,694
2019-02-11 09:49:00-05:00,1549896540000000000,314.36902992776015,969,314.1461729622267,1006
2019-02-11 09:50:00-05:00,1549896600000000000,313.7611472275331,523,313.4780029154513,686
2019-02-11 09:51:00-05:00,1549896660000000000,313.752941176471,459,313.4479559118234,998
2019-02-11 09:52:00-05:00,1549896720000000000,314.0212027027027,740,313.78880636604686,377
2019-02-11 09:53:00-05:00,1549896780000000000,314.76806841046294,1491,314.5251139742319,1009
2019-02-11 09:54:00-05:00,1549896840000000000,314.9484693877549,686,314.6370031055905,644
2019-02-11 09:55:00-05:00,1549896900000000000,314.5077408056039,571,314.3570338248064,1153
2019-02-11 09:56:00-05:00,1549896960000000000,314.9061652281134,811,314.67557339449553,872
2019-02-11 09:57:00-05:00,1549897020000000000,315.078830926875,2147,314.8082359307354,924
2019-02-11 09:58:00-05:00,1549897080000000000,315.6998273878022,869,315.51787610619436,565
2019-02-11 09:59:00-05:00,1549897140000000000,316.27884690873447,2038,316.14308659217875,1432
2019-02-11 10:00:00-05:00,1549897200000000000,316.90973374295925,1953,316.66976855546636,1253
2019-02-11 10:01:00-05:00,1549897260000000000,316.99126404494393,1068,316.70773417721534,790
2019-02-11 10:02:00-05:00,1549897320000000000,317.0822810810816,925,316.92057003257275,614
2019-02-11 10:03:00-05:00,1549897380000000000,316.8925471698111,1378,316.5982976445386,934
2019-02-11 10:04:00-05:00,1549897440000000000,317.03284037558643,426,316.8409195402297,435
2019-02-11 10:05:00-05:00,1549897500000000000,316.837936585366,2050,316.58411262798484,586
2019-02-11 10:06:00-05:00,1549897560000000000,317.2435288808666,1108,317.03412026726045,449
2019-02-11 10:07:00-05:00,1549897620000000000,317.50201005025275,597,317.3483986928107,612
2019-02-11 10:08:00-05:00,1549897680000000000,318.10447075208964,1436,318.03128101945066,1491
2019-02-11 10:09:00-05:00,1549897740000000000,318.14368209255497,994,318.03593727726263,1403
2019-02-11 10:10:00-05:00,1549897800000000000,317.8142402315477,691,317.6103649635043,685
2019-02-11 10:11:00-05:00,1549897860000000000,317.3549731182793,744,317.116331811264,657
2019-02-11 10:12:00-05:00,1549897920000000000,316.9127045650297,1161,316.71245923913153,736
2019-02-11 10:13:00-05:00,1549897980000000000,316.7978938906755,1244,316.52619706136386,1157
