Eastern_Time,SIP_Timestamp,Weighted_Avg_Ask_Price,Total_Ask_Size,Weighted_Avg_Bid_Price,Total_Bid_Size
2016-10-10 09:30:00-04:00,1476106200000000000,201.3825077399377,323,201.15211720226836,529
2016-10-10 09:31:00-04:00,1476106260000000000,201.13228125000003,320,201.00286941580742,582
2016-10-10 09:32:00-04:00,1476106320000000000,200.82453201970455,203,200.67579096045208,354
2016-10-10 09:33:00-04:00,1476106380000000000,200.8103205128206,156,200.6107857142859,140
2016-10-10 09:34:00-04:00,1476106440000000000,200.70852071005913,169,200.54141891891888,148
2016-10-10 09:35:00-04:00,1476106500000000000,200.78708571428564,175,200.69123711340166,194
2016-10-10 09:36:00-04:00,1476106560000000000,200.28746212121223,264,200.08267291910903,853
2016-10-10 09:37:00-04:00,1476106620000000000,199.95294685990336,207,199.7768070175439,285
2016-10-10 09:38:00-04:00,1476106680000000000,200.16597560975592,164,199.99192019950107,401
2016-10-10 09:39:00-04:00,1476106740000000000,200.12785714285715,308,199.9034083601287,311
2016-10-10 09:40:00-04:00,1476106800000000000,200.20287162162157,296,199.98806201550397,387
2016-10-10 09:41:00-04:00,1476106860000000000,200.05375886524817,141,199.90617886178862,246
2016-10-10 09:42:00-04:00,1476106920000000000,200.3572727272725,308,200.17172413793134,261
2016-10-10 09:43:00-04:00,1476106980000000000,200.5374919614146,311,200.39376623376612,231
2016-10-10 09:44:00-04:00,1476107040000000000,200.7817972350227,217,200.55642066420634,271
2016-10-10 09:45:00-04:00,1476107100000000000,200.79956639566387,369,200.63147482014375,278
2016-10-10 09:46:00-04:00,1476107160000000000,200.97340101522863,591,200.8347701149427,348
2016-10-10 09:47:00-04:00,1476107220000000000,200.95797849462343,465,200.81861271676257,346
2016-10-10 09:48:00-04:00,1476107280000000000,200.9609251101322,227,200.85681818181794,198
2016-10-10 09:49:00-04:00,1476107340000000000,201.30309836065618,610,201.17038216560505,314
2016-10-10 09:50:00-04:00,1476107400000000000,201.6885439229842,831,201.55920749279625,694
2016-10-10 09:51:00-04:00,1476107460000000000,201.68701863354016,322,201.52117021276575,188
2016-10-10 09:52:00-04:00,1476107520000000000,201.70831501831498,273,201.5852272727273,88
2016-10-10 09:53:00-04:00,1476107580000000000,201.77455645161274,248,201.59224669603518,227
2016-10-10 09:54:00-04:00,1476107640000000000,201.97635983263626,1195,201.95451716738157,932
2016-10-10 09:55:00-04:00,1476107700000000000,202.41265555555557,900,202.2136276849644,419
2016-10-10 09:56:00-04:00,1476107760000000000,202.7330037313431,536,202.63682414698147,381
2016-10-10 09:57:00-04:00,1476107820000000000,203.0023023839401,1594,202.80402464065725,487
2016-10-10 09:58:00-04:00,1476107880000000000,202.73559027777813,288,202.5408135593222,295
2016-10-10 09:59:00-04:00,1476107940000000000,202.55464788732414,213,202.39809859154946,142
2016-10-10 10:00:00-04:00,1476108000000000000,202.40421652421622,351,202.2332242990654,214
2016-10-10 10:01:00-04:00,1476108060000000000,202.3304693140794,277,202.2051072961375,233
2016-10-10 10:02:00-04:00,1476108120000000000,202.55605326876517,413,202.44151162790703,258
2016-10-10 10:03:00-04:00,1476108180000000000,202.5962202380947,336,202.50294117647076,187
2016-10-10 10:04:00-04:00,1476108240000000000,202.8309714285713,175,202.68223880597006,67
2016-10-10 10:05:00-04:00,1476108300000000000,202.71711734693912,392,202.51276752767546,271
2016-10-10 10:06:00-04:00,1476108360000000000,202.7270752089137,359,202.54262626262613,99
2016-10-10 10:07:00-04:00,1476108420000000000,202.73487261146505,314,202.60298969072153,97
2016-10-10 10:08:00-04:00,1476108480000000000,202.76976958525347,217,202.56737864077684,103
2016-10-10 10:09:00-04:00,1476108540000000000,203.02312320916866,2094,202.88898284313615,816
2016-10-10 10:10:00-04:00,1476108600000000000,203.40268774703546,253,203.27105960264865,151
2016-10-10 10:11:00-04:00,1476108660000000000,203.57899016979425,1119,203.46354651162787,172
2016-10-10 10:12:00-04:00,1476108720000000000,203.67237663645517,993,203.62697732997486,397
2016-10-10 10:13:00-04:00,1476108780000000000,203.74978319783222,738,203.59036544850505,301
2016-10-10 10:14:00-04:00,1476108840000000000,203.95653775322285,543,203.84787401574803,127
2016-10-10 10:15:00-04:00,1476108900000000000,204.01778887303828,701,203.98282407407385,216
2016-10-10 10:16:00-04:00,1476108960000000000,203.78905472636816,201,203.66372750642708,389
2016-10-10 10:17:00-04:00,1476109020000000000,203.45732984293193,191,203.39090909090885,341
2016-10-10 10:18:00-04:00,1476109080000000000,203.3728571428571,168,203.26972789115635,147
2016-10-10 10:19:00-04:00,1476109140000000000,203.40417721518943,237,203.3265789473684,228
2016-10-10 10:20:00-04:00,1476109200000000000,203.380779220779,77,203.30594999999988,200
2016-10-10 10:21:00-04:00,1476109260000000000,203.2887218045113,133,203.18414965986392,294
2016-10-10 10:22:00-04:00,1476109320000000000,202.93519047619037,210,202.8705484460693,547
2016-10-10 10:23:00-04:00,1476109380000000000,202.73364963503644,137,202.65909090909088,99
2016-10-10 10:24:00-04:00,1476109440000000000,202.79050724637705,138,202.6839393939396,99
2016-10-10 10:25:00-04:00,1476109500000000000,202.8247540983605,122,202.739255319149,94
2016-10-10 10:26:00-04:00,1476109560000000000,202.86130952380958,84,202.76662499999995,80
2016-10-10 10:27:00-04:00,1476109620000000000,202.93349999999973,60,202.79476923076933,65
2016-10-10 10:28:00-04:00,1476109680000000000,202.73218274111687,2167,202.47830674846605,815
2016-10-10 10:29:00-04:00,1476109740000000000,202.23404347826065,690,202.26318936877053,602
2016-10-10 10:30:00-04:00,1476109800000000000,202.1618644067798,236,202.09594871794872,195
2016-10-10 10:31:00-04:00,1476109860000000000,202.44719008264462,121,202.3522857142856,105
2016-10-10 10:32:00-04:00,1476109920000000000,202.52627118644068,59,202.460652173913,92
2016-10-10 10:33:00-04:00,1476109980000000000,202.77931451612847,248,202.68512367491184,283
2016-10-10 10:34:00-04:00,1476110040000000000,202.899090909091,143,202.76043859649127,114
2016-10-10 10:35:00-04:00,1476110100000000000,203.07647321428607,448,203.0179844961239,258
2016-10-10 10:36:00-04:00,1476110160000000000,202.98728395061727,162,202.8166666666667,87
2016-10-10 10:37:00-04:00,1476110220000000000,202.9004040404041,297,202.81937799043047,209
2016-10-10 10:38:00-04:00,1476110280000000000,202.98767441860466,43,202.88352272727286,88
2016-10-10 10:39:00-04:00,1476110340000000000,202.89313253012028,83,202.74794392523364,107
2016-10-10 10:40:00-04:00,1476110400000000000,202.94821958456978,337,202.84580645161319,93
2016-10-10 10:41:00-04:00,1476110460000000000,203.03716279069755,430,202.9506249999999,112
2016-10-10 10:42:00-04:00,1476110520000000000,203.0170129870132,231,202.84373134328348,67
2016-10-10 10:43:00-04:00,1476110580000000000,203.1245454545461,264,203.00534050179226,279
2016-10-10 10:44:00-04:00,1476110640000000000,202.88249999999994,700,202.88339901477838,203
2016-10-10 10:45:00-04:00,1476110700000000000,202.93913043478253,69,202.81416666666664,84
2016-10-10 10:46:00-04:00,1476110760000000000,203.06308988764036,178,203.00891615541929,489
2016-10-10 10:47:00-04:00,1476110820000000000,203.06632653061246,98,202.94658227848115,79
2016-10-10 10:48:00-04:00,1476110880000000000,203.09000000000003,70,202.9909302325582,43
2016-10-10 10:49:00-04:00,1476110940000000000,203.11861904761884,210,203.0429801324505,151
2016-10-10 10:50:00-04:00,1476111000000000000,203.0488461538459,182,202.9673204903674,571
2016-10-10 10:51:00-04:00,1476111060000000000,203.05249999999978,84,202.970172413793,116
2016-10-10 10:52:00-04:00,1476111120000000000,203.06624137931038,290,202.99146067415742,178
2016-10-10 10:53:00-04:00,1476111180000000000,203.01722222222222,36,202.97125000000014,136
2016-10-10 10:54:00-04:00,1476111240000000000,202.97836363636364,55,202.90833333333336,54
2016-10-10 10:55:00-04:00,1476111300000000000,203.01741052631655,475,202.95358208955184,402
2016-10-10 10:56:00-04:00,1476111360000000000,203.0287226277368,274,202.97922222222257,270
2016-10-10 10:57:00-04:00,1476111420000000000,202.95871794871783,195,202.89435233160657,193
2016-10-10 10:58:00-04:00,1476111480000000000,202.7857490636702,1068,202.70538385826794,1016
2016-10-10 10:59:00-04:00,1476111540000000000,202.77022503516167,1422,202.62790654205577,535
2016-10-10 11:00:00-04:00,1476111600000000000,202.8552757793762,417,202.7825818181816,275
2016-10-10 11:01:00-04:00,1476111660000000000,202.74222222222215,234,202.63019417475732,206
2016-10-10 11:02:00-04:00,1476111720000000000,202.6742857142855,168,202.53021276595751,423
2016-10-10 11:03:00-04:00,1476111780000000000,202.47046822742487,299,202.43365044247818,452
2016-10-10 11:04:00-04:00,1476111840000000000,202.4793457943926,321,202.37467948717958,156
2016-10-10 11:05:00-04:00,1476111900000000000,202.5896385542169,83,202.5036470588235,85
2016-10-10 11:06:00-04:00,1476111960000000000,202.41981012658246,158,202.3048502994012,167
2016-10-10 11:07:00-04:00,1476112020000000000,202.48532608695672,92,202.3414018691589,107
2016-10-10 11:08:00-04:00,1476112080000000000,202.5487719298246,57,202.42474358974354,78
2016-10-10 11:09:00-04:00,1476112140000000000,202.60789473684207,38,202.52333333333334,39
2016-10-10 11:10:00-04:00,1476112200000000000,202.65297101449272,138,202.54326732673246,101
2016-10-10 11:11:00-04:00,1476112260000000000,202.5907142857141,98,202.4784677419352,124
2016-10-10 11:12:00-04:00,1476112320000000000,202.59679487179474,78,202.50507692307696,65
2016-10-10 11:13:00-04:00,1476112380000000000,202.53218750000016,64,202.48497435897434,195
2016-10-10 11:14:00-04:00,1476112440000000000,202.56145569620267,316,202.4613100436676,229
2016-10-10 11:15:00-04:00,1476112500000000000,202.4915671641792,134,202.36503546099283,141
2016-10-10 11:16:00-04:00,1476112560000000000,202.37388888888904,342,202.22513157894724,304
2016-10-10 11:17:00-04:00,1476112620000000000,202.19908496732032,153,202.12814432989651,194
2016-10-10 11:18:00-04:00,1476112680000000000,202.13546391752584,97,202.0685333333334,75
2016-10-10 11:19:00-04:00,1476112740000000000,202.31337349397583,83,202.20400000000012,100
2016-10-10 11:20:00-04:00,1476112800000000000,202.12735785953177,299,202.03243027888428,251
2016-10-10 11:21:00-04:00,1476112860000000000,202.08727941176508,136,201.99748091603038,131
2016-10-10 11:22:00-04:00,1476112920000000000,202.05163934426236,122,201.94642105263165,95
2016-10-10 11:23:00-04:00,1476112980000000000,202.1776923076923,169,202.0483969465649,131
2016-10-10 11:24:00-04:00,1476113040000000000,202.1575000000001,48,202.03018518518527,54
2016-10-10 11:25:00-04:00,1476113100000000000,202.11589041095914,73,202.01576470588233,85
2016-10-10 11:26:00-04:00,1476113160000000000,202.1353658536587,41,202.01621621621624,37
2016-10-10 11:27:00-04:00,1476113220000000000,202.1610344827588,58,202.03673469387746,49
2016-10-10 11:28:00-04:00,1476113280000000000,202.13541666666674,96,202.024485294118,136
2016-10-10 11:29:00-04:00,1476113340000000000,202.08403973509908,453,201.94628272251296,191
2016-10-10 11:30:00-04:00,1476113400000000000,201.89646666666653,150,201.76707602339187,171
2016-10-10 11:31:00-04:00,1476113460000000000,201.8958666666667,75,201.77987179487167,78
2016-10-10 11:32:00-04:00,1476113520000000000,201.7599107142857,112,201.64072727272713,110
2016-10-10 11:33:00-04:00,1476113580000000000,201.80392156862732,102,201.70088709677404,124
2016-10-10 11:34:00-04:00,1476113640000000000,201.85755555555534,180,201.73404858299605,247
2016-10-10 11:35:00-04:00,1476113700000000000,201.8395512820513,156,201.74090909090887,198
2016-10-10 11:36:00-04:00,1476113760000000000,201.8333802816902,71,201.72931034482772,58
2016-10-10 11:37:00-04:00,1476113820000000000,201.8139024390242,123,201.66818840579703,276
2016-10-10 11:38:00-04:00,1476113880000000000,201.73775280898874,89,201.64651982378854,227
2016-10-10 11:39:00-04:00,1476113940000000000,201.77455445544564,101,201.69039735099324,151
2016-10-10 11:40:00-04:00,1476114000000000000,201.786923076923,78,201.64820662768034,513
2016-10-10 11:41:00-04:00,1476114060000000000,201.6296700507614,394,201.49989090908943,550
2016-10-10 11:42:00-04:00,1476114120000000000,201.57258823529426,85,201.43809523809517,105
2016-10-10 11:43:00-04:00,1476114180000000000,201.52145695364243,151,201.4027710843373,83
2016-10-10 11:44:00-04:00,1476114240000000000,201.4187323943663,71,201.30602941176483,68
2016-10-10 11:45:00-04:00,1476114300000000000,201.13634419551917,982,201.08039950062448,801
2016-10-10 11:46:00-04:00,1476114360000000000,201.15775449101722,334,201.00654731457792,391
2016-10-10 11:47:00-04:00,1476114420000000000,201.2029787234041,188,201.0732704402517,159
2016-10-10 11:48:00-04:00,1476114480000000000,201.15530487804938,328,201.06705069124428,434
2016-10-10 11:49:00-04:00,1476114540000000000,201.17797872340418,94,201.09430769230775,65
2016-10-10 11:50:00-04:00,1476114600000000000,201.09474747474746,99,201.03313432835824,67
2016-10-10 11:51:00-04:00,1476114660000000000,201.0975968992248,129,200.99544303797498,158
2016-10-10 11:52:00-04:00,1476114720000000000,201.08987804878035,82,201.00988505747128,87
2016-10-10 11:53:00-04:00,1476114780000000000,201.12172619047604,168,201.04262820512832,156
2016-10-10 11:54:00-04:00,1476114840000000000,200.74702764976965,434,200.73375886524815,141
2016-10-10 11:55:00-04:00,1476114900000000000,200.6899633699635,273,200.60892086330944,139
2016-10-10 11:56:00-04:00,1476114960000000000,200.4379429429427,666,200.37739856801915,419
2016-10-10 11:57:00-04:00,1476115020000000000,200.46797619047592,252,200.3198230088496,226
2016-10-10 11:58:00-04:00,1476115080000000000,200.3713541666668,96,200.25314655172429,232
2016-10-10 11:59:00-04:00,1476115140000000000,200.43338983050856,118,200.3064423076922,104
2016-10-10 12:00:00-04:00,1476115200000000000,200.46211382113793,123,200.31873076923074,260
2016-10-10 12:01:00-04:00,1476115260000000000,200.5719999999999,120,200.45692307692323,91
2016-10-10 12:02:00-04:00,1476115320000000000,200.65977695167277,269,200.50701657458572,181
2016-10-10 12:03:00-04:00,1476115380000000000,200.8898347107438,121,200.76644628099172,121
2016-10-10 12:04:00-04:00,1476115440000000000,200.90076923076936,91,200.80760869565214,92
2016-10-10 12:05:00-04:00,1476115500000000000,200.9557462686569,134,200.84752212389387,113
2016-10-10 12:06:00-04:00,1476115560000000000,200.93730769230768,26,200.8322857142857,35
2016-10-10 12:07:00-04:00,1476115620000000000,200.78507368420972,475,200.6347321428571,560
2016-10-10 12:08:00-04:00,1476115680000000000,200.63837837837843,148,200.5222147651011,149
2016-10-10 12:09:00-04:00,1476115740000000000,200.81575163398696,153,200.65660714285715,168
2016-10-10 12:10:00-04:00,1476115800000000000,200.93268085106342,470,200.7599721448474,359
2016-10-10 12:11:00-04:00,1476115860000000000,200.90865853658534,82,200.78666666666655,60
2016-10-10 12:12:00-04:00,1476115920000000000,200.87464788732402,71,200.775,34
2016-10-10 12:13:00-04:00,1476115980000000000,200.89029850746272,134,200.79079545454545,88
2016-10-10 12:14:00-04:00,1476116040000000000,200.83205882352956,68,200.73107692307696,65
2016-10-10 12:15:00-04:00,1476116100000000000,200.78875502008034,249,200.71142300194964,513
2016-10-10 12:16:00-04:00,1476116160000000000,200.85957142857168,210,200.6518000000001,150
2016-10-10 12:17:00-04:00,1476116220000000000,200.75299999999996,50,200.59465346534657,101
2016-10-10 12:18:00-04:00,1476116280000000000,200.7435599999999,250,200.60068421052637,190
2016-10-10 12:19:00-04:00,1476116340000000000,200.72999999999996,59,200.53072916666648,96
2016-10-10 12:20:00-04:00,1476116400000000000,200.6486111111111,36,200.6071497584541,207
2016-10-10 12:21:00-04:00,1476116460000000000,200.62018867924522,53,200.55292307692304,195
2016-10-10 12:22:00-04:00,1476116520000000000,200.6691228070175,57,200.5446268656717,67
2016-10-10 12:23:00-04:00,1476116580000000000,200.7731707317072,164,200.66674698795197,83
2016-10-10 12:24:00-04:00,1476116640000000000,200.7992899408284,169,200.68083333333306,84
2016-10-10 12:25:00-04:00,1476116700000000000,200.64643776824025,233,200.51878048780478,164
2016-10-10 12:26:00-04:00,1476116760000000000,200.62379629629618,108,200.49592814371263,167
2016-10-10 12:27:00-04:00,1476116820000000000,200.72897959183678,49,200.63791666666665,24
