Open,Close,High,Low,Volume,Previous_Close
140.2,140.52,141.4,139.6,10748,140.26
140.44,141.17,141.8,140.2,6511,140.26
141.6,141.88,142.0,140.82,5820,140.26
141.7,141.76,142.0,141.58,8680,140.26
141.98,142.01,142.4,141.11,6663,140.26
142.33,141.4,142.34,141.4,4441,140.26
141.6,142.02,142.09,141.32,2931,140.26
141.89,143.36,143.4,141.89,5684,140.26
143.32,143.38,144.16,143.25,7295,140.26
143.81,144.28,144.79,143.1,5873,140.26
144.69,145.39,145.53,143.78,7345,140.26
145.2,146.51,146.59,145.18,8641,140.26
146.09,146.27,146.74,145.6,8559,140.26
146.02,145.93,146.32,145.4,5899,140.26
145.53,147.11,147.18,145.46,8310,140.26
146.93,147.08,147.37,146.12,8244,140.26
146.58,146.25,147.12,146.2,3936,140.26
146.23,145.74,146.33,145.62,4355,140.26
145.62,145.6,146.3,145.6,3175,140.26
145.67,146.11,146.2,145.6,3786,140.26
145.72,146.38,146.72,145.67,5094,140.26
146.11,145.61,146.38,145.4,3598,140.26
145.65,146.1,146.2,145.57,3233,140.26
145.87,145.6,146.28,145.42,3326,140.26
145.5,145.36,145.6,144.8,3933,140.26
145.11,145.25,145.4,144.83,2151,140.26
145.2,145.22,145.59,145.04,2294,140.26
145.28,145.7,145.87,144.93,2498,140.26
145.72,145.78,145.83,145.4,1910,140.26
145.74,146.6,146.6,145.71,3653,140.26
146.43,145.89,147.0,145.66,3543,140.26
145.79,146.32,146.36,145.66,1731,140.26
146.24,146.99,147.24,146.23,4630,140.26
146.88,147.46,147.95,146.88,5824,140.26
147.73,147.74,147.8,147.22,2620,140.26
147.72,147.19,147.99,147.0,4541,140.26
147.23,147.97,148.58,147.0,7276,140.26
148.15,148.1,148.58,147.83,3507,140.26
148.12,148.34,148.35,147.7,2743,140.26
148.28,148.09,148.55,148.0,2496,140.26
148.0,147.48,148.3,147.2,3141,140.26
147.49,147.88,147.95,147.35,1673,140.26
