Open,Close,High,Low,Volume,Previous_Close
61.08,61.06,61.14,60.94,5189,61.74
61.06,61.49,61.53,60.98,2397,61.74
61.46,61.55,61.56,61.34,1824,61.74
61.46,61.32,61.55,61.24,1238,61.74
61.31,61.39,61.43,61.2,821,61.74
61.43,61.55,61.59,61.36,1027,61.74
61.51,61.65,61.7,61.51,1231,61.74
61.63,61.58,61.72,61.53,1572,61.74
61.62,61.52,61.63,61.46,734,61.74
61.46,61.51,61.57,61.46,818,61.74
61.5,61.66,61.69,61.5,1158,61.74
61.66,61.71,61.83,61.63,2910,61.74
61.74,61.91,61.92,61.69,1924,61.74
61.88,61.93,61.97,61.82,1943,61.74
61.91,62.08,62.14,61.91,3313,61.74
62.12,61.8,62.13,61.8,2629,61.74
61.84,61.83,61.87,61.65,1123,61.74
61.85,61.84,61.88,61.7,1814,61.74
61.8,61.65,61.84,61.61,599,61.74
61.64,61.55,61.69,61.49,968,61.74
61.53,61.4,61.55,61.34,759,61.74
61.36,61.33,61.43,61.25,1086,61.74
61.33,61.18,61.33,61.17,615,61.74
61.18,61.28,61.37,61.17,2265,61.74
61.28,61.24,61.38,61.19,1383,61.74
61.26,60.89,61.26,60.88,2998,61.74
61.06,61.01,61.1,60.88,2257,61.74
61.06,61.17,61.19,61.01,1467,61.74
61.15,61.34,61.38,61.11,1345,61.74
61.31,61.3,61.4,61.26,1079,61.74
61.29,61.35,61.4,61.26,820,61.74
61.34,61.57,61.58,61.32,760,61.74
61.56,61.4,61.57,61.34,1178,61.74
61.4,61.36,61.41,61.33,453,61.74
61.36,61.29,61.38,61.26,704,61.74
61.33,61.38,61.46,61.29,671,61.74
61.4,61.41,61.44,61.37,347,61.74
61.41,61.42,61.45,61.4,219,61.74
61.42,61.37,61.43,61.34,455,61.74
61.37,61.51,61.54,61.37,858,61.74
61.53,61.53,61.57,61.45,577,61.74
61.52,61.55,61.55,61.46,537,61.74
61.53,61.45,61.55,61.45,475,61.74
61.45,61.47,61.47,61.43,90,61.74
61.45,61.37,61.47,61.33,367,61.74
61.36,61.28,61.37,61.26,253,61.74
61.27,61.32,61.32,61.27,207,61.74
61.32,61.22,61.38,61.2,1139,61.74
61.22,61.26,61.29,61.2,282,61.74
61.26,61.2,61.27,61.15,312,61.74
61.2,61.12,61.22,61.1,263,61.74
61.12,61.1,61.13,61.06,741,61.74
61.09,61.18,61.2,61.09,616,61.74
61.18,61.26,61.31,61.15,1054,61.74
61.26,61.29,61.36,61.25,500,61.74
61.29,61.27,61.3,61.26,342,61.74
61.27,61.29,61.33,61.27,315,61.74
61.29,61.3,61.36,61.28,533,61.74
61.3,61.31,61.34,61.3,188,61.74
61.31,61.22,61.31,61.2,368,61.74
61.2,61.17,61.24,61.13,520,61.74
61.16,61.08,61.17,61.08,477,61.74
61.12,61.07,61.13,61.05,490,61.74
61.08,60.99,61.08,60.96,850,61.74
60.98,60.99,61.01,60.94,935,61.74
60.99,61.13,61.13,60.98,403,61.74
61.12,61.13,61.22,61.11,855,61.74
61.14,61.21,61.22,61.13,250,61.74
