Open,Close,High,Low,Volume,Previous_Close
62.34,62.65,62.65,62.3,5966,63.76
62.52,62.9,62.95,62.5,10845,63.76
62.9,62.54,63.03,62.54,4533,63.76
62.57,62.61,62.63,62.53,2960,63.76
62.6,62.45,62.63,62.34,2387,63.76
62.45,62.44,62.49,62.3,1800,63.76
62.36,62.5,62.63,62.25,3245,63.76
62.49,61.95,62.5,61.9,5320,63.76
61.95,62.04,62.14,61.9,3372,63.76
62.11,61.9,62.12,61.7,5238,63.76
61.87,61.55,61.91,61.5,6129,63.76
61.54,61.6,61.72,61.45,4409,63.76
61.64,61.97,62.0,61.6,3353,63.76
61.98,61.91,62.03,61.77,2549,63.76
61.86,61.77,61.96,61.77,1407,63.76
61.8,61.76,61.88,61.76,1861,63.76
61.86,61.86,61.92,61.67,1595,63.76
61.85,62.13,62.16,61.84,2118,63.76
62.11,62.01,62.18,61.99,2357,63.76
62.01,61.89,62.1,61.87,1820,63.76
61.88,62.0,62.02,61.87,1250,63.76
62.0,62.13,62.15,61.92,1314,63.76
62.1,62.24,62.4,62.08,3844,63.76
62.24,62.17,62.29,62.13,1385,63.76
62.21,62.2,62.28,62.12,1042,63.76
62.26,62.3,62.39,62.19,2423,63.76
62.38,62.24,62.38,62.2,1423,63.76
62.25,61.97,62.25,61.9,1850,63.76
61.97,62.07,62.2,61.9,1762,63.76
62.07,61.98,62.09,61.96,905,63.76
61.96,61.81,61.98,61.81,1164,63.76
61.81,61.9,61.95,61.78,1409,63.76
61.9,62.13,62.15,61.86,1679,63.76
62.15,62.04,62.15,62.04,1200,63.76
62.06,62.04,62.12,62.0,540,63.76
62.04,61.89,62.04,61.88,1700,63.76
61.95,61.99,62.02,61.88,1293,63.76
61.99,61.95,62.02,61.94,357,63.76
61.95,61.89,61.95,61.83,927,63.76
61.86,61.97,61.99,61.86,670,63.76
61.97,61.97,62.01,61.96,286,63.76
61.97,61.82,61.97,61.82,363,63.76
61.84,61.82,61.87,61.78,1535,63.76
61.82,61.81,61.85,61.78,608,63.76
61.83,62.0,62.0,61.75,1507,63.76
61.92,62.11,62.14,61.91,1380,63.76
62.12,61.99,62.14,61.98,1186,63.76
61.98,62.08,62.09,61.98,889,63.76
62.06,62.03,62.12,61.96,1374,63.76
62.07,62.0,62.07,61.96,583,63.76
62.0,62.08,62.2,62.0,1519,63.76
62.08,62.02,62.1,62.02,449,63.76
62.02,62.02,62.09,62.0,757,63.76
62.02,62.08,62.08,62.02,529,63.76
62.08,61.92,62.08,61.88,1202,63.76
61.92,61.95,61.97,61.88,529,63.76
61.95,61.86,61.96,61.86,493,63.76
61.86,61.93,61.96,61.83,944,63.76
61.93,61.92,61.95,61.9,339,63.76
61.92,61.94,61.95,61.88,1208,63.76
61.94,61.89,61.95,61.85,808,63.76
61.89,61.84,61.91,61.84,306,63.76
61.87,61.89,61.9,61.83,1195,63.76
61.87,61.84,61.9,61.79,1578,63.76
61.85,61.83,61.85,61.8,456,63.76
61.81,61.77,61.83,61.73,1888,63.76
61.77,61.73,61.78,61.72,1562,63.76
61.74,61.64,61.75,61.6,4753,63.76
61.64,61.69,61.69,61.6,1487,63.76
61.67,61.69,61.76,61.66,1752,63.76
61.72,61.6,61.72,61.6,1192,63.76
61.65,61.55,61.65,61.49,3395,63.76
61.52,61.63,61.67,61.52,3010,63.76
61.6,61.5,61.63,61.48,763,63.76
61.52,61.42,61.53,61.42,1944,63.76
61.48,61.34,61.48,61.25,4223,63.76
61.29,61.37,61.38,61.28,1072,63.76
61.36,61.48,61.51,61.36,1018,63.76
61.5,61.36,61.51,61.32,1124,63.76
61.36,61.35,61.46,61.31,907,63.76
61.36,61.37,61.4,61.26,1531,63.76
61.31,61.41,61.44,61.31,764,63.76
61.4,61.49,61.56,61.4,1380,63.76
61.5,61.54,61.54,61.47,403,63.76
61.52,61.5,61.54,61.5,553,63.76
61.5,61.4,61.5,61.4,1010,63.76
61.4,61.4,61.42,61.38,626,63.76
61.39,61.42,61.43,61.37,440,63.76
61.41,61.48,61.5,61.4,652,63.76
61.5,61.44,61.53,61.44,656,63.76
61.48,61.52,61.52,61.43,537,63.76
61.5,61.65,61.66,61.48,1086,63.76
61.65,61.54,61.66,61.54,800,63.76
61.55,61.55,61.58,61.52,404,63.76
61.53,61.57,61.57,61.53,779,63.76
61.56,61.6,61.63,61.56,908,63.76
61.6,61.55,61.63,61.54,571,63.76
61.55,61.54,61.57,61.51,497,63.76
61.54,61.49,61.56,61.46,438,63.76
61.47,61.54,61.54,61.46,710,63.76
61.54,61.54,61.59,61.52,257,63.76
61.54,61.64,61.64,61.51,547,63.76
61.55,61.64,61.67,61.55,860,63.76
61.64,61.63,61.66,61.6,187,63.76
61.63,61.63,61.66,61.62,467,63.76
61.63,61.58,61.64,61.56,1468,63.76
61.57,61.58,61.62,61.52,312,63.76
61.62,61.59,61.62,61.58,135,63.76
61.59,61.66,61.66,61.58,304,63.76
61.64,61.61,61.67,61.58,825,63.76
61.6,61.52,61.62,61.5,1349,63.76
61.52,61.58,61.58,61.49,425,63.76
61.58,61.6,61.63,61.55,1488,63.76
61.6,61.63,61.67,61.59,407,63.76
61.67,61.7,61.74,61.6,408,63.76
61.7,61.66,61.71,61.65,475,63.76
61.66,61.69,61.7,61.64,442,63.76
61.69,61.69,61.71,61.65,424,63.76
61.69,61.71,61.72,61.68,357,63.76
61.71,61.65,61.72,61.63,217,63.76
61.65,61.59,61.65,61.57,981,63.76
61.57,61.43,61.59,61.42,875,63.76
61.44,61.41,61.47,61.4,438,63.76
61.41,61.46,61.49,61.41,456,63.76
61.46,61.42,61.48,61.4,537,63.76
61.42,61.48,61.49,61.38,947,63.76
61.46,61.48,61.49,61.42,824,63.76
61.48,61.54,61.56,61.46,661,63.76
61.54,61.55,61.57,61.52,375,63.76
61.55,61.47,61.56,61.47,248,63.76
61.53,61.47,61.53,61.43,386,63.76
61.47,61.54,61.6,61.47,1093,63.76
61.54,61.51,61.55,61.49,847,63.76
61.5,61.42,61.52,61.42,201,63.76
61.42,61.4,61.44,61.38,1294,63.76
61.39,61.41,61.44,61.39,1055,63.76
61.41,61.44,61.47,61.41,205,63.76
61.44,61.44,61.49,61.41,1208,63.76
61.45,61.41,61.46,61.39,553,63.76
61.41,61.47,61.5,61.41,215,63.76
61.46,61.45,61.51,61.45,334,63.76
61.45,61.43,61.45,61.42,251,63.76
61.43,61.48,61.48,61.43,197,63.76
61.47,61.51,61.52,61.47,324,63.76
61.51,61.47,61.51,61.47,98,63.76
61.47,61.48,61.5,61.45,1454,63.76
61.48,61.51,61.52,61.47,177,63.76
61.51,61.53,61.54,61.5,494,63.76
61.52,61.53,61.54,61.5,216,63.76
61.53,61.53,61.55,61.53,210,63.76
61.53,61.56,61.57,61.52,243,63.76
61.56,61.49,61.57,61.48,534,63.76
61.49,61.48,61.5,61.45,266,63.76
61.48,61.46,61.48,61.45,240,63.76
61.46,61.43,61.46,61.42,401,63.76
61.43,61.33,61.43,61.32,911,63.76
61.34,61.42,61.44,61.32,615,63.76
61.42,61.41,61.42,61.37,773,63.76
61.41,61.39,61.42,61.39,172,63.76
61.39,61.36,61.41,61.36,145,63.76
61.36,61.37,61.4,61.36,180,63.76
61.37,61.38,61.39,61.36,134,63.76
61.37,61.41,61.43,61.37,588,63.76
61.41,61.47,61.49,61.41,544,63.76
61.47,61.5,61.5,61.47,324,63.76
61.5,61.53,61.53,61.46,592,63.76
61.52,61.55,61.55,61.49,369,63.76
61.55,61.5,61.55,61.48,212,63.76
61.5,61.51,61.54,61.46,332,63.76
61.51,61.47,61.51,61.47,259,63.76
61.49,61.5,61.5,61.47,288,63.76
61.5,61.58,61.6,61.5,559,63.76
61.58,61.58,61.6,61.56,638,63.76
61.58,61.61,61.66,61.56,958,63.76
61.61,61.64,61.66,61.59,563,63.76
61.65,61.63,61.66,61.6,602,63.76
61.63,61.63,61.65,61.62,178,63.76
61.63,61.67,61.67,61.63,174,63.76
61.66,61.67,61.69,61.64,415,63.76
61.67,61.62,61.67,61.6,583,63.76
61.62,61.61,61.62,61.59,235,63.76
61.61,61.62,61.63,61.61,264,63.76
61.61,61.61,61.63,61.6,309,63.76
61.61,61.61,61.62,61.6,463,63.76
61.61,61.62,61.62,61.61,45,63.76
61.62,61.61,61.62,61.59,340,63.76
61.61,61.62,61.62,61.61,229,63.76
61.62,61.72,61.74,61.61,1150,63.76
61.72,61.79,61.79,61.71,589,63.76
61.79,61.78,61.82,61.77,1899,63.76
61.8,61.73,61.8,61.7,418,63.76
61.73,61.69,61.73,61.66,237,63.76
61.69,61.54,61.71,61.51,1702,63.76
61.53,61.52,61.55,61.46,457,63.76
61.52,61.58,61.58,61.52,243,63.76
61.56,61.67,61.67,61.56,547,63.76
61.65,61.65,61.67,61.62,410,63.76
61.65,61.64,61.66,61.63,219,63.76
61.64,61.63,61.66,61.61,110,63.76
61.63,61.66,61.69,61.63,343,63.76
61.68,61.62,61.68,61.62,182,63.76
61.62,61.62,61.63,61.6,85,63.76
61.62,61.64,61.64,61.61,232,63.76
61.64,61.69,61.76,61.62,1067,63.76
61.69,61.71,61.73,61.69,286,63.76
61.71,61.73,61.76,61.69,231,63.76
61.73,61.75,61.77,61.72,245,63.76
61.75,61.72,61.75,61.71,197,63.76
61.72,61.75,61.77,61.72,210,63.76
61.75,61.73,61.77,61.73,571,63.76
61.73,61.64,61.73,61.62,548,63.76
61.64,61.63,61.67,61.6,378,63.76
61.63,61.67,61.67,61.61,127,63.76
61.67,61.8,61.8,61.67,543,63.76
61.8,61.75,61.8,61.74,726,63.76
61.76,61.72,61.77,61.72,244,63.76
61.73,61.78,61.78,61.69,1042,63.76
61.78,61.76,61.78,61.74,324,63.76
61.78,61.83,61.83,61.75,1074,63.76
61.82,61.84,61.84,61.8,445,63.76
61.84,61.81,61.85,61.81,499,63.76
61.81,61.83,61.85,61.81,200,63.76
61.83,61.86,61.87,61.83,286,63.76
61.86,61.87,61.9,61.86,629,63.76
61.86,61.87,61.89,61.85,336,63.76
61.88,61.87,61.89,61.85,258,63.76
61.88,61.86,61.88,61.85,238,63.76
61.86,61.83,61.86,61.8,403,63.76
61.81,61.86,61.87,61.81,379,63.76
61.86,61.85,61.87,61.85,271,63.76
61.86,61.79,61.86,61.78,614,63.76
61.79,61.73,61.79,61.73,487,63.76
61.73,61.73,61.75,61.68,774,63.76
61.74,61.62,61.74,61.61,760,63.76
61.66,61.66,61.67,61.6,1123,63.76
61.66,61.67,61.68,61.64,446,63.76
61.67,61.62,61.7,61.62,476,63.76
61.62,61.55,61.62,61.51,1600,63.76
61.57,61.5,61.57,61.5,502,63.76
61.52,61.54,61.54,61.44,2223,63.76
61.53,61.54,61.54,61.5,542,63.76
61.53,61.53,61.55,61.48,805,63.76
61.55,61.6,61.62,61.53,395,63.76
61.6,61.56,61.6,61.53,301,63.76
61.56,61.53,61.56,61.52,75,63.76
61.53,61.48,61.53,61.45,434,63.76
61.48,61.5,61.51,61.47,114,63.76
61.5,61.5,61.55,61.48,313,63.76
61.49,61.46,61.5,61.45,319,63.76
61.45,61.5,61.5,61.43,550,63.76
61.5,61.53,61.55,61.48,391,63.76
61.54,61.51,61.54,61.5,120,63.76
61.51,61.51,61.52,61.5,120,63.76
61.51,61.47,61.53,61.47,183,63.76
61.49,61.49,61.49,61.43,261,63.76
61.49,61.74,61.74,61.48,1946,63.76
61.74,61.68,61.74,61.63,362,63.76
61.65,61.6,61.7,61.6,1290,63.76
61.63,61.6,61.65,61.57,400,63.76
61.6,61.54,61.6,61.52,590,63.76
61.54,61.51,61.55,61.51,111,63.76
61.51,61.48,61.58,61.47,476,63.76
61.48,61.5,61.5,61.43,472,63.76
61.47,61.52,61.52,61.44,323,63.76
61.5,61.47,61.52,61.45,190,63.76
61.47,61.52,61.52,61.47,164,63.76
61.52,61.5,61.56,61.5,273,63.76
61.5,61.52,61.52,61.48,309,63.76
61.52,61.5,61.52,61.48,47,63.76
61.5,61.52,61.52,61.47,501,63.76
61.52,61.52,61.55,61.51,205,63.76
61.52,61.54,61.55,61.51,95,63.76
61.54,61.49,61.54,61.49,299,63.76
61.51,61.49,61.51,61.47,240,63.76
61.49,61.43,61.49,61.4,1745,63.76
61.43,61.43,61.48,61.41,941,63.76
61.43,61.43,61.45,61.4,667,63.76
61.43,61.49,61.49,61.43,274,63.76
61.49,61.46,61.49,61.45,305,63.76
61.46,61.46,61.47,61.43,322,63.76
61.46,61.4,61.46,61.4,450,63.76
61.41,61.38,61.41,61.38,600,63.76
61.39,61.38,61.41,61.37,265,63.76
61.38,61.49,61.49,61.38,747,63.76
61.49,61.47,61.49,61.44,93,63.76
61.47,61.5,61.5,61.47,251,63.76
61.5,61.52,61.54,61.48,428,63.76
61.52,61.57,61.59,61.5,949,63.76
61.57,61.58,61.59,61.54,774,63.76
61.56,61.54,61.58,61.54,190,63.76
61.54,61.52,61.58,61.52,1015,63.76
61.52,61.52,61.53,61.5,174,63.76
61.52,61.47,61.53,61.46,189,63.76
61.5,61.44,61.5,61.44,168,63.76
61.44,61.43,61.46,61.41,821,63.76
61.43,61.48,61.5,61.41,769,63.76
61.48,61.51,61.52,61.48,223,63.76
61.51,61.48,61.51,61.47,635,63.76
61.48,61.42,61.48,61.41,349,63.76
61.42,61.49,61.49,61.42,682,63.76
61.47,61.53,61.53,61.46,336,63.76
61.53,61.56,61.57,61.52,674,63.76
61.56,61.56,61.62,61.55,630,63.76
61.56,61.61,61.63,61.55,1173,63.76
61.61,61.64,61.66,61.6,650,63.76
61.64,61.56,61.65,61.52,639,63.76
61.56,61.57,61.58,61.52,100,63.76
61.58,61.53,61.58,61.51,335,63.76
61.53,61.58,61.58,61.53,207,63.76
61.58,61.55,61.58,61.55,272,63.76
61.56,61.52,61.57,61.5,188,63.76
61.52,61.5,61.53,61.5,395,63.76
61.5,61.5,61.53,61.5,487,63.76
61.5,61.51,61.53,61.5,81,63.76
61.5,61.51,61.55,61.5,524,63.76
61.51,61.54,61.56,61.51,292,63.76
61.54,61.56,61.58,61.53,462,63.76
61.55,61.57,61.58,61.54,440,63.76
61.57,61.57,61.59,61.57,207,63.76
61.57,61.65,61.65,61.57,816,63.76
61.62,61.65,61.69,61.62,702,63.76
61.65,61.62,61.65,61.58,689,63.76
61.62,61.59,61.63,61.58,427,63.76
61.61,61.55,61.61,61.55,179,63.76
61.57,61.61,61.64,61.55,314,63.76
61.61,61.56,61.62,61.54,315,63.76
61.56,61.62,61.63,61.56,308,63.76
61.62,61.6,61.62,61.6,297,63.76
61.61,61.56,61.61,61.55,313,63.76
61.55,61.6,61.6,61.55,250,63.76
61.6,61.58,61.6,61.55,91,63.76
61.58,61.58,61.58,61.53,373,63.76
61.56,61.56,61.58,61.55,102,63.76
