Open,Close,High,Low,Volume,Previous_Close
197.95,197.62,198.16,197.02,11981,205.01
197.33,197.25,197.64,197.2,2809,205.01
197.54,197.67,198.0,197.2,3298,205.01
197.69,198.51,198.6,197.45,3162,205.01
198.48,198.49,199.0,198.39,4364,205.01
198.92,199.43,199.48,198.44,4863,205.01
199.34,199.68,199.83,199.29,5081,205.01
199.75,199.67,199.99,199.51,3789,205.01
199.72,198.95,199.82,198.87,3907,205.01
199.1,198.82,199.2,198.7,2221,205.01
198.87,198.78,198.9,198.47,2579,205.01
198.65,197.8,198.86,197.72,4315,205.01
197.97,196.74,197.97,196.63,5286,205.01
196.87,197.75,198.38,196.63,4056,205.01
197.99,197.85,198.03,197.4,2217,205.01
197.7,197.68,198.0,197.67,2067,205.01
197.83,198.41,198.51,197.54,3931,205.01
198.49,198.19,198.8,198.16,3184,205.01
198.19,198.5,198.6,198.13,1915,205.01
198.46,198.79,199.1,198.38,2627,205.01
198.75,198.42,198.86,198.24,1658,205.01
198.49,198.44,198.6,198.23,1655,205.01
198.5,198.99,199.05,198.44,3090,205.01
198.98,199.44,199.6,198.94,3352,205.01
199.37,199.52,199.75,199.33,2433,205.01
199.68,200.3,200.39,199.44,3694,205.01
200.29,200.48,200.56,200.24,3527,205.01
200.56,200.22,200.56,199.63,2904,205.01
200.25,200.27,200.48,200.03,2326,205.01
200.4,200.0,200.4,199.87,1773,205.01
199.9,199.8,200.13,199.8,1287,205.01
199.86,199.95,199.95,199.61,1417,205.01
199.85,200.27,200.53,199.7,3126,205.01
200.33,200.02,200.39,199.93,1624,205.01
200.07,201.22,201.33,200.02,3940,205.01
201.32,201.68,201.8,201.12,2853,205.01
201.6,201.53,201.84,201.15,2088,205.01
201.53,201.95,202.12,201.43,2366,205.01
201.97,201.62,202.22,201.52,2736,205.01
201.71,201.51,201.71,201.1,2061,205.01
201.48,202.09,202.2,201.48,1422,205.01
202.03,202.67,202.75,202.03,2453,205.01
202.62,202.85,203.04,202.61,2569,205.01
202.83,203.55,203.57,202.8,2310,205.01
203.4,203.2,203.62,203.1,2644,205.01
203.31,203.5,203.79,203.1,1828,205.01
203.61,202.88,203.69,202.75,2101,205.01
202.92,202.52,202.97,202.42,1998,205.01
202.52,202.31,202.6,202.09,1859,205.01
202.27,202.58,202.92,202.27,2387,205.01
202.48,202.88,202.97,202.47,1330,205.01
202.75,202.8,202.9,202.4,1363,205.01
202.67,202.3,202.8,202.26,1030,205.01
202.39,201.8,202.52,201.64,1325,205.01
201.74,202.14,202.33,201.67,1109,205.01
202.24,201.65,202.24,201.65,955,205.01
201.7,201.4,201.7,200.82,2101,205.01
201.3,200.88,201.4,200.82,1366,205.01
200.88,199.95,200.89,199.83,2359,205.01
200.23,200.58,200.77,199.83,3208,205.01
200.44,201.17,201.17,200.34,2375,205.01
201.1,201.53,201.8,201.0,1977,205.01
201.57,201.72,201.89,201.53,1515,205.01
201.8,202.03,202.15,201.63,1441,205.01
202.08,201.4,202.15,201.4,1047,205.01
201.64,201.11,201.64,200.8,1073,205.01
201.1,201.41,201.53,201.02,975,205.01
201.27,201.95,202.0,201.27,1413,205.01
201.9,202.34,202.41,201.9,2137,205.01
202.31,201.86,202.41,201.71,864,205.01
201.86,202.03,202.23,201.83,916,205.01
202.03,201.9,202.28,201.8,744,205.01
201.9,201.52,202.04,201.44,1002,205.01
201.45,201.11,201.59,201.06,947,205.01
