Open,Close,High,Low,Volume,Previous_Close
59.76,59.0,59.8,58.74,21461,57.94
58.82,59.45,59.51,58.82,12071,57.94
59.16,59.55,59.72,59.15,11959,57.94
59.49,59.7,59.76,59.28,8274,57.94
59.39,59.78,59.9,59.36,11003,57.94
59.65,59.58,59.89,59.37,9164,57.94
59.51,59.68,60.0,59.46,12464,57.94
59.87,59.73,59.94,59.53,6989,57.94
59.69,59.55,59.83,59.48,6456,57.94
59.69,60.1,60.16,59.48,10344,57.94
59.79,59.94,60.19,59.75,11892,57.94
59.99,60.12,60.2,59.82,8811,57.94
59.99,60.28,60.44,59.98,13621,57.94
60.39,60.51,60.54,60.16,8512,57.94
60.39,60.63,60.65,60.33,8089,57.94
60.54,60.6,60.88,60.46,10681,57.94
60.74,60.37,60.79,60.3,9085,57.94
60.49,60.64,60.75,60.3,7628,57.94
60.75,60.58,60.75,60.45,4626,57.94
60.5,60.5,60.68,60.24,5709,57.94
60.25,60.43,60.52,60.25,3559,57.94
60.43,60.37,60.5,60.29,3422,57.94
60.36,60.18,60.45,60.1,4823,57.94
60.38,60.3,60.39,60.1,4450,57.94
60.37,60.28,60.37,60.12,3261,57.94
60.13,60.38,60.44,60.13,2986,57.94
60.38,60.18,60.4,60.1,3326,57.94
60.21,60.38,60.44,60.1,3246,57.94
60.27,60.26,60.44,60.22,3526,57.94
60.27,60.48,60.49,60.23,3731,57.94
60.38,60.46,60.54,60.37,3594,57.94
60.48,60.32,60.52,60.25,3074,57.94
60.48,60.53,60.54,60.25,2674,57.94
60.48,60.52,60.67,60.45,4543,57.94
60.54,60.59,60.68,60.47,3920,57.94
60.63,60.72,60.76,60.54,4145,57.94
60.62,60.64,60.82,60.6,7649,57.94
60.78,60.68,60.82,60.62,4150,57.94
60.73,60.6,60.8,60.56,4594,57.94
60.56,60.92,60.92,60.56,5977,57.94
60.8,60.96,61.0,60.79,7466,57.94
60.97,61.15,61.15,60.92,5647,57.94
61.04,61.2,61.2,61.04,6816,57.94
61.15,61.04,61.24,61.0,6857,57.94
61.14,60.57,61.17,60.53,7453,57.94
60.75,60.63,60.77,60.4,8352,57.94
60.54,60.64,60.7,60.51,4840,57.94
60.67,60.73,60.73,60.57,3958,57.94
60.64,60.84,60.93,60.61,5237,57.94
60.89,60.92,60.99,60.82,4521,57.94
60.98,60.84,61.05,60.73,4693,57.94
60.74,60.98,60.98,60.74,2767,57.94
60.94,61.0,61.01,60.91,2043,57.94
60.93,61.08,61.09,60.93,2793,57.94
61.03,60.73,61.15,60.71,3834,57.94
60.96,60.75,60.96,60.69,3811,57.94
60.74,60.82,60.85,60.65,2802,57.94
60.74,60.76,60.95,60.73,2537,57.94
60.84,60.51,60.88,60.4,4396,57.94
60.5,60.68,60.75,60.4,3053,57.94
60.73,60.75,60.81,60.58,3137,57.94
60.71,60.6,60.81,60.6,2694,57.94
60.69,60.65,60.74,60.51,2147,57.94
60.7,60.68,60.74,60.53,2072,57.94
60.66,60.54,60.71,60.54,1963,57.94
60.66,60.72,60.73,60.53,2011,57.94
60.56,60.93,60.97,60.54,2579,57.94
60.91,60.81,60.98,60.8,2641,57.94
60.92,60.8,60.93,60.69,3248,57.94
60.82,60.77,60.93,60.69,2127,57.94
60.81,60.92,60.93,60.69,2805,57.94
60.91,60.9,61.02,60.8,3131,57.94
60.85,61.04,61.08,60.83,2792,57.94
60.99,61.11,61.16,60.98,3888,57.94
61.12,60.99,61.16,60.97,3324,57.94
61.07,61.08,61.14,60.97,2594,57.94
61.1,60.95,61.14,60.89,2917,57.94
60.95,60.92,61.05,60.89,1684,57.94
61.04,60.82,61.05,60.71,3413,57.94
60.79,60.86,60.97,60.71,2422,57.94
60.97,61.03,61.03,60.83,2695,57.94
61.0,61.04,61.11,60.95,2175,57.94
61.0,61.01,61.07,60.96,1498,57.94
61.02,60.94,61.03,60.8,1962,57.94
60.88,60.82,61.0,60.77,2032,57.94
60.93,60.96,60.96,60.73,2326,57.94
60.86,61.07,61.07,60.86,2030,57.94
60.99,61.09,61.12,60.96,2681,57.94
61.09,61.1,61.15,61.01,3424,57.94
61.1,61.08,61.2,61.05,3814,57.94
61.2,61.04,61.2,60.95,4059,57.94
61.0,60.99,61.2,60.99,4070,57.94
61.11,61.08,61.19,60.98,2797,57.94
61.1,61.04,61.18,61.0,2090,57.94
61.14,61.0,61.18,60.97,2252,57.94
61.06,61.13,61.17,60.96,2907,57.94
61.1,61.16,61.23,61.08,3210,57.94
61.17,61.09,61.23,61.08,3067,57.94
61.12,61.0,61.18,60.98,2542,57.94
61.03,60.96,61.05,60.86,2766,57.94
60.87,61.04,61.1,60.87,1749,57.94
61.07,60.82,61.1,60.82,1857,57.94
60.98,60.86,61.0,60.77,2388,57.94
60.8,60.73,60.89,60.54,3798,57.94
60.73,60.98,61.05,60.71,2511,57.94
60.95,60.98,61.05,60.93,2391,57.94
60.99,61.07,61.08,60.95,2346,57.94
61.02,61.12,61.2,60.99,3025,57.94
61.08,61.14,61.2,61.08,2962,57.94
61.2,61.18,61.24,61.08,3122,57.94
61.21,61.05,61.24,61.02,3135,57.94
61.06,61.18,61.2,60.93,3401,57.94
61.12,61.36,61.41,61.07,6650,57.94
61.31,61.3,61.42,61.17,4360,57.94
61.2,61.25,61.33,61.13,2714,57.94
61.17,61.17,61.28,61.06,3001,57.94
61.08,61.08,61.21,61.06,2525,57.94
61.15,60.98,61.15,60.9,3394,57.94
60.9,60.84,60.99,60.74,4511,57.94
60.93,60.81,60.96,60.74,4549,57.94
60.96,60.63,60.96,60.54,6370,57.94
60.57,60.71,60.74,60.55,5004,57.94
60.72,60.59,60.75,60.59,3455,57.94
60.63,60.6,60.69,60.54,3630,57.94
