Open,Close,High,Low,Volume,Previous_Close
63.26,63.11,63.3,63.0,6293,63.02
63.23,63.12,63.23,63.0,5275,63.02
63.06,62.95,63.17,62.8,5138,63.02
62.88,63.05,63.13,62.87,3559,63.02
62.9,62.89,63.13,62.81,4606,63.02
62.93,62.9,62.93,62.7,2806,63.02
62.85,62.85,63.0,62.8,4705,63.02
62.87,63.0,63.02,62.8,3261,63.02
62.87,62.99,63.04,62.84,1728,63.02
62.9,62.91,63.0,62.83,1535,63.02
62.97,63.07,63.16,62.83,4881,63.02
63.1,63.07,63.16,63.01,6876,63.02
63.05,63.2,63.2,63.05,7428,63.02
63.13,63.09,63.2,63.08,4896,63.02
63.14,62.98,63.14,62.95,1863,63.02
63.05,62.88,63.05,62.84,2895,63.02
62.91,62.66,62.93,62.63,3958,63.02
62.84,62.75,62.84,62.63,4536,63.02
62.73,62.56,62.8,62.54,4628,63.02
62.73,62.18,62.73,62.1,8442,63.02
62.39,62.16,62.4,62.06,7136,63.02
62.15,62.19,62.31,62.08,5657,63.02
62.27,62.06,62.29,61.96,6703,63.02
62.15,62.39,62.45,61.96,10103,63.02
62.37,62.34,62.46,62.31,4249,63.02
62.35,62.6,62.6,62.32,4219,63.02
62.58,62.46,62.66,62.43,4184,63.02
62.52,62.37,62.54,62.3,3205,63.02
62.34,62.21,62.39,62.19,2888,63.02
62.32,62.29,62.33,62.19,2372,63.02
62.25,62.22,62.32,62.17,2018,63.02
62.24,62.43,62.45,62.19,3212,63.02
62.35,62.38,62.45,62.3,2306,63.02
62.32,62.23,62.39,62.22,974,63.02
62.3,62.22,62.3,62.16,1664,63.02
62.24,62.28,62.33,62.2,976,63.02
62.25,62.26,62.3,62.21,2028,63.02
62.27,62.39,62.4,62.2,2982,63.02
62.31,62.38,62.5,62.31,5343,63.02
62.48,62.42,62.48,62.38,1261,63.02
62.44,62.4,62.44,62.36,979,63.02
62.41,62.48,62.5,62.37,1658,63.02
62.4,62.38,62.54,62.37,3497,63.02
62.47,62.43,62.48,62.37,867,63.02
62.48,62.49,62.54,62.43,868,63.02
62.49,62.55,62.55,62.47,860,63.02
62.54,62.61,62.62,62.54,3156,63.02
62.6,62.48,62.62,62.45,1192,63.02
62.53,62.38,62.53,62.38,1073,63.02
62.42,62.4,62.47,62.37,760,63.02
