Open,Close,High,Low,Volume,Previous_Close
88.09,89.38,89.4,88.0,29953,88.55
88.95,88.99,89.42,88.85,19954,88.55
89.12,88.79,89.2,88.7,8490,88.55
88.75,88.58,88.9,88.31,10753,88.55
88.42,89.19,89.26,88.31,13388,88.55
88.93,89.31,89.35,88.91,12606,88.55
89.17,89.02,89.37,88.95,9571,88.55
88.98,88.72,89.07,88.72,6328,88.55
88.84,88.49,88.93,88.49,8410,88.55
88.5,88.43,88.71,88.32,9059,88.55
88.43,88.5,88.75,88.32,9742,88.55
88.72,88.44,88.75,88.44,5347,88.55
88.6,88.65,88.75,88.4,5275,88.55
88.71,88.6,88.75,88.4,5041,88.55
88.5,88.53,88.74,88.4,4236,88.55
88.57,88.39,88.59,88.23,7667,88.55
88.33,88.56,88.62,88.23,6504,88.55
88.53,88.67,88.82,88.5,7997,88.55
88.7,88.69,88.82,88.55,5670,88.55
88.63,88.61,88.87,88.6,4194,88.55
88.73,88.61,88.77,88.57,2572,88.55
88.62,88.69,88.69,88.56,1932,88.55
88.61,88.66,88.75,88.6,1950,88.55
88.73,88.73,88.78,88.53,2462,88.55
88.69,88.75,88.78,88.67,2030,88.55
88.73,88.9,88.97,88.65,4782,88.55
88.92,89.0,89.05,88.87,3966,88.55
88.93,89.03,89.12,88.91,4548,88.55
89.06,89.08,89.09,88.95,2926,88.55
89.01,89.13,89.2,89.01,5300,88.55
89.16,89.0,89.18,88.99,2979,88.55
89.11,89.11,89.13,88.93,2328,88.55
89.08,89.13,89.14,88.99,1660,88.55
89.09,89.28,89.29,89.09,4168,88.55
89.26,89.16,89.29,89.11,3470,88.55
89.19,89.24,89.26,89.11,2017,88.55
89.22,89.35,89.36,89.18,4797,88.55
89.23,89.34,89.37,89.23,4726,88.55
89.37,89.2,89.37,89.2,1665,88.55
89.23,89.21,89.28,89.16,2676,88.55
89.21,89.2,89.26,89.1,1737,88.55
89.16,89.17,89.21,89.06,2205,88.55
89.15,89.17,89.22,89.14,1252,88.55
89.19,89.1,89.2,89.06,1537,88.55
89.08,89.06,89.12,88.96,2770,88.55
89.0,88.98,89.1,88.95,2236,88.55
88.97,88.93,89.0,88.9,1407,88.55
88.93,88.84,88.95,88.82,1713,88.55
88.86,88.88,88.94,88.82,2580,88.55
88.87,88.92,88.95,88.86,1813,88.55
88.93,88.81,88.95,88.78,2368,88.55
88.83,88.81,88.85,88.74,3285,88.55
88.81,88.78,88.84,88.76,1831,88.55
88.81,88.7,88.82,88.64,1965,88.55
88.71,88.72,88.72,88.58,2787,88.55
88.64,88.76,88.8,88.58,5168,88.55
88.77,88.74,88.82,88.68,2049,88.55
88.7,88.75,88.77,88.68,1468,88.55
88.69,88.83,88.87,88.69,2085,88.55
88.84,88.99,89.05,88.79,4114,88.55
88.96,88.91,89.05,88.91,3044,88.55
88.95,88.89,88.99,88.87,827,88.55
88.89,88.84,88.93,88.8,1025,88.55
88.85,88.83,88.88,88.83,1455,88.55
88.85,88.93,88.94,88.8,1665,88.55
88.9,88.96,88.97,88.87,928,88.55
88.93,88.92,89.06,88.9,2657,88.55
89.0,88.97,89.03,88.9,2046,88.55
89.0,88.99,89.04,88.97,1167,88.55
88.98,88.97,89.04,88.95,1538,88.55
88.98,88.96,89.02,88.94,2527,88.55
89.02,89.06,89.06,88.9,2814,88.55
88.97,89.0,89.09,88.95,2287,88.55
88.99,89.05,89.06,88.92,1897,88.55
89.02,89.06,89.08,89.01,1361,88.55
89.07,88.98,89.08,88.95,1350,88.55
88.95,88.97,89.0,88.92,2132,88.55
88.95,88.85,88.97,88.8,1284,88.55
88.85,89.02,89.05,88.8,2124,88.55
89.02,89.04,89.05,88.98,1243,88.55
89.03,89.0,89.05,89.0,1082,88.55
89.02,88.98,89.05,88.96,888,88.55
89.0,88.98,89.01,88.95,604,88.55
88.97,88.96,88.99,88.93,925,88.55
88.95,88.97,88.99,88.93,1059,88.55
88.98,89.11,89.18,88.95,3682,88.55
89.09,89.09,89.18,89.05,2602,88.55
89.09,89.18,89.2,89.08,1896,88.55
89.11,89.19,89.24,89.11,3093,88.55
89.15,89.21,89.28,89.15,2652,88.55
89.26,89.2,89.26,89.14,1592,88.55
89.19,89.23,89.24,89.17,1061,88.55
89.21,89.21,89.27,89.16,1593,88.55
89.17,89.31,89.31,89.17,2803,88.55
89.23,89.33,89.34,89.22,2562,88.55
89.26,89.51,89.51,89.25,6034,88.55
89.41,89.57,89.61,89.37,7641,88.55
89.59,89.52,89.6,89.41,4297,88.55
89.5,89.5,89.55,89.43,2720,88.55
89.48,89.63,89.65,89.48,3706,88.55
89.63,89.74,89.75,89.58,5394,88.55
89.72,89.75,89.8,89.62,6085,88.55
89.64,89.73,89.8,89.63,3677,88.55
89.74,89.98,89.99,89.7,6317,88.55
89.86,89.96,90.04,89.84,9532,88.55
89.98,89.83,89.99,89.73,5689,88.55
89.8,89.86,89.9,89.78,3012,88.55
89.85,90.01,90.02,89.78,3241,88.55
89.94,90.03,90.1,89.91,4273,88.55
89.98,89.85,90.1,89.83,6724,88.55
89.95,89.87,89.99,89.83,2703,88.55
89.85,89.79,89.97,89.78,3156,88.55
89.81,89.84,89.85,89.76,1845,88.55
89.81,89.81,89.86,89.77,1987,88.55
89.83,89.79,89.83,89.72,2389,88.55
89.76,90.0,90.02,89.72,3462,88.55
89.88,89.88,90.02,89.86,3154,88.55
89.88,89.83,89.9,89.75,2734,88.55
89.84,89.76,89.84,89.74,2450,88.55
89.78,89.83,89.84,89.69,2240,88.55
89.72,89.88,89.9,89.7,2738,88.55
89.85,89.87,89.97,89.82,3367,88.55
89.86,89.89,89.95,89.82,2060,88.55
89.94,90.06,90.07,89.87,4354,88.55
89.98,90.14,90.17,89.95,5812,88.55
90.15,90.12,90.17,90.04,5384,88.55
90.14,90.1,90.16,90.05,4886,88.55
90.13,90.19,90.2,90.05,6240,88.55
90.15,90.21,90.3,90.14,9387,88.55
90.27,90.28,90.31,90.16,8522,88.55
