Open,Close,High,Low,Volume,Previous_Close
58.98,59.33,59.6,58.97,14830,60.02
59.57,59.16,59.58,59.16,6065,60.02
59.27,59.17,59.28,59.08,6108,60.02
59.2,59.43,59.47,59.1,5854,60.02
59.38,59.33,59.56,59.24,4219,60.02
59.38,59.49,59.55,59.27,3098,60.02
59.51,59.34,59.59,59.28,3036,60.02
59.44,59.37,59.44,59.26,2210,60.02
59.39,59.44,59.48,59.33,1753,60.02
59.44,59.53,59.78,59.35,4790,60.02
59.76,59.8,59.86,59.53,5265,60.02
59.76,59.83,59.9,59.73,5692,60.02
59.87,59.9,59.99,59.75,4818,60.02
59.88,59.67,59.95,59.54,3781,60.02
59.61,59.63,59.72,59.54,2091,60.02
59.67,59.87,59.87,59.6,2358,60.02
59.77,59.91,59.97,59.77,2545,60.02
59.89,59.91,60.0,59.82,2336,60.02
59.88,59.73,59.92,59.66,1956,60.02
59.74,59.87,59.87,59.67,1769,60.02
59.71,59.71,59.89,59.7,2465,60.02
59.79,59.7,59.81,59.56,2793,60.02
59.7,59.7,59.75,59.63,1212,60.02
59.7,59.63,59.71,59.57,2269,60.02
59.67,59.45,59.7,59.45,2925,60.02
59.64,59.46,59.64,59.45,1693,60.02
59.51,59.33,59.57,59.19,4818,60.02
59.45,59.3,59.49,59.15,2100,60.02
59.2,59.32,59.43,59.2,1289,60.02
59.4,59.34,59.43,59.26,1207,60.02
59.31,59.16,59.39,59.11,2456,60.02
59.16,59.24,59.28,59.11,1926,60.02
59.23,59.11,59.25,59.1,2390,60.02
59.2,59.04,59.2,58.97,2938,60.02
59.04,59.14,59.17,58.97,3178,60.02
59.09,59.13,59.2,59.03,3518,60.02
59.1,58.93,59.2,58.88,3778,60.02
59.04,58.95,59.08,58.87,2935,60.02
58.92,58.98,59.01,58.87,1363,60.02
58.91,59.0,59.01,58.85,1885,60.02
58.89,59.11,59.18,58.87,2800,60.02
59.13,59.06,59.23,59.05,1825,60.02
59.05,59.08,59.12,59.01,1320,60.02
59.04,59.09,59.13,58.98,1241,60.02
59.08,59.07,59.13,58.97,1394,60.02
58.99,59.1,59.13,58.97,1008,60.02
59.09,59.13,59.2,59.03,1151,60.02
59.03,59.11,59.2,59.03,1228,60.02
59.09,59.13,59.14,58.97,1199,60.02
59.07,59.1,59.15,59.06,960,60.02
59.08,59.02,59.1,59.0,841,60.02
59.03,58.98,59.06,58.96,3833,60.02
59.04,58.95,59.04,58.89,1264,60.02
58.95,58.97,59.03,58.89,1077,60.02
58.94,58.85,59.02,58.82,892,60.02
58.88,58.85,58.98,58.82,900,60.02
58.92,58.85,58.92,58.74,2090,60.02
58.78,58.73,58.89,58.72,1715,60.02
58.78,58.75,58.82,58.72,1556,60.02
58.82,58.71,58.89,58.64,2057,60.02
58.8,58.62,58.8,58.62,1187,60.02
58.73,58.74,58.78,58.61,955,60.02
58.78,58.57,58.78,58.54,1472,60.02
58.65,58.61,58.65,58.5,2120,60.02
58.56,58.48,58.63,58.48,1917,60.02
58.54,58.52,58.69,58.48,1685,60.02
58.63,58.57,58.64,58.48,1258,60.02
58.51,58.69,58.72,58.5,2032,60.02
58.62,58.6,58.74,58.57,1674,60.02
58.67,58.64,58.68,58.56,927,60.02
58.65,58.67,58.76,58.6,1649,60.02
58.66,58.64,58.76,58.62,1560,60.02
58.65,58.7,58.72,58.62,593,60.02
58.68,58.8,58.87,58.68,1538,60.02
58.8,58.86,58.95,58.78,1820,60.02
58.85,58.86,58.95,58.8,1288,60.02
58.87,58.8,58.88,58.77,693,60.02
58.84,58.79,58.87,58.71,940,60.02
58.84,58.81,58.86,58.77,589,60.02
58.77,58.75,58.91,58.75,905,60.02
58.87,58.8,58.87,58.7,598,60.02
58.72,58.63,58.8,58.61,1312,60.02
58.63,58.75,58.79,58.58,1390,60.02
58.69,58.86,58.87,58.69,1293,60.02
58.78,58.81,58.87,58.78,1109,60.02
58.85,58.78,58.85,58.76,810,60.02
58.81,58.7,58.82,58.69,627,60.02
58.73,58.72,58.74,58.67,714,60.02
58.71,58.7,58.8,58.67,596,60.02
58.68,58.62,58.72,58.58,946,60.02
58.6,58.51,58.64,58.51,1303,60.02
58.56,58.58,58.58,58.51,974,60.02
58.54,58.5,58.62,58.48,1676,60.02
58.5,58.47,58.58,58.43,2257,60.02
58.46,58.47,58.54,58.46,1662,60.02
58.49,58.48,58.5,58.37,2514,60.02
58.44,58.36,58.49,58.35,877,60.02
58.37,58.35,58.44,58.31,1438,60.02
58.39,58.3,58.41,58.26,1322,60.02
58.3,58.37,58.43,58.26,1474,60.02
58.38,58.28,58.43,58.24,1283,60.02
58.28,58.31,58.37,58.24,1055,60.02
58.3,58.31,58.39,58.27,1261,60.02
58.29,58.48,58.54,58.28,1955,60.02
58.43,58.45,58.54,58.4,1580,60.02
58.44,58.43,58.53,58.42,1369,60.02
58.48,58.49,58.49,58.36,1014,60.02
58.39,58.36,58.49,58.36,699,60.02
58.37,58.36,58.42,58.31,1055,60.02
58.34,58.32,58.39,58.29,881,60.02
58.35,58.25,58.35,58.19,2112,60.02
58.22,58.17,58.26,58.14,2159,60.02
58.16,58.09,58.2,58.08,2600,60.02
58.14,58.16,58.2,58.08,1976,60.02
58.17,58.13,58.24,58.1,2185,60.02
58.2,58.19,58.2,58.1,1964,60.02
58.18,58.14,58.23,58.06,2334,60.02
58.22,58.26,58.27,58.14,1417,60.02
58.24,58.21,58.3,58.17,1706,60.02
58.23,58.18,58.26,58.1,1096,60.02
58.18,58.14,58.2,58.13,1085,60.02
58.17,58.14,58.2,58.08,2265,60.02
58.1,58.12,58.19,58.08,3064,60.02
58.11,58.16,58.2,58.11,2250,60.02
58.17,58.12,58.18,58.1,2210,60.02
58.14,58.1,58.16,58.09,3178,60.02
58.1,58.0,58.12,58.0,4126,60.02
58.0,58.14,58.15,58.0,4696,60.02
58.14,58.0,58.16,57.99,6811,60.02
58.11,58.05,58.11,57.95,10979,60.02
