Open,Close,High,Low,Volume,Previous_Close
64.9,64.53,64.9,64.48,5591,64.44
64.7,64.82,64.87,64.48,4991,64.44
64.69,65.0,65.2,64.69,6846,64.44
65.02,64.8,65.04,64.73,4213,64.44
64.95,64.74,64.96,64.65,5021,64.44
64.73,64.9,65.08,64.65,4174,64.44
65.03,64.63,65.08,64.5,4344,64.44
64.76,64.64,64.78,64.5,4179,64.44
64.63,64.62,64.72,64.56,2280,64.44
64.68,64.61,64.8,64.61,2570,64.44
64.74,64.78,64.85,64.61,3315,64.44
64.8,65.05,65.08,64.73,3627,64.44
64.89,64.94,65.08,64.87,3612,64.44
64.98,64.96,65.03,64.8,1497,64.44
64.91,65.15,65.15,64.91,2832,64.44
65.01,65.04,65.21,64.98,2980,64.44
65.14,65.47,65.48,65.03,4584,64.44
65.16,65.4,65.49,65.16,6075,64.44
65.38,65.46,65.49,65.35,2743,64.44
65.4,65.64,65.75,65.39,5194,64.44
65.69,65.68,65.74,65.6,5433,64.44
65.74,65.69,65.74,65.52,4575,64.44
65.61,65.46,65.71,65.46,2711,64.44
65.53,65.48,65.62,65.46,2513,64.44
65.49,65.26,65.55,65.2,3551,64.44
65.29,65.38,65.47,65.11,3682,64.44
65.27,65.46,65.53,65.27,2912,64.44
65.48,65.66,65.7,65.42,3279,64.44
65.55,65.51,65.7,65.41,2615,64.44
65.61,65.37,65.67,65.28,3143,64.44
65.4,65.18,65.41,65.09,4378,64.44
65.24,65.47,65.5,65.09,3334,64.44
65.34,65.5,65.59,65.34,2137,64.44
65.47,65.59,65.68,65.44,3264,64.44
65.54,65.7,65.8,65.53,5060,64.44
65.74,65.63,65.79,65.58,2291,64.44
65.67,65.7,65.72,65.53,1879,64.44
65.54,65.72,65.78,65.54,2439,64.44
65.73,65.7,65.78,65.7,3821,64.44
65.71,65.74,65.77,65.6,5476,64.44
65.74,65.7,65.78,65.7,2388,64.44
65.71,65.8,65.87,65.7,2941,64.44
65.73,65.9,65.96,65.7,6208,64.44
65.91,65.98,66.04,65.89,3533,64.44
65.93,65.93,66.04,65.9,2352,64.44
65.97,65.87,65.99,65.83,1660,64.44
65.9,66.01,66.04,65.83,1559,64.44
65.95,65.95,66.04,65.92,1686,64.44
65.94,65.87,65.97,65.85,1139,64.44
65.93,65.95,65.98,65.87,1051,64.44
65.91,65.99,66.01,65.9,1545,64.44
65.98,65.98,66.02,65.97,1817,64.44
65.97,66.1,66.11,65.97,1988,64.44
66.07,66.12,66.13,66.02,1510,64.44
66.09,66.04,66.13,66.02,1413,64.44
66.11,66.07,66.13,65.98,1899,64.44
66.04,66.0,66.08,65.99,1720,64.44
66.03,66.03,66.06,65.96,1485,64.44
65.98,65.98,66.05,65.97,1151,64.44
65.98,65.98,66.02,65.96,1293,64.44
66.0,65.97,66.07,65.97,1234,64.44
66.02,65.96,66.07,65.92,1522,64.44
65.98,66.0,66.01,65.92,1256,64.44
65.98,66.0,66.03,65.95,715,64.44
66.02,66.02,66.03,66.0,894,64.44
66.02,66.0,66.05,66.0,856,64.44
66.04,66.03,66.04,66.0,655,64.44
66.02,66.07,66.07,66.02,1018,64.44
66.06,66.22,66.24,66.06,2057,64.44
66.15,66.23,66.24,66.15,2143,64.44
66.19,66.26,66.29,66.17,2267,64.44
66.22,66.38,66.39,66.21,1922,64.44
66.34,66.49,66.51,66.34,3281,64.44
66.46,66.37,66.51,66.34,3016,64.44
66.37,66.43,66.46,66.34,2268,64.44
66.45,66.43,66.48,66.41,1890,64.44
66.44,66.27,66.46,66.24,1548,64.44
66.29,66.18,66.35,66.18,1051,64.44
66.25,66.22,66.25,66.11,1460,64.44
66.15,66.16,66.23,66.11,1368,64.44
66.22,65.97,66.22,65.94,2331,64.44
65.99,65.98,66.04,65.94,1064,64.44
66.01,66.01,66.04,65.9,2214,64.44
65.98,66.07,66.1,65.96,3421,64.44
66.01,66.08,66.1,66.0,1438,64.44
66.02,66.11,66.14,66.0,1289,64.44
66.06,66.05,66.14,66.02,1566,64.44
66.11,66.02,66.14,66.02,1305,64.44
66.09,66.0,66.12,66.0,2030,64.44
66.01,66.05,66.06,66.0,998,64.44
66.05,66.0,66.07,66.0,987,64.44
66.04,66.13,66.13,66.0,1426,64.44
66.04,66.17,66.21,66.04,1808,64.44
66.19,66.03,66.21,66.03,1521,64.44
66.07,66.13,66.14,66.03,1018,64.44
66.07,66.11,66.16,66.05,1051,64.44
66.06,66.04,66.14,66.04,664,64.44
66.13,66.16,66.19,66.04,748,64.44
66.19,66.22,66.27,66.13,3315,64.44
66.22,66.36,66.36,66.21,3101,64.44
66.3,66.41,66.41,66.27,1289,64.44
66.35,66.37,66.43,66.33,1105,64.44
66.36,66.31,66.37,66.3,613,64.44
66.34,66.44,66.45,66.3,1067,64.44
66.39,66.44,66.51,66.39,2113,64.44
66.41,66.48,66.51,66.4,1077,64.44
66.45,66.51,66.53,66.44,1900,64.44
66.5,66.36,66.53,66.34,2178,64.44
