Open,Close,High,Low,Volume,Previous_Close
60.0,60.38,60.76,60.0,14974,59.14
60.19,60.71,60.76,60.12,8515,59.14
60.36,61.25,61.4,60.33,9367,59.14
61.29,61.14,61.38,60.92,8039,59.14
61.25,60.85,61.36,60.72,6105,59.14
60.77,60.99,61.15,60.7,4246,59.14
61.11,60.84,61.15,60.54,4389,59.14
60.69,60.54,60.94,60.48,3322,59.14
60.74,60.37,60.78,60.18,4807,59.14
60.23,60.11,60.48,59.85,4822,59.14
60.0,60.26,60.41,59.85,4577,59.14
60.32,59.86,60.4,59.78,2887,59.14
59.95,60.18,60.18,59.78,3458,59.14
60.06,59.83,60.18,59.77,3607,59.14
59.96,59.58,59.96,59.58,3962,59.14
59.69,59.77,59.86,59.56,3094,59.14
59.66,59.75,59.85,59.54,3205,59.14
59.54,59.92,59.95,59.54,3261,59.14
59.86,59.91,60.15,59.81,3538,59.14
60.04,59.76,60.08,59.7,2557,59.14
59.75,59.79,59.92,59.66,2262,59.14
59.8,59.61,59.86,59.54,2556,59.14
59.66,59.49,59.76,59.38,3232,59.14
59.64,59.41,59.64,59.35,4170,59.14
59.39,59.39,59.58,59.35,1875,59.14
59.46,59.38,59.5,59.25,1524,59.14
59.32,59.31,59.45,59.24,1835,59.14
59.36,59.16,59.38,59.04,3496,59.14
59.17,59.16,59.24,59.04,2818,59.14
59.14,58.87,59.23,58.86,7466,59.14
58.92,58.99,59.1,58.82,3086,59.14
58.94,59.24,59.47,58.83,4562,59.14
59.32,59.29,59.47,59.06,3037,59.14
59.18,59.22,59.42,59.17,2475,59.14
59.24,59.33,59.34,59.14,1891,59.14
59.16,59.4,59.49,59.14,4856,59.14
59.45,59.59,59.66,59.33,3832,59.14
59.49,59.58,59.66,59.48,3771,59.14
59.56,59.75,59.78,59.5,3491,59.14
59.7,59.7,59.87,59.68,3800,59.14
59.81,59.67,59.85,59.67,3381,59.14
59.79,59.79,59.87,59.65,3307,59.14
59.72,59.94,59.99,59.7,2936,59.14
59.84,60.17,60.2,59.84,2835,59.14
60.13,59.97,60.26,59.96,2730,59.14
60.18,59.92,60.19,59.87,2270,59.14
59.97,59.65,60.0,59.64,2947,59.14
59.72,59.86,59.91,59.64,2355,59.14
59.82,60.1,60.16,59.82,2416,59.14
60.05,60.43,60.46,60.02,3460,59.14
60.32,60.54,60.59,60.3,3320,59.14
60.39,60.8,60.83,60.38,3240,59.14
60.69,60.9,60.96,60.65,3043,59.14
60.88,61.23,61.23,60.81,4646,59.14
61.07,60.98,61.3,60.94,5095,59.14
61.12,60.8,61.14,60.74,4205,59.14
60.86,60.89,61.05,60.52,3048,59.14
60.73,60.92,61.1,60.72,2441,59.14
60.86,61.2,61.2,60.84,2058,59.14
61.02,61.01,61.26,60.89,2631,59.14
61.19,61.23,61.26,60.89,1809,59.14
61.18,61.07,61.28,61.07,2572,59.14
61.14,61.2,61.27,60.94,2033,59.14
61.22,61.25,61.3,61.15,1534,59.14
61.17,61.38,61.4,61.16,1692,59.14
61.26,61.5,61.55,61.25,2800,59.14
61.47,61.53,61.57,61.4,2126,59.14
61.45,61.64,61.68,61.45,2037,59.14
61.61,61.89,61.94,61.58,3540,59.14
61.76,61.76,61.94,61.71,3750,59.14
61.8,61.74,61.87,61.59,1801,59.14
61.63,61.6,61.74,61.54,1540,59.14
61.55,61.65,61.71,61.47,1815,59.14
61.58,61.64,61.7,61.56,1341,59.14
61.63,61.44,61.69,61.4,1655,59.14
61.44,61.36,61.49,61.25,1840,59.14
61.28,61.39,61.41,61.2,1146,59.14
61.24,61.37,61.45,61.23,1071,59.14
61.4,61.47,61.56,61.32,886,59.14
61.41,61.52,61.56,61.4,1119,59.14
61.47,61.7,61.7,61.47,1986,59.14
61.6,61.68,61.73,61.58,1843,59.14
61.71,61.78,61.81,61.61,1857,59.14
61.73,61.79,61.85,61.7,1372,59.14
61.74,61.77,61.85,61.65,1408,59.14
61.65,61.92,61.92,61.65,1603,59.14
61.81,62.03,62.09,61.81,2580,59.14
62.0,62.12,62.19,61.96,2786,59.14
62.1,62.3,62.31,62.08,2575,59.14
62.21,62.26,62.4,62.19,2991,59.14
62.38,62.16,62.39,62.12,2283,59.14
62.23,62.05,62.29,62.03,1894,59.14
62.11,62.09,62.13,62.01,1682,59.14
62.04,62.35,62.37,62.01,2156,59.14
62.26,62.3,62.37,62.07,1779,59.14
62.15,62.03,62.34,61.96,2511,59.14
62.04,62.21,62.3,61.96,2384,59.14
62.26,62.23,62.29,62.09,1329,59.14
62.13,62.21,62.27,62.13,1098,59.14
62.13,62.35,62.41,62.13,2005,59.14
62.29,62.73,62.73,62.29,3322,59.14
62.62,62.58,62.76,62.54,3944,59.14
62.68,62.7,62.73,62.5,2702,59.14
62.64,62.55,62.76,62.53,2396,59.14
62.65,62.59,62.75,62.51,2703,59.14
62.63,62.61,62.68,62.54,1476,59.14
62.6,62.75,62.78,62.57,1650,59.14
62.77,62.86,62.88,62.68,3538,59.14
62.69,62.9,62.94,62.69,2826,59.14
62.82,62.92,63.0,62.74,2853,59.14
62.96,62.85,62.98,62.82,1919,59.14
62.87,63.11,63.16,62.82,2555,59.14
63.07,63.08,63.3,63.05,3271,59.14
63.2,63.05,63.25,62.97,2564,59.14
63.18,63.35,63.41,62.97,3600,59.14
63.33,63.44,63.53,63.25,3240,59.14
63.53,63.49,63.53,63.27,2633,59.14
63.36,63.63,63.71,63.33,5307,59.14
63.66,63.8,63.91,63.55,5779,59.14
63.88,63.86,63.91,63.62,4336,59.14
63.8,63.94,63.95,63.76,3729,59.14
63.87,64.12,64.18,63.87,5276,59.14
63.96,64.29,64.32,63.95,5416,59.14
64.2,64.51,64.56,64.17,4995,59.14
64.39,64.56,64.75,64.35,5856,59.14
64.66,64.61,64.75,64.35,7119,59.14
64.45,64.85,64.85,64.43,9037,59.14
64.79,65.22,65.28,64.73,12726,59.14
64.99,65.03,65.39,64.99,13266,59.14
65.35,65.18,65.39,64.98,11138,59.14
