Open,Close,High,Low,Volume,Previous_Close
37.42,37.32,37.82,37.25,19426,37.74
37.42,37.31,37.44,37.01,23757,37.74
37.07,37.47,37.57,37.06,18362,37.74
37.38,37.75,37.78,37.36,15494,37.74
37.74,37.69,37.87,37.65,14470,37.74
37.82,37.9,37.93,37.61,11704,37.74
37.79,38.02,38.04,37.77,15461,37.74
37.86,38.09,38.17,37.85,18025,37.74
38.14,37.93,38.19,37.84,11613,37.74
38.05,38.05,38.09,37.82,11938,37.74
37.92,38.29,38.3,37.9,14193,37.74
38.06,38.24,38.37,38.05,15935,37.74
38.32,38.18,38.34,38.11,6679,37.74
38.21,38.26,38.27,38.07,4700,37.74
38.14,38.36,38.48,38.07,16344,37.74
38.41,38.37,38.48,38.33,8564,37.74
38.41,38.39,38.41,38.25,3578,37.74
38.34,38.16,38.4,38.11,5684,37.74
38.17,38.2,38.27,38.11,3468,37.74
38.22,38.06,38.3,38.05,6203,37.74
38.26,38.14,38.28,38.01,6162,37.74
38.16,37.99,38.16,37.96,4118,37.74
38.04,37.91,38.07,37.9,6109,37.74
37.96,37.95,38.02,37.88,4883,37.74
38.01,37.91,38.02,37.9,2097,37.74
37.98,37.92,38.04,37.91,2152,37.74
37.98,37.99,38.04,37.9,2195,37.74
37.96,37.99,38.01,37.94,2025,37.74
37.96,37.94,38.01,37.9,2103,37.74
37.93,37.94,37.97,37.9,1439,37.74
37.92,37.92,37.97,37.85,3149,37.74
37.9,37.75,37.96,37.71,5252,37.74
37.83,37.73,37.87,37.71,3939,37.74
37.8,37.7,37.8,37.62,3500,37.74
37.64,37.53,37.72,37.5,5241,37.74
37.56,37.66,37.66,37.49,5442,37.74
37.63,37.63,37.7,37.6,2946,37.74
37.61,37.42,37.65,37.41,5288,37.74
37.47,37.44,37.49,37.33,6736,37.74
37.34,37.42,37.5,37.34,4329,37.74
37.48,37.35,37.5,37.3,3677,37.74
37.32,37.24,37.43,37.24,4737,37.74
37.37,37.25,37.38,37.22,7099,37.74
37.3,37.38,37.39,37.22,4434,37.74
37.34,37.44,37.47,37.3,5829,37.74
37.36,37.35,37.47,37.35,4720,37.74
37.4,37.22,37.47,37.16,7184,37.74
37.2,37.23,37.29,37.18,3762,37.74
37.24,37.22,37.28,37.2,2372,37.74
37.21,37.38,37.39,37.2,2683,37.74
37.34,37.34,37.43,37.32,3989,37.74
37.34,37.41,37.43,37.31,2282,37.74
37.37,37.34,37.43,37.33,3100,37.74
37.34,37.43,37.43,37.32,2561,37.74
37.36,37.5,37.57,37.36,6399,37.74
37.48,37.49,37.55,37.45,3173,37.74
37.49,37.51,37.54,37.45,2362,37.74
37.48,37.44,37.53,37.41,1903,37.74
37.45,37.44,37.5,37.38,1348,37.74
37.47,37.54,37.55,37.38,2251,37.74
37.46,37.54,37.58,37.46,3318,37.74
37.56,37.66,37.66,37.51,4706,37.74
37.57,37.57,37.67,37.53,4483,37.74
37.55,37.56,37.61,37.53,1834,37.74
37.58,37.66,37.71,37.53,5699,37.74
37.69,37.67,37.72,37.64,3411,37.74
37.67,37.65,37.72,37.65,1358,37.74
37.68,37.61,37.68,37.59,1880,37.74
37.64,37.52,37.66,37.5,2056,37.74
37.53,37.52,37.57,37.45,1971,37.74
37.54,37.53,37.57,37.51,954,37.74
37.55,37.58,37.58,37.53,800,37.74
37.56,37.7,37.72,37.55,2353,37.74
37.69,37.87,37.88,37.67,6383,37.74
37.81,37.76,37.88,37.76,4161,37.74
37.85,37.74,37.85,37.7,1851,37.74
37.75,37.78,37.81,37.72,1323,37.74
37.77,37.8,37.83,37.75,1425,37.74
37.77,37.8,37.83,37.75,2995,37.74
37.8,37.8,37.84,37.77,3352,37.74
37.81,37.88,37.88,37.78,2648,37.74
37.86,37.86,37.93,37.84,3473,37.74
37.86,37.9,37.91,37.84,1670,37.74
37.86,37.73,37.94,37.7,3621,37.74
37.76,37.72,37.8,37.7,2490,37.74
37.74,37.77,37.78,37.72,1385,37.74
37.75,37.8,37.82,37.75,1626,37.74
37.79,37.8,37.82,37.75,1955,37.74
37.81,37.76,37.82,37.74,850,37.74
37.74,37.79,37.8,37.73,1101,37.74
37.75,37.76,37.8,37.74,1165,37.74
37.79,37.59,37.79,37.57,3174,37.74
37.66,37.55,37.67,37.54,4913,37.74
37.62,37.57,37.62,37.53,1666,37.74
37.56,37.55,37.58,37.51,1589,37.74
37.55,37.53,37.57,37.51,1463,37.74
37.52,37.56,37.62,37.51,1856,37.74
37.56,37.53,37.62,37.53,1662,37.74
37.57,37.55,37.57,37.5,1277,37.74
37.54,37.51,37.57,37.51,718,37.74
37.55,37.53,37.57,37.48,1608,37.74
37.52,37.54,37.58,37.5,1275,37.74
37.54,37.52,37.56,37.51,747,37.74
37.51,37.53,37.55,37.49,1585,37.74
37.53,37.66,37.68,37.51,2844,37.74
37.6,37.64,37.68,37.59,1625,37.74
37.64,37.64,37.66,37.58,1446,37.74
37.63,37.65,37.66,37.61,1160,37.74
37.63,37.67,37.69,37.61,2185,37.74
37.67,37.65,37.69,37.63,1311,37.74
37.65,37.6,37.67,37.58,1405,37.74
37.6,37.87,37.92,37.59,7537,37.74
37.6,37.62,38.1,37.57,32613,37.74
37.66,37.73,37.78,37.56,10708,37.74
37.68,37.74,37.83,37.68,6566,37.74
37.74,37.82,37.82,37.67,3495,37.74
37.76,37.98,37.99,37.74,6741,37.74
37.83,37.93,38.05,37.82,8195,37.74
37.99,37.96,38.06,37.9,7352,37.74
37.99,37.97,38.0,37.9,4510,37.74
37.98,38.07,38.09,37.92,4724,37.74
37.98,38.21,38.24,37.96,9274,37.74
38.2,38.2,38.31,38.18,9236,37.74
38.24,38.19,38.27,38.17,5910,37.74
38.22,38.09,38.23,38.07,4590,37.74
38.13,38.09,38.15,38.03,6002,37.74
38.09,38.02,38.15,37.96,5915,37.74
37.98,37.98,38.07,37.96,5704,37.74
38.03,37.99,38.07,37.93,8894,37.74
37.96,37.98,38.02,37.93,9347,37.74
