Open,Close,High,Low,Volume,Previous_Close
60.66,60.86,60.99,60.54,11315,60.21
60.86,60.59,60.9,60.4,5679,60.21
60.52,60.67,60.91,60.48,4111,60.21
60.73,60.54,60.84,60.46,2402,60.21
60.64,60.59,60.65,60.46,3023,60.21
60.59,60.4,60.62,60.4,3298,60.21
60.43,60.1,60.56,60.03,6118,60.21
60.18,60.23,60.29,60.03,4882,60.21
60.18,60.19,60.29,60.12,3535,60.21
60.2,60.1,60.25,60.04,3936,60.21
60.04,59.96,60.13,59.85,5817,60.21
59.89,59.87,60.04,59.67,6496,60.21
59.75,59.9,60.0,59.71,2234,60.21
59.88,59.98,60.09,59.86,3054,60.21
59.95,60.28,60.38,59.93,3964,60.21
60.23,60.27,60.43,60.02,6251,60.21
60.34,60.29,60.4,60.22,1281,60.21
60.3,60.22,60.36,60.13,2121,60.21
60.2,60.46,60.51,60.2,2356,60.21
60.38,60.47,60.52,60.36,3598,60.21
60.42,60.53,60.59,60.4,2482,60.21
60.5,60.5,60.62,60.42,2720,60.21
60.46,60.28,60.52,60.28,2158,60.21
60.38,60.42,60.48,60.28,1972,60.21
60.4,60.59,60.62,60.4,2504,60.21
60.53,60.77,60.78,60.51,5477,60.21
60.65,60.69,60.86,60.63,5157,60.21
60.7,60.74,60.79,60.63,1916,60.21
60.74,60.56,60.78,60.56,2217,60.21
60.69,60.58,60.69,60.53,1656,60.21
60.61,60.55,60.64,60.48,1652,60.21
60.5,60.52,60.62,60.48,1502,60.21
60.6,60.35,60.62,60.35,1928,60.21
60.49,60.27,60.49,60.25,2187,60.21
60.35,60.32,60.35,60.18,3780,60.21
60.25,60.27,60.35,60.18,2521,60.21
60.2,60.15,60.34,60.14,2622,60.21
60.21,60.1,60.21,60.1,1770,60.21
60.17,60.07,60.19,60.07,1561,60.21
60.17,60.08,60.17,60.0,2886,60.21
60.0,60.0,60.09,59.86,2897,60.21
59.9,60.08,60.09,59.86,2814,60.21
60.02,60.0,60.1,59.98,2676,60.21
60.02,59.94,60.06,59.94,1974,60.21
60.03,59.93,60.03,59.88,2242,60.21
59.93,59.86,59.94,59.81,3130,60.21
59.84,59.91,60.0,59.81,2398,60.21
59.95,59.86,59.97,59.85,1569,60.21
59.91,59.93,59.97,59.84,2138,60.21
59.96,59.97,59.97,59.89,1440,60.21
59.92,60.06,60.1,59.9,4011,60.21
60.07,60.06,60.1,59.96,2459,60.21
60.0,59.98,60.08,59.96,1942,60.21
60.06,59.95,60.06,59.94,1675,60.21
59.98,59.94,60.0,59.92,958,60.21
59.97,59.93,59.98,59.91,850,60.21
59.94,59.91,59.96,59.88,1412,60.21
59.9,59.94,59.98,59.88,1097,60.21
59.98,59.89,59.98,59.88,1091,60.21
59.92,59.93,59.95,59.88,1419,60.21
59.9,59.87,59.96,59.86,1245,60.21
59.92,59.86,59.92,59.83,1388,60.21
59.85,59.92,59.96,59.85,1422,60.21
59.92,59.75,59.94,59.75,2950,60.21
59.87,59.83,59.87,59.73,3433,60.21
59.79,59.73,59.87,59.69,2543,60.21
59.76,59.74,59.79,59.69,2675,60.21
59.77,59.57,59.77,59.54,3140,60.21
59.66,59.51,59.66,59.45,5693,60.21
59.62,59.29,59.63,59.24,5392,60.21
59.39,59.21,59.4,59.12,6157,60.21
59.18,59.35,59.38,59.18,3512,60.21
59.27,59.33,59.4,59.27,2272,60.21
