Open,Close,High,Low,Volume,Previous_Close
56.96,57.55,57.79,56.9,23564,56.14
57.4,57.08,57.6,56.95,8526,56.14
57.21,57.49,57.53,56.95,6749,56.14
57.14,57.3,57.56,57.11,5952,56.14
57.24,57.64,57.7,57.15,5915,56.14
57.59,58.02,58.03,57.56,11359,56.14
57.99,57.8,58.04,57.7,7481,56.14
57.88,57.98,58.23,57.7,8487,56.14
58.15,57.96,58.23,57.88,5332,56.14
58.0,58.06,58.15,57.84,5189,56.14
57.94,58.14,58.22,57.92,5760,56.14
58.15,57.82,58.22,57.8,4195,56.14
58.03,57.57,58.03,57.5,4942,56.14
57.54,57.41,57.65,57.38,4646,56.14
57.48,57.42,57.52,57.28,4861,56.14
57.36,57.39,57.52,57.28,3303,56.14
57.38,57.4,57.42,57.22,2617,56.14
57.22,57.55,57.6,57.22,3004,56.14
57.45,57.63,57.7,57.41,4890,56.14
57.61,57.72,57.87,57.59,4875,56.14
57.84,57.62,57.86,57.6,3024,56.14
57.73,57.53,57.76,57.4,2860,56.14
57.5,57.51,57.57,57.37,2343,56.14
57.42,57.46,57.68,57.39,2203,56.14
57.6,57.54,57.66,57.46,1407,56.14
57.62,57.33,57.63,57.32,1910,56.14
57.47,57.35,57.47,57.28,2661,56.14
57.32,57.2,57.4,57.05,3508,56.14
57.18,57.25,57.3,57.12,1977,56.14
57.29,57.05,57.3,56.94,3180,56.14
56.97,57.07,57.11,56.94,2476,56.14
57.03,56.95,57.09,56.91,2188,56.14
57.04,56.82,57.05,56.72,2972,56.14
56.75,56.81,56.89,56.73,2500,56.14
56.87,56.85,56.89,56.7,1954,56.14
56.86,56.85,56.93,56.7,2674,56.14
56.84,56.63,56.93,56.53,4596,56.14
56.66,56.81,56.99,56.53,3831,56.14
56.88,56.79,56.99,56.7,2585,56.14
56.8,56.86,56.97,56.76,1689,56.14
56.89,56.92,56.97,56.84,1512,56.14
56.91,56.81,56.97,56.77,1784,56.14
56.86,56.73,56.89,56.69,2287,56.14
56.71,56.72,56.82,56.64,2475,56.14
56.74,56.72,56.77,56.6,2358,56.14
56.64,56.71,56.72,56.57,1843,56.14
56.6,56.76,56.76,56.6,1761,56.14
56.7,56.73,56.84,56.68,2747,56.14
56.75,56.68,56.81,56.55,2790,56.14
56.59,56.52,56.7,56.52,1310,56.14
56.6,56.39,56.61,56.39,2224,56.14
56.48,56.4,56.5,56.35,2694,56.14
56.36,56.37,56.47,56.29,2467,56.14
56.34,56.23,56.41,56.22,2798,56.14
56.27,56.13,56.29,56.11,4000,56.14
56.19,56.01,56.22,56.0,4944,56.14
56.11,56.37,56.37,55.97,10815,56.14
56.03,56.32,56.59,55.97,15590,56.14
56.55,56.7,56.86,56.31,10949,56.14
56.71,56.58,56.8,56.45,4476,56.14
56.54,56.47,56.61,56.4,2017,56.14
56.47,56.48,56.5,56.34,2041,56.14
56.38,56.41,56.51,56.36,1720,56.14
56.46,56.56,56.6,56.38,2818,56.14
56.57,56.61,56.62,56.48,2560,56.14
56.54,56.59,56.69,56.52,2218,56.14
56.6,56.43,56.61,56.41,1745,56.14
56.44,56.41,56.51,56.35,2745,56.14
56.44,56.27,56.51,56.27,2084,56.14
56.36,56.11,56.36,56.1,2969,56.14
56.17,55.87,56.2,55.82,5127,56.14
56.04,55.98,56.07,55.78,5396,56.14
55.86,55.97,56.08,55.85,2655,56.14
56.07,56.03,56.07,55.9,2081,56.14
55.94,56.15,56.17,55.9,2271,56.14
56.07,56.13,56.26,56.07,3556,56.14
56.14,56.23,56.27,56.13,2260,56.14
56.25,56.09,56.27,56.07,2986,56.14
56.18,56.07,56.18,55.99,1288,56.14
56.08,56.0,56.08,55.94,1481,56.14
55.98,56.11,56.15,55.94,1307,56.14
56.1,56.13,56.22,56.08,1591,56.14
56.17,56.1,56.19,56.07,960,56.14
56.1,56.22,56.26,56.06,993,56.14
56.16,56.43,56.46,56.15,2287,56.14
56.31,56.33,56.46,56.28,1888,56.14
56.34,56.17,56.36,56.14,1829,56.14
56.16,56.22,56.26,56.14,1286,56.14
56.19,56.12,56.26,56.12,1671,56.14
56.2,56.17,56.22,56.12,999,56.14
56.16,56.09,56.3,56.08,1630,56.14
56.2,56.06,56.2,56.04,1738,56.14
56.06,56.18,56.24,56.04,1774,56.14
56.22,56.21,56.24,56.13,1235,56.14
56.17,56.09,56.21,56.09,667,56.14
56.15,56.09,56.15,56.05,888,56.14
56.08,56.0,56.11,55.98,1604,56.14
56.03,56.03,56.12,55.98,1909,56.14
56.04,56.05,56.13,56.0,885,56.14
56.1,56.18,56.27,56.02,1247,56.14
56.1,56.01,56.27,55.97,1940,56.14
56.05,56.03,56.1,55.97,1808,56.14
56.06,55.96,56.12,55.94,1473,56.14
56.03,55.96,56.03,55.93,1602,56.14
55.95,55.96,55.98,55.92,1031,56.14
