index,Start_DateTime,End_DateTime,Start_Timestamp,End_Timestamp,Open,Close,High,Low,Volume
0,2020-06-25 09:30:00-04:00,2020-06-25 09:31:00-04:00,1593091800000000000,1593091860000000000,954.27,956.6977,957.4,951.5,180595.0
1,2020-06-25 09:32:00-04:00,2020-06-25 09:33:00-04:00,1593091920000000000,1593091980000000000,956.8323,950.094,957.8,948.01,152463.0
2,2020-06-25 09:34:00-04:00,2020-06-25 09:35:00-04:00,1593092040000000000,1593092100000000000,949.785,947.87,952.8299,945.53,135460.0
3,2020-06-25 09:36:00-04:00,2020-06-25 09:37:00-04:00,1593092160000000000,1593092220000000000,948.0,945.8001,950.64,945.45,85680.0
4,2020-06-25 09:38:00-04:00,2020-06-25 09:39:00-04:00,1593092280000000000,1593092340000000000,945.47,947.335,947.66,944.06,133596.0
5,2020-06-25 09:40:00-04:00,2020-06-25 09:41:00-04:00,1593092400000000000,1593092460000000000,947.425,943.185,947.425,940.25,128197.0
6,2020-06-25 09:42:00-04:00,2020-06-25 09:43:00-04:00,1593092520000000000,1593092580000000000,943.28,939.8825,943.6,938.0,156004.0
7,2020-06-25 09:44:00-04:00,2020-06-25 09:45:00-04:00,1593092640000000000,1593092700000000000,939.68,940.55,944.0,938.4,113597.0
8,2020-06-25 09:46:00-04:00,2020-06-25 09:47:00-04:00,1593092760000000000,1593092820000000000,940.27,942.78,943.894,939.77,71418.0
9,2020-06-25 09:48:00-04:00,2020-06-25 09:49:00-04:00,1593092880000000000,1593092940000000000,942.57,940.55,942.57,937.15,122781.0
10,2020-06-25 09:50:00-04:00,2020-06-25 09:51:00-04:00,1593093000000000000,1593093060000000000,941.0,945.8328,945.85,940.66,96176.0
11,2020-06-25 09:52:00-04:00,2020-06-25 09:53:00-04:00,1593093120000000000,1593093180000000000,945.418,947.94,949.7,944.77,122051.0
12,2020-06-25 09:54:00-04:00,2020-06-25 09:55:00-04:00,1593093240000000000,1593093300000000000,948.22,948.05,949.6699,946.1,78868.0
13,2020-06-25 09:56:00-04:00,2020-06-25 09:57:00-04:00,1593093360000000000,1593093420000000000,948.05,946.5,951.49,946.41,78164.0
14,2020-06-25 09:58:00-04:00,2020-06-25 09:59:00-04:00,1593093480000000000,1593093540000000000,946.815,948.0193,948.82,945.53,53878.0
15,2020-06-25 10:00:00-04:00,2020-06-25 10:01:00-04:00,1593093600000000000,1593093660000000000,948.0,948.96,951.3299,946.1058,64757.0
16,2020-06-25 10:02:00-04:00,2020-06-25 10:03:00-04:00,1593093720000000000,1593093780000000000,948.3861,948.38,949.9,946.33,62075.0
17,2020-06-25 10:04:00-04:00,2020-06-25 10:05:00-04:00,1593093840000000000,1593093900000000000,948.0,945.26,950.0,944.17,56368.0
18,2020-06-25 10:06:00-04:00,2020-06-25 10:07:00-04:00,1593093960000000000,1593094020000000000,945.45,944.31,945.46,942.0,59125.0
19,2020-06-25 10:08:00-04:00,2020-06-25 10:09:00-04:00,1593094080000000000,1593094140000000000,944.51,943.145,944.63,940.95,50169.0
20,2020-06-25 10:10:00-04:00,2020-06-25 10:11:00-04:00,1593094200000000000,1593094260000000000,943.37,946.0,946.9599,942.91,79288.0
21,2020-06-25 10:12:00-04:00,2020-06-25 10:13:00-04:00,1593094320000000000,1593094380000000000,946.0,946.07,947.94,945.5524,47695.0
22,2020-06-25 10:14:00-04:00,2020-06-25 10:15:00-04:00,1593094440000000000,1593094500000000000,946.2,949.04,949.8,946.0952,57621.0
23,2020-06-25 10:16:00-04:00,2020-06-25 10:17:00-04:00,1593094560000000000,1593094620000000000,949.3366,950.5305,952.98,947.0,94809.0
24,2020-06-25 10:18:00-04:00,2020-06-25 10:19:00-04:00,1593094680000000000,1593094740000000000,950.77,951.917,952.88,949.72,57346.0
25,2020-06-25 10:20:00-04:00,2020-06-25 10:21:00-04:00,1593094800000000000,1593094860000000000,952.2209,955.18,955.799,951.9969,94580.0
26,2020-06-25 10:22:00-04:00,2020-06-25 10:23:00-04:00,1593094920000000000,1593094980000000000,955.44,959.5255,959.67,954.64,111017.0
27,2020-06-25 10:24:00-04:00,2020-06-25 10:25:00-04:00,1593095040000000000,1593095100000000000,959.67,957.5,961.0,957.11,114984.0
28,2020-06-25 10:26:00-04:00,2020-06-25 10:27:00-04:00,1593095160000000000,1593095220000000000,957.4838,961.82,963.24,957.48,109666.0
29,2020-06-25 10:28:00-04:00,2020-06-25 10:29:00-04:00,1593095280000000000,1593095340000000000,962.18,961.98,963.485,961.3475,95462.0
30,2020-06-25 10:30:00-04:00,2020-06-25 10:31:00-04:00,1593095400000000000,1593095460000000000,961.98,962.6929,964.0,961.56,64408.0
31,2020-06-25 10:32:00-04:00,2020-06-25 10:33:00-04:00,1593095520000000000,1593095580000000000,962.705,960.0,962.94,959.47,86914.0
32,2020-06-25 10:34:00-04:00,2020-06-25 10:35:00-04:00,1593095640000000000,1593095700000000000,960.05,959.74,961.26,958.5,82144.0
33,2020-06-25 10:36:00-04:00,2020-06-25 10:37:00-04:00,1593095760000000000,1593095820000000000,959.4553,961.0,961.0,959.05,37438.0
34,2020-06-25 10:38:00-04:00,2020-06-25 10:39:00-04:00,1593095880000000000,1593095940000000000,961.296,965.0,965.55,961.221,85612.0
