Open,Close,High,Low,Volume,MA5_Close,MA9_Close,MA21_Close,MA30_Close,Close_Prev_Close_Percentage,Open_Prev_Close_Percentage,High_Prev_Close_Percentage,Low_Prev_Close_Percentage,MA5_Close_Prev_Close_Percentage,MA9_Close_Prev_Close_Percentage,MA21_Close_Prev_Close_Percentage,Close_Open_Prev_Close_Percentage,High_Low_Prev_Close_Percentage,Close_Trend_5,Close_Trend_10,Close_Trend_15,Close_Trend_30,Time_Section_Index,Day,rsi_24,rsi_12,tsi,stoch,stoch_sig,roc,ao,aroon_indicator,trix,vortex_diff,psar_up,psar_down,MACD_12_26,MACDsign_12_26,MACDdiff_12_26,bb_bbm_20,bb_bbh_20,bb_bbl_20,bb_bbw_20,bb_bbp_20,accDistIndexIndicator,forceIndexIndicator,mfi
182.32,180.09,182.4,178.22,24994,0.0,0.0,0.0,0.0,-1.8,-0.58,-0.54,-2.82,0.0,0.0,0.0,-1.22,2.28,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.630947368421035,0.0,0.0
180.89,179.47,181.0,178.22,16973,0.0,0.0,0.0,0.0,-2.14,-1.36,-1.3,-2.82,0.0,0.0,0.0,-0.77,1.52,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3100000000000023,0.9300000000000068,-0.3100000000000023,0.6897318945377735,0.25,-4.340458159787948,0.0,0.0
179.45,179.46,180.39,179.2,11912,0.0,0.0,0.0,0.0,-2.14,-2.15,-1.64,-2.28,0.0,0.0,0.0,0.01,0.65,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.4,0.0,0.0,0.0,0.21333333333330984,0.8026455501495775,-0.3759788834829578,0.6559818375751562,0.3189980393705111,-11.047214462308558,0.0,0.0
179.72,179.64,179.8,178.6,11829,0.0,0.0,0.0,0.0,-2.04,-2.0,-1.96,-2.61,0.0,0.0,0.0,-0.04,0.65,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.336,0.0,0.0,0.0,0.025000000000005684,0.5361751167652926,-0.48617511676528125,0.5690313825901394,0.47554654052978407,-2.3726144623090075,0.0,0.0
179.19,180.66,180.9,179.11,17001,179.86,0.0,0.0,0.0,-1.49,-2.29,-1.36,-2.33,-1.92,0.0,0.0,0.8,0.98,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.18656000000001,0.0,0.0,0.0,-0.7960000000000207,0.1219629622157754,-1.7139629622158168,1.0207300651779079,0.9335686910932773,10.069458163389124,0.0,0.0
180.64,180.17,181.2,179.76,13295,179.88,0.0,0.0,0.0,-1.76,-1.5,-1.19,-1.98,-1.91,0.0,0.0,-0.26,0.79,0.04,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0430976,0.0,0.0,0.0,-0.25499999999999545,0.6134660807039722,-1.1234660807039631,0.9654182038228805,0.6468105696156237,4.34522205227796,0.0,0.0
180.47,181.04,181.3,179.76,8518,180.19,0.0,0.0,0.0,-1.28,-1.59,-1.14,-1.98,-1.74,0.0,0.0,0.31,0.84,0.86,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.905373696,0.0,0.0,0.0,-0.9642857142857224,0.16105142340651923,-2.089622851977964,1.2498488673566979,0.928443033641993,9.987014260069992,0.0,0.0
181.11,180.74,181.18,180.56,5618,180.45,0.0,0.0,0.0,-1.45,-1.24,-1.21,-1.54,-1.6,0.0,0.0,-0.2,0.34,0.7,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.77315874816,0.0,0.0,0.0,-0.5812500000000114,0.5594268823816719,-1.7219268823816947,1.2663019502318742,0.7547829315109756,7.631078776199125,0.0,0.0
180.98,181.51,181.69,180.56,7958,180.82,180.31,0.0,0.0,-1.03,-1.31,-0.93,-1.54,-1.4,-1.68,0.0,0.29,0.62,1.02,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.6,0.0,0.0,0.0,0.0,-1.2011111111111177,0.16925605605231908,-2.5714782782745544,1.5200217533456084,0.9382442676284097,13.053786740800788,0.0,0.0
181.57,181.85,182.11,181.0,9474,181.06,180.5,0.0,0.0,-0.84,-0.99,-0.7,-1.3,-1.27,-1.58,0.0,0.15,0.61,0.65,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.6618,0.0,0.0,0.0,0.0,-1.3870000000000005,0.20834447690774027,-2.982344476907741,1.7680571384801769,0.9347023542803825,18.089516470530242,0.0,0.0
181.81,181.8,182.11,181.5,9434,181.39,180.76,0.0,0.0,-0.87,-0.86,-0.7,-1.03,-1.09,-1.43,0.0,-0.01,0.33,0.89,0.93,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.799728,0.0,0.0,0.0,0.0,-1.2154545454545485,0.4888579234711301,-2.919767014380227,1.8875507476409905,0.8565820727171926,17.934860732825467,0.0,0.0
182.01,181.95,182.2,181.68,6906,181.57,181.04,0.0,0.0,-0.79,-0.75,-0.65,-0.93,-0.99,-1.28,0.0,-0.03,0.28,0.5,1.35,0.0,0.0,0,3,0.0,73.34676878769639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.93213888,0.0,0.0,0.0,0.0,-1.2516666666666367,0.5461993523186948,-3.0495326856519682,1.9899088008397028,0.8480978708783441,18.20047611744062,0.0,0.0
182.06,181.56,182.2,181.27,5976,181.73,181.25,0.0,0.0,-1.0,-0.73,-0.65,-1.16,-0.91,-1.17,0.0,-0.27,0.51,0.45,1.15,0.0,0.0,0,3,0.0,64.3652946964886,0.0,0.0,0.0,0.816258537397967,0.0,0.0,0.0,0.0,179.12821054719998,0.0,0.0,0.0,0.0,-0.79538461538462,0.9919488584656051,-2.582718089234845,1.9775258227914694,0.7225059360834395,15.951443859376088,0.0,0.0
