Open,Close,High,Low,Volume,MA5_Close,MA9_Close,MA21_Close,MA30_Close,Close_Prev_Close_Percentage,Open_Prev_Close_Percentage,High_Prev_Close_Percentage,Low_Prev_Close_Percentage,MA5_Close_Prev_Close_Percentage,MA9_Close_Prev_Close_Percentage,MA21_Close_Prev_Close_Percentage,Close_Open_Prev_Close_Percentage,High_Low_Prev_Close_Percentage,Close_Trend_5,Close_Trend_10,Close_Trend_15,Close_Trend_30,Time_Section_Index,Day,rsi_24,rsi_12,tsi,stoch,stoch_sig,roc,ao,aroon_indicator,trix,vortex_diff,psar_up,psar_down,MACD_12_26,MACDsign_12_26,MACDdiff_12_26,bb_bbm_20,bb_bbh_20,bb_bbl_20,bb_bbw_20,bb_bbp_20,accDistIndexIndicator,forceIndexIndicator,mfi
79.46,79.74,80.3,79.3,52478,0.0,0.0,0.0,0.0,1.42,1.07,2.14,0.86,0.0,0.0,0.0,0.36,1.27,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.297360000000239,0.0,0.0
80.04,79.96,80.16,79.52,27192,0.0,0.0,0.0,0.0,1.7,1.81,1.96,1.14,0.0,0.0,0.0,-0.1,0.81,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10999999999999943,0.10999999999999943,-0.3299999999999983,0.551033187226046,0.75,3.8996399999995357,0.0,0.0
79.76,79.87,80.27,79.64,20366,0.0,0.0,0.0,0.0,1.59,1.45,2.1,1.3,0.0,0.0,0.0,0.14,0.8,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.3,0.0,0.0,0.0,-0.013333333333335418,0.16728289578858835,-0.19394956245525918,0.45235103507598723,0.5369106735262833,-1.595947301587402,0.0,0.0
79.85,79.84,80.05,79.64,14894,0.0,0.0,0.0,0.0,1.55,1.56,1.82,1.3,0.0,0.0,0.0,-0.01,0.52,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.2868,0.0,0.0,0.0,0.012499999999988631,0.16958278072404198,-0.14458278072406472,0.39343234269197175,0.4602120616200851,-1.9592155942700011,0.0,0.0
79.92,79.82,80.12,79.72,12408,79.85,0.0,0.0,0.0,1.53,1.65,1.91,1.4,1.56,0.0,0.0,-0.13,0.51,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.273864,0.0,0.0,0.0,0.02600000000001046,0.1688845687959457,-0.11688456879592479,0.357900380221765,0.40901746696963787,-8.163215594270442,0.0,0.0
79.78,80.05,80.26,79.75,14228,79.91,0.0,0.0,0.0,1.82,1.48,2.09,1.44,1.64,0.0,0.0,0.34,0.65,0.39,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.26118672,0.0,0.0,0.0,-0.1700000000000017,0.030333056017553872,-0.3703330560175573,0.5015850175702443,0.9242934325953284,-5.652392064859003,0.0,0.0
80.13,79.96,80.26,79.84,13071,79.91,0.0,0.0,0.0,1.7,1.92,2.09,1.55,1.64,0.0,0.0,-0.22,0.53,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.64,0.0,0.0,0.0,0.0,-0.06857142857141696,0.1251672972361746,-0.2623101543790085,0.4850050356387743,0.6769688230517155,-11.254249207716777,0.0,0.0
79.97,79.72,80.02,79.55,16856,79.88,0.0,0.0,0.0,1.4,1.72,1.78,1.18,1.6,0.0,0.0,-0.32,0.6,-0.19,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.26,0.0,0.0,0.0,0.15000000000000568,0.3637755832643279,-0.06377558326431654,0.5353088350177093,0.14916479770625019,-15.91654708005705,0.0,0.0
79.64,79.88,79.94,79.55,11782,79.89,79.87,0.0,0.0,1.6,1.3,1.68,1.18,1.62,1.59,0.0,0.31,0.5,0.05,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.26,0.0,0.0,0.0,-0.008888888888890278,0.19275864616933802,-0.21053642394711858,0.5049323397484989,0.5220406584348366,-7.7597778492879526,0.0,0.0
79.91,79.94,80.13,79.77,8677,79.91,79.89,0.0,0.0,1.68,1.64,1.92,1.46,1.64,1.62,0.0,0.04,0.46,0.15,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.2458,0.0,0.0,0.0,-0.06199999999999761,0.13371407716360295,-0.2577140771635982,0.49003249246000297,0.6583943293669439,-8.241833404843414,0.0,0.0
79.9,80.04,80.12,79.86,7807,79.91,79.9,0.0,0.0,1.81,1.63,1.91,1.58,1.64,1.63,0.0,0.18,0.33,-0.01,0.38,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.23188400000001,0.0,0.0,0.0,-0.14727272727273544,0.061287865028774036,-0.3558333195742449,0.5221015714973725,0.8530694021520324,-5.239141097150909,0.0,0.0
80.02,80.01,80.16,79.94,10074,79.92,79.92,0.0,0.0,1.77,1.78,1.96,1.68,1.65,1.65,0.0,-0.01,0.28,0.06,0.06,0.0,0.0,0,3,0.0,60.339006190137525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.21824632,0.0,0.0,0.0,-0.10750000000001592,0.1024404677521602,-0.31744046775219203,0.5254916122829102,0.7560249606734089,-8.902413824422926,0.0,0.0
80.1,80.02,80.1,79.9,8585,79.98,79.94,0.0,0.0,1.78,1.88,1.88,1.63,1.73,1.68,0.0,-0.1,0.25,0.38,0.19,0.0,0.0,0,3,0.0,60.86059304693321,0.0,0.0,0.0,0.3511412089290208,0.0,0.0,0.0,0.0,0.0,80.2048813936,0.0,0.0,0.0,-0.10846153846154039,0.10273959117502329,-0.31966266809810406,0.528587319685292,0.7567731021329803,-7.185413824423169,0.0,0.0
79.99,80.01,80.09,79.8,7032,80.0,79.96,0.0,0.0,1.77,1.74,1.87,1.5,1.76,1.7,0.0,0.03,0.37,0.17,0.22,0.0,0.0,0,3,0.0,59.99979480189214,0.0,71.0000000000008,0.0,0.06253126563283064,0.0,0.0,0.0,0.0,0.0,80.191783765728,0.0,0.0,0.0,-0.09142857142857963,0.11831373888264807,-0.30117088173980733,0.5248900388533307,0.7179545254672571,-4.033137962354037,923.869454440239,20.39363698536617
