index,Start_DateTime,End_DateTime,Start_Timestamp,End_Timestamp,Open,Close,High,Low,Volume
0,2021-03-25 09:30:00-04:00,2021-03-25 09:30:00-04:00,1616679000000000000,1616679000000000000,613.0,617.5113,617.81,609.5,600682.0
1,2021-03-25 09:31:00-04:00,2021-03-25 09:31:00-04:00,1616679060000000000,1616679060000000000,616.99,619.0,620.8,616.44,262491.0
2,2021-03-25 09:32:00-04:00,2021-03-25 09:32:00-04:00,1616679120000000000,1616679120000000000,619.14,621.02,622.99,618.1,257855.0
3,2021-03-25 09:33:00-04:00,2021-03-25 09:33:00-04:00,1616679180000000000,1616679180000000000,620.6443,618.51,623.18,617.21,252151.0
4,2021-03-25 09:34:00-04:00,2021-03-25 09:34:00-04:00,1616679240000000000,1616679240000000000,617.95,615.38,619.4299,615.32,228245.0
5,2021-03-25 09:35:00-04:00,2021-03-25 09:35:00-04:00,1616679300000000000,1616679300000000000,615.01,613.2821,616.85,613.01,254164.0
6,2021-03-25 09:36:00-04:00,2021-03-25 09:36:00-04:00,1616679360000000000,1616679360000000000,613.49,620.73,620.73,613.02,274185.0
7,2021-03-25 09:37:00-04:00,2021-03-25 09:37:00-04:00,1616679420000000000,1616679420000000000,620.86,625.08,625.69,620.6506,320856.0
8,2021-03-25 09:38:00-04:00,2021-03-25 09:38:00-04:00,1616679480000000000,1616679480000000000,625.2633,625.471,625.58,622.07,205583.0
9,2021-03-25 09:39:00-04:00,2021-03-25 09:39:00-04:00,1616679540000000000,1616679540000000000,625.4009,627.15,628.39,625.14,224107.0
10,2021-03-25 09:40:00-04:00,2021-03-25 09:40:00-04:00,1616679600000000000,1616679600000000000,627.29,629.3599,629.36,625.88,206638.0
11,2021-03-25 09:41:00-04:00,2021-03-25 09:41:00-04:00,1616679660000000000,1616679660000000000,629.32,627.235,629.5,626.04,165937.0
12,2021-03-25 09:42:00-04:00,2021-03-25 09:42:00-04:00,1616679720000000000,1616679720000000000,627.08,626.8511,627.91,625.13,189045.0
13,2021-03-25 09:43:00-04:00,2021-03-25 09:43:00-04:00,1616679780000000000,1616679780000000000,626.99,627.22,628.7999,625.46,165572.0
14,2021-03-25 09:44:00-04:00,2021-03-25 09:44:00-04:00,1616679840000000000,1616679840000000000,627.535,628.54,629.66,627.4201,202713.0
15,2021-03-25 09:45:00-04:00,2021-03-25 09:45:00-04:00,1616679900000000000,1616679900000000000,628.32,625.05,628.33,624.665,201634.0
16,2021-03-25 09:46:00-04:00,2021-03-25 09:46:00-04:00,1616679960000000000,1616679960000000000,625.026,630.32,630.85,624.8,260588.0
17,2021-03-25 09:47:00-04:00,2021-03-25 09:47:00-04:00,1616680020000000000,1616680020000000000,630.195,629.175,630.75,628.03,192676.0
18,2021-03-25 09:48:00-04:00,2021-03-25 09:48:00-04:00,1616680080000000000,1616680080000000000,629.29,626.57,629.29,625.5,144298.0
19,2021-03-25 09:49:00-04:00,2021-03-25 09:49:00-04:00,1616680140000000000,1616680140000000000,626.3701,626.0463,627.68,625.25,118372.0
20,2021-03-25 09:50:00-04:00,2021-03-25 09:50:00-04:00,1616680200000000000,1616680200000000000,626.0201,621.26,626.23,621.12,260897.0
21,2021-03-25 09:51:00-04:00,2021-03-25 09:51:00-04:00,1616680260000000000,1616680260000000000,621.131,620.62,622.7599,620.08,214327.0
22,2021-03-25 09:52:00-04:00,2021-03-25 09:52:00-04:00,1616680320000000000,1616680320000000000,620.6102,618.24,620.8462,617.97,217005.0
23,2021-03-25 09:53:00-04:00,2021-03-25 09:53:00-04:00,1616680380000000000,1616680380000000000,618.3799,621.45,622.78,617.43,240577.0
24,2021-03-25 09:54:00-04:00,2021-03-25 09:54:00-04:00,1616680440000000000,1616680440000000000,621.55,622.8462,623.82,620.0,151835.0
25,2021-03-25 09:55:00-04:00,2021-03-25 09:55:00-04:00,1616680500000000000,1616680500000000000,622.96,621.18,623.45,620.1977,133247.0
26,2021-03-25 09:56:00-04:00,2021-03-25 09:56:00-04:00,1616680560000000000,1616680560000000000,621.36,626.2138,627.0,621.32,214484.0
27,2021-03-25 09:57:00-04:00,2021-03-25 09:57:00-04:00,1616680620000000000,1616680620000000000,626.22,626.2232,628.62,624.92,195324.0
28,2021-03-25 09:58:00-04:00,2021-03-25 09:58:00-04:00,1616680680000000000,1616680680000000000,626.61,627.38,628.72,626.14,135641.0
29,2021-03-25 09:59:00-04:00,2021-03-25 09:59:00-04:00,1616680740000000000,1616680740000000000,627.37,628.15,628.15,625.14,135135.0
30,2021-03-25 10:00:00-04:00,2021-03-25 10:00:00-04:00,1616680800000000000,1616680800000000000,627.83,627.64,628.6,626.6104,117352.0
31,2021-03-25 10:01:00-04:00,2021-03-25 10:01:00-04:00,1616680860000000000,1616680860000000000,627.444,630.63,631.0,625.8,196150.0
32,2021-03-25 10:02:00-04:00,2021-03-25 10:02:00-04:00,1616680920000000000,1616680920000000000,630.33,632.625,634.72,630.32,337005.0
33,2021-03-25 10:03:00-04:00,2021-03-25 10:03:00-04:00,1616680980000000000,1616680980000000000,632.4873,634.48,635.2894,632.4701,252132.0
34,2021-03-25 10:04:00-04:00,2021-03-25 10:04:00-04:00,1616681040000000000,1616681040000000000,634.59,634.175,634.79,632.5,151577.0
35,2021-03-25 10:05:00-04:00,2021-03-25 10:05:00-04:00,1616681100000000000,1616681100000000000,634.2999,636.6853,636.87,633.7289,227496.0
36,2021-03-25 10:06:00-04:00,2021-03-25 10:06:00-04:00,1616681160000000000,1616681160000000000,636.54,634.55,637.1799,633.52,210832.0
37,2021-03-25 10:07:00-04:00,2021-03-25 10:07:00-04:00,1616681220000000000,1616681220000000000,634.5499,635.9699,636.1999,632.85,134476.0
38,2021-03-25 10:08:00-04:00,2021-03-25 10:08:00-04:00,1616681280000000000,1616681280000000000,635.87,635.8125,638.02,635.4101,226117.0
39,2021-03-25 10:09:00-04:00,2021-03-25 10:09:00-04:00,1616681340000000000,1616681340000000000,635.96,635.4,637.0,634.5401,116356.0
40,2021-03-25 10:10:00-04:00,2021-03-25 10:10:00-04:00,1616681400000000000,1616681400000000000,635.17,636.0,637.85,634.5,150452.0
41,2021-03-25 10:11:00-04:00,2021-03-25 10:11:00-04:00,1616681460000000000,1616681460000000000,635.91,635.5325,636.65,634.5418,103843.0
42,2021-03-25 10:12:00-04:00,2021-03-25 10:12:00-04:00,1616681520000000000,1616681520000000000,635.53,634.64,637.4197,634.0212,158718.0
43,2021-03-25 10:13:00-04:00,2021-03-25 10:13:00-04:00,1616681580000000000,1616681580000000000,634.76,637.98,638.48,634.0201,166217.0
44,2021-03-25 10:14:00-04:00,2021-03-25 10:14:00-04:00,1616681640000000000,1616681640000000000,637.98,634.815,638.699,634.4769,174435.0
45,2021-03-25 10:15:00-04:00,2021-03-25 10:15:00-04:00,1616681700000000000,1616681700000000000,634.79,632.775,634.92,631.6,212903.0
46,2021-03-25 10:16:00-04:00,2021-03-25 10:16:00-04:00,1616681760000000000,1616681760000000000,632.4601,630.72,633.5,630.64,132259.0
47,2021-03-25 10:17:00-04:00,2021-03-25 10:17:00-04:00,1616681820000000000,1616681820000000000,630.7724,632.06,632.5254,630.45,135321.0
48,2021-03-25 10:18:00-04:00,2021-03-25 10:18:00-04:00,1616681880000000000,1616681880000000000,632.0501,631.4796,632.42,630.5,99385.0
49,2021-03-25 10:19:00-04:00,2021-03-25 10:19:00-04:00,1616681940000000000,1616681940000000000,631.3382,632.025,632.9899,630.71,116901.0
50,2021-03-25 10:20:00-04:00,2021-03-25 10:20:00-04:00,1616682000000000000,1616682000000000000,632.25,634.0505,636.28,632.25,150317.0
51,2021-03-25 10:21:00-04:00,2021-03-25 10:21:00-04:00,1616682060000000000,1616682060000000000,634.3,634.98,636.0,633.94,141849.0
52,2021-03-25 10:22:00-04:00,2021-03-25 10:22:00-04:00,1616682120000000000,1616682120000000000,635.1051,635.28,636.95,633.744,125881.0
53,2021-03-25 10:23:00-04:00,2021-03-25 10:23:00-04:00,1616682180000000000,1616682180000000000,635.1571,632.25,635.225,631.7701,123375.0
54,2021-03-25 10:24:00-04:00,2021-03-25 10:24:00-04:00,1616682240000000000,1616682240000000000,632.615,631.75,632.73,631.15,86524.0
55,2021-03-25 10:25:00-04:00,2021-03-25 10:25:00-04:00,1616682300000000000,1616682300000000000,631.96,632.02,632.4,630.11,117018.0
56,2021-03-25 10:26:00-04:00,2021-03-25 10:26:00-04:00,1616682360000000000,1616682360000000000,631.92,629.505,633.5999,629.0401,118552.0
57,2021-03-25 10:27:00-04:00,2021-03-25 10:27:00-04:00,1616682420000000000,1616682420000000000,629.335,629.296,630.1506,628.11,132687.0
58,2021-03-25 10:28:00-04:00,2021-03-25 10:28:00-04:00,1616682480000000000,1616682480000000000,628.96,629.24,631.05,628.7901,98384.0
59,2021-03-25 10:29:00-04:00,2021-03-25 10:29:00-04:00,1616682540000000000,1616682540000000000,629.27,628.5401,629.599,627.5,134643.0
60,2021-03-25 10:30:00-04:00,2021-03-25 10:30:00-04:00,1616682600000000000,1616682600000000000,628.735,628.76,629.67,626.5,136338.0
61,2021-03-25 10:31:00-04:00,2021-03-25 10:31:00-04:00,1616682660000000000,1616682660000000000,628.7756,629.705,629.97,627.42,86041.0
62,2021-03-25 10:32:00-04:00,2021-03-25 10:32:00-04:00,1616682720000000000,1616682720000000000,629.51,629.96,631.5,629.32,121225.0
63,2021-03-25 10:33:00-04:00,2021-03-25 10:33:00-04:00,1616682780000000000,1616682780000000000,629.73,629.17,630.1394,628.21,76996.0
64,2021-03-25 10:34:00-04:00,2021-03-25 10:34:00-04:00,1616682840000000000,1616682840000000000,629.37,628.04,629.67,628.0,60793.0
65,2021-03-25 10:35:00-04:00,2021-03-25 10:35:00-04:00,1616682900000000000,1616682900000000000,628.05,628.3728,629.5,627.7,76986.0
