Open,Close,High,Low,Volume,MA5_Close,MA9_Close,MA21_Close,MA30_Close,Close_Prev_Close_Percentage,Open_Prev_Close_Percentage,High_Prev_Close_Percentage,Low_Prev_Close_Percentage,MA5_Close_Prev_Close_Percentage,MA9_Close_Prev_Close_Percentage,MA21_Close_Prev_Close_Percentage,Close_Open_Prev_Close_Percentage,High_Low_Prev_Close_Percentage,Close_Trend_5,Close_Trend_10,Close_Trend_15,Close_Trend_30,Time_Section_Index,Day,rsi_24,rsi_12,tsi,stoch,stoch_sig,roc,ao,aroon_indicator,trix,vortex_diff,psar_up,psar_down,MACD_12_26,MACDsign_12_26,MACDdiff_12_26,bb_bbm_20,bb_bbh_20,bb_bbl_20,bb_bbw_20,bb_bbp_20,accDistIndexIndicator,forceIndexIndicator,mfi
64.67,64.33,65.4,64.21,26846,0.0,0.0,0.0,0.0,1.74,2.28,3.43,1.55,0.0,0.0,0.0,-0.54,1.88,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.431680672268758,0.0,0.0
64.76,65.02,65.05,64.06,12686,0.0,0.0,0.0,0.0,2.83,2.42,2.88,1.31,0.0,0.0,0.0,0.41,1.57,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34499999999999886,0.34499999999999886,-1.0349999999999966,2.133745651333584,0.75,-9.514529157117277,0.0,0.0
64.99,65.2,65.44,64.6,14332,0.0,0.0,0.0,0.0,3.12,2.78,3.5,2.17,0.0,0.0,0.0,0.33,1.33,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.4,0.0,0.0,0.0,-0.3499999999999943,0.3999333303701178,-1.0999333303701064,2.312824457579374,0.7333540768399105,-3.3722434428313544,0.0,0.0
65.21,64.52,65.44,64.32,16822,0.0,0.0,0.0,0.0,2.04,3.13,3.5,1.72,0.0,0.0,0.0,-1.09,1.77,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.6,0.0,0.0,0.0,0.0,0.24750000000000227,0.9570597226449706,-0.4620597226449661,2.1910980743273045,0.325596075917742,-14.186386299974151,0.0,0.0
64.41,64.35,64.59,64.06,11492,64.68,0.0,0.0,0.0,1.77,1.87,2.15,1.31,2.29,0.0,0.0,-0.09,0.84,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.44,0.0,0.0,0.0,0.3340000000000032,1.0511722247828743,-0.38317222478286084,2.2174640553548564,0.26714100988703987,-13.102235356578296,0.0,0.0
64.41,64.42,64.6,64.12,7644,64.7,0.0,0.0,0.0,1.88,1.87,2.17,1.41,2.32,0.0,0.0,0.02,0.76,0.14,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.44,0.0,0.0,0.0,0.21999999999999886,0.9036178269569461,-0.4636178269569484,2.1151541675648122,0.3390913816720479,-11.191235356578183,0.0,0.0
64.5,64.09,64.68,63.88,9802,64.52,0.0,0.0,0.0,1.36,2.01,2.29,1.03,2.04,0.0,0.0,-0.65,1.27,-1.47,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.41239999999999,0.0,0.0,0.0,0.4714285714285751,1.2121948597257415,-0.2693377168685842,2.2947642414002782,0.1817966888637201,-15.847185356578189,0.0,0.0
63.97,64.12,64.32,63.92,6690,64.3,0.0,0.0,0.0,1.41,1.17,1.72,1.09,1.69,0.0,0.0,0.24,0.63,-1.71,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.35110399999999,0.0,0.0,0.0,0.38624999999998977,1.138176691905528,-0.3656766919055485,2.3313297297720403,0.2431598025725406,-15.84718535657795,0.0,0.0
64.02,64.0,64.15,63.68,8754,64.2,64.45,0.0,0.0,1.22,1.25,1.46,0.71,1.53,1.93,0.0,-0.03,0.74,-0.82,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.29225983999999,0.0,0.0,0.0,0.44999999999998863,1.2270599862444413,-0.3270599862444641,2.411357598896673,0.21044706459867524,-12.680844931046176,0.0,0.0
63.96,64.22,64.34,63.86,6170,64.17,64.44,0.0,0.0,1.57,1.15,1.76,1.0,1.49,1.91,0.0,0.41,0.76,-0.21,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.19552424959998,0.0,0.0,0.0,0.20699999999999363,0.9569893332574821,-0.5429893332574949,2.3281833183525187,0.36199803729146784,-9.595844931046267,0.0,0.0
64.18,64.13,64.4,64.06,4803,64.11,64.34,0.0,0.0,1.42,1.5,1.85,1.31,1.39,1.76,0.0,-0.08,0.54,-0.46,-0.32,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.10459279462398,0.0,0.0,0.0,0.269999999999996,1.0051932337209735,-0.4651932337209743,2.2832088003756956,0.31637480623055353,-12.421139048693538,0.0,0.0
64.24,64.44,64.45,64.0,4812,64.18,64.25,0.0,0.0,1.91,1.6,1.93,1.22,1.5,1.61,0.0,0.32,0.71,0.55,-0.92,0.0,0.0,0,4,0.0,53.11358867668358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.01911722694655,0.0,0.0,0.0,-0.03666666666666174,0.6675744536575934,-0.7409077869909169,2.1869710273513436,0.5260327504376479,-7.8230057153603125,0.0,0.0
