Open,Close,High,Low,Volume,MA5_Close,MA9_Close,MA21_Close,MA30_Close,Close_Prev_Close_Percentage,Open_Prev_Close_Percentage,High_Prev_Close_Percentage,Low_Prev_Close_Percentage,MA5_Close_Prev_Close_Percentage,MA9_Close_Prev_Close_Percentage,MA21_Close_Prev_Close_Percentage,Close_Open_Prev_Close_Percentage,High_Low_Prev_Close_Percentage,Close_Trend_5,Close_Trend_10,Close_Trend_15,Close_Trend_30,Time_Section_Index,Day,rsi_24,rsi_12,tsi,stoch,stoch_sig,roc,ao,aroon_indicator,trix,vortex_diff,psar_up,psar_down,MACD_12_26,MACDsign_12_26,MACDdiff_12_26,bb_bbm_20,bb_bbh_20,bb_bbl_20,bb_bbw_20,bb_bbp_20,accDistIndexIndicator,forceIndexIndicator,mfi
68.79,69.16,69.31,68.4,42609,0.0,0.0,0.0,0.0,2.58,2.03,2.8,1.45,0.0,0.0,0.0,0.55,1.35,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.56207692307634,0.0,0.0
68.9,68.93,69.4,68.67,25708,0.0,0.0,0.0,0.0,2.24,2.2,2.94,1.85,0.0,0.0,0.0,0.04,1.08,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11499999999999488,0.34499999999998465,-0.11499999999999488,0.6662321674270106,0.25,21.16662486828208,0.0,0.0
68.97,69.01,69.2,68.53,15008,0.0,0.0,0.0,0.0,2.36,2.3,2.64,1.65,0.0,0.0,0.0,0.06,0.99,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.31,0.0,0.0,0.0,0.023333333333340533,0.2140046619476692,-0.16733799528098814,0.5524036560531008,0.43881268488841096,27.662624868282204,0.0,0.0
68.92,69.22,69.23,68.89,14964,0.0,0.0,0.0,0.0,2.67,2.22,2.68,2.18,0.0,0.0,0.0,0.44,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,0.0,0.0,0.0,-0.14000000000000057,0.0910844001658262,-0.37108440016582733,0.669034163769041,0.8029196256855422,41.74638957416412,0.0,0.0
69.04,69.3,69.53,69.0,21495,69.12,0.0,0.0,0.0,2.79,2.4,3.13,2.34,2.52,0.0,0.0,0.39,0.79,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.53,0.0,0.0,0.0,0.0,-0.17600000000000193,0.09547007201530278,-0.44747007201530664,0.7854582258414002,0.8241609631099217,44.58535183831477,0.0,0.0
69.36,69.09,69.53,69.06,16928,69.11,0.0,0.0,0.0,2.48,2.88,3.13,2.43,2.51,0.0,0.0,-0.4,0.7,-0.1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.55,0.0,0.0,0.0,0.0,0.028333333333335986,0.27744285855378337,-0.2207761918871114,0.7208204052579799,0.44313077087625885,29.81837311491061,0.0,0.0
69.39,68.94,69.41,68.91,10207,69.11,0.0,0.0,0.0,2.25,2.92,2.95,2.21,2.51,0.0,0.0,-0.67,0.74,0.01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5696,0.0,0.0,0.0,0.0,0.1528571428571439,0.41509243212762215,-0.10937814641333432,0.7590807504986448,0.20854963250296576,20.836213114910656,0.0,0.0
69.1,69.08,69.1,68.91,6722,69.13,0.0,0.0,0.0,2.46,2.49,2.49,2.21,2.54,0.0,0.0,-0.03,0.28,0.1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.588808,0.0,0.0,0.0,0.0,0.011250000000003979,0.25669602257930535,-0.2341960225792974,0.7104981385611098,0.4770825375742864,26.14305522017408,0.0,0.0
68.92,69.09,69.3,68.92,6587,69.1,69.09,0.0,0.0,2.48,2.22,2.79,2.22,2.49,2.48,0.0,0.25,0.56,-0.19,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.60763184,0.0,0.0,0.0,0.0,0.0011111111111148375,0.23252117416791407,-0.2302989519456844,0.6698692764823237,0.49759925930524007,25.449686799121576,0.0,0.0
69.15,68.73,69.17,68.61,9416,68.99,69.04,0.0,0.0,1.94,2.57,2.6,1.77,2.33,2.4,0.0,-0.62,0.83,-0.85,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.53,0.0,0.0,0.0,0.32499999999998863,0.6334477265275211,0.016552273472456136,0.8933392991891465,-0.0268315699045664,20.069115370550286,0.0,0.0
