Open,Close,High,Low,Volume,MA5_Close,MA9_Close,MA21_Close,MA30_Close,Close_Prev_Close_Percentage,Open_Prev_Close_Percentage,High_Prev_Close_Percentage,Low_Prev_Close_Percentage,MA5_Close_Prev_Close_Percentage,MA9_Close_Prev_Close_Percentage,MA21_Close_Prev_Close_Percentage,Close_Open_Prev_Close_Percentage,High_Low_Prev_Close_Percentage,Close_Trend_5,Close_Trend_10,Close_Trend_15,Close_Trend_30,Time_Section_Index,Day,rsi_24,rsi_12,tsi,stoch,stoch_sig,roc,ao,aroon_indicator,trix,vortex_diff,psar_up,psar_down,MACD_12_26,MACDsign_12_26,MACDdiff_12_26,bb_bbm_20,bb_bbh_20,bb_bbl_20,bb_bbw_20,bb_bbp_20,accDistIndexIndicator,forceIndexIndicator,mfi
52.05,51.28,52.65,51.16,64922,0.0,0.0,0.0,0.0,-8.75,-7.38,-6.32,-8.97,0.0,0.0,0.0,-1.37,2.65,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.46476510067076,0.0,0.0
51.49,50.62,51.6,50.45,55959,0.0,0.0,0.0,0.0,-9.93,-8.38,-8.19,-10.23,0.0,0.0,0.0,-1.55,2.05,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3300000000000054,0.9900000000000162,-0.3300000000000054,2.590775269872466,0.25,-93.87936510067128,0.0,0.0
50.81,51.05,51.14,50.45,52000,0.0,0.0,0.0,0.0,-9.16,-9.59,-9.0,-10.23,0.0,0.0,0.0,0.43,1.23,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.65,0.0,0.0,0.0,-0.06666666666666998,0.48040635303809864,-0.6137396863714386,2.1460857262037347,0.560930318499939,-55.44458249197618,0.0,0.0
51.07,51.55,52.03,50.78,44830,0.0,0.0,0.0,0.0,-8.27,-9.13,-7.42,-9.64,0.0,0.0,0.0,0.85,2.22,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.606,0.0,0.0,0.0,-0.42499999999999716,0.25712902005412985,-1.1071290200541242,2.6684753840748243,0.8115246438029227,-45.04402249197646,0.0,0.0
51.93,52.44,52.45,51.51,38606,51.39,0.0,0.0,0.0,-6.69,-7.6,-6.67,-8.35,-8.56,0.0,0.0,0.91,1.67,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.56288,0.0,0.0,0.0,-1.0519999999999996,0.16411841528693571,-2.268118415286935,4.733083269584087,0.9325236698894108,-7.259426747296034,0.0,0.0
52.03,52.04,52.84,52.0,45379,51.54,0.0,0.0,0.0,-7.4,-7.42,-5.98,-7.47,-8.29,0.0,0.0,0.02,1.49,1.35,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.45,0.0,0.0,0.0,0.0,-0.5433333333333294,0.6685339127882202,-1.755200579454879,4.706585200808659,0.7241719689480053,-48.316617223486624,0.0,0.0
52.1,52.27,52.37,52.0,23665,51.87,0.0,0.0,0.0,-6.99,-7.3,-6.81,-7.47,-7.7,0.0,0.0,0.3,0.66,2.94,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.497800000000005,0.0,0.0,0.0,0.0,-0.662857142857149,0.5828309302615651,-1.9085452159758631,4.827580075754186,0.766060644378498,-37.44350911537788,0.0,0.0
52.15,52.43,52.75,52.14,28554,52.15,0.0,0.0,0.0,-6.71,-7.21,-6.14,-7.22,-7.21,0.0,0.0,0.5,1.09,2.46,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.544644000000005,0.0,0.0,0.0,0.0,-0.7199999999999989,0.5660793132618238,-2.0060793132618215,4.974199625843445,0.7799205276748821,-38.84780419734515,0.0,0.0
52.68,52.51,52.7,52.2,21992,52.34,51.8,0.0,0.0,-6.57,-6.26,-6.23,-7.12,-6.87,-7.83,0.0,-0.3,0.89,1.71,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.59055112000001,0.0,0.0,0.0,0.0,-0.7111111111111086,0.6015433477603338,-2.023765569982551,5.068272648423596,0.7708675944019906,-33.56972419734557,0.0,0.0
52.44,53.07,53.16,52.42,28825,52.46,52.0,0.0,0.0,-5.57,-6.69,-5.41,-6.73,-6.65,-7.47,0.0,1.12,1.32,1.12,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.63554009760001,0.0,0.0,0.0,0.0,-1.1439999999999984,0.31627942531558517,-2.604279425315582,5.624463372166481,0.8917058544301433,-11.756210683831824,0.0,0.0
53.0,53.08,53.22,52.68,27464,52.67,52.27,0.0,0.0,-5.55,-5.69,-5.3,-6.26,-6.28,-6.99,0.0,0.14,0.96,1.85,3.2,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.736518493696,0.0,0.0,0.0,0.0,-1.049090909090907,0.4932439100112518,-2.591425728193066,5.928533043339185,0.8400983029422936,1.467196723575502,0.0,0.0
53.04,52.65,53.22,52.5,21819,52.75,52.45,0.0,0.0,-6.32,-5.62,-5.3,-6.58,-6.14,-6.67,0.0,-0.69,1.28,0.68,3.61,0.0,0.0,0,4,0.0,64.74127678865199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.885527384074244,0.0,0.0,0.0,0.0,-0.5674999999999955,0.9483083651966169,-2.083308365196608,5.820797255111073,0.6871938475304515,-11.260553276424568,0.0,0.0
52.59,52.4,52.69,52.28,14828,52.74,52.54,0.0,0.0,-6.76,-6.42,-6.25,-6.98,-6.16,-6.51,0.0,-0.34,0.73,-0.05,2.4,0.0,0.0,0,4,0.0,58.754922039860034,0.0,0.0,0.0,2.184087363494535,0.0,0.0,0.0,0.0,51.02559574102979,0.0,0.0,0.0,0.0,-0.29307692307692434,1.173061586811393,-1.7592154329652416,5.627423088190888,0.5999485795851749,-17.408748398375902,0.0,0.0
52.57,52.29,52.63,52.24,11191,52.7,52.53,0.0,0.0,-6.96,-6.46,-6.35,-7.05,-6.23,-6.53,0.0,-0.5,0.69,-0.39,1.32,0.0,0.0,0,4,0.0,56.257990461880404,0.0,66.42599277978336,0.0,3.299091268273413,0.0,0.0,0.0,0.0,51.157259996568,0.0,0.0,0.0,0.0,-0.1700000000000017,1.2459499587606544,-1.5859499587606578,5.433422712051636,0.5600303700523422,-25.730261218888888,-3772.16161946657,7.136213123372251
52.39,52.32,52.54,52.25,9683,52.55,52.56,0.0,0.0,-6.9,-6.78,-6.51,-7.03,-6.49,-6.48,0.0,-0.12,0.52,-1.33,-0.21,0.0,0.0,0,4,0.0,56.80415250823698,0.0,67.50902527075813,0.0,2.487757100881495,0.0,0.0,0.0,0.1038135593220344,51.28102439677392,0.0,0.0,0.0,0.0,-0.18666666666666742,1.1849050189877488,-1.5582383523210837,5.261783960311059,0.5680484544187726,-30.738709494750925,-3191.7828166856298,5.8237337536471685
52.37,52.44,52.6,52.3,10136,52.42,52.58,0.0,0.0,-6.69,-6.81,-6.41,-6.94,-6.73,-6.44,0.0,0.12,0.53,-1.14,0.71,2.06,0.0,1,4,0.0,59.03604474420096,0.0,71.84115523465695,68.59205776173282,1.726479146459749,0.0,0.0,0.0,0.33178114086146626,51.39736293296749,0.0,0.0,0.0,0.0,-0.2875000000000014,1.0487915101129701,-1.623791510112973,5.124553991133586,0.6075738331884245,-31.414442828084354,-2562.053842873401,15.05763644278747
52.5,52.91,53.0,52.26,17886,52.47,52.63,0.0,0.0,-5.85,-6.58,-5.69,-7.01,-6.64,-6.35,0.0,0.73,1.32,0.46,1.14,4.07,0.0,1,4,0.0,66.44411499958194,0.0,87.29508196721301,75.54842082420937,0.8962623951182281,0.0,0.0,0.0,0.42476851851851793,51.50672115698944,0.0,0.0,0.0,0.0,-0.7129411764705864,0.6315686131533056,-2.0574509660944784,5.151668771872692,0.7651305263720027,-17.879091476733155,-995.129008177204,26.41511197577438
52.67,52.88,53.0,52.62,14854,52.57,52.67,0.0,0.0,-5.91,-6.28,-5.69,-6.37,-6.46,-6.28,0.0,0.37,0.68,0.85,0.8,3.26,0.0,1,4,0.0,65.61781654227028,0.0,80.11695906432772,79.75106542206589,1.6141429669485077,0.0,0.0,0.0,0.3616473616473609,51.60951788757008,0.0,0.0,0.0,0.0,-0.6450000000000031,0.6985649097333066,-1.988564909733313,5.144309025493672,0.7400330625366035,-12.40656516094342,-916.6277212947338,24.244350559880175
