Open,Close,High,Low,Volume,MA5_Close,MA9_Close,MA21_Close,MA30_Close,Close_Prev_Close_Percentage,Open_Prev_Close_Percentage,High_Prev_Close_Percentage,Low_Prev_Close_Percentage,MA5_Close_Prev_Close_Percentage,MA9_Close_Prev_Close_Percentage,MA21_Close_Prev_Close_Percentage,Close_Open_Prev_Close_Percentage,High_Low_Prev_Close_Percentage,Close_Trend_5,Close_Trend_10,Close_Trend_15,Close_Trend_30,Time_Section_Index,Day,rsi_24,rsi_12,tsi,stoch,stoch_sig,roc,ao,aroon_indicator,trix,vortex_diff,psar_up,psar_down,MACD_12_26,MACDsign_12_26,MACDdiff_12_26,bb_bbm_20,bb_bbh_20,bb_bbl_20,bb_bbw_20,bb_bbp_20,accDistIndexIndicator,forceIndexIndicator,mfi
128.04,129.73,130.0,126.8,28513,0.0,0.0,0.0,0.0,0.57,-0.74,0.78,-1.71,0.0,0.0,0.0,1.31,2.48,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.70143124999982,0.0,0.0
129.19,128.27,130.72,128.09,23375,0.0,0.0,0.0,0.0,-0.57,0.15,1.33,-0.71,0.0,0.0,0.0,-0.71,2.04,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7299999999999898,2.1899999999999693,-0.7299999999999898,2.2635658914728367,0.25,3.5260510218630623,0.0,0.0
128.9,129.58,130.11,128.09,16377,0.0,0.0,0.0,0.0,0.45,-0.08,0.86,-0.71,0.0,0.0,0.0,0.53,1.57,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,-0.38666666666665606,0.9248549263271002,-1.6981882596604123,2.0303239480784705,0.6474114756220017,11.309179734734375,0.0,0.0
129.05,128.47,129.74,128.24,8681,0.0,0.0,0.0,0.0,-0.41,0.04,0.57,-0.59,0.0,0.0,0.0,-0.45,1.16,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.72,0.0,0.0,0.0,0.5424999999999898,1.8396025402796568,-0.7546025402796772,2.010816843762685,0.2908800641609175,5.290353068067589,0.0,0.0
128.62,129.41,130.06,128.21,13592,129.09,0.0,0.0,0.0,0.32,-0.29,0.82,-0.61,0.07,0.0,0.0,0.61,1.43,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.6674,0.0,0.0,0.0,-0.31799999999998363,0.8849563583106601,-1.5209563583106132,1.8637194532746204,0.6321743709998581,9.33121793293234,0.0,0.0
129.67,130.21,130.26,129.08,12183,129.19,0.0,0.0,0.0,0.94,0.52,0.98,0.06,0.15,0.0,0.0,0.42,0.91,0.37,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.615852,0.0,0.0,0.0,-0.931666666666672,0.44685508587198797,-2.310188419205332,2.132641591200371,0.8379223668218989,20.48176030581403,0.0,0.0
130.18,129.45,130.26,128.54,10569,129.42,0.0,0.0,0.0,0.35,0.91,0.98,-0.36,0.33,0.0,0.0,-0.57,1.33,0.91,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.56533496,0.0,0.0,0.0,-0.14714285714285325,1.1347626123255736,-1.4290483266112801,1.982795272732674,0.557392241724294,21.096237050000042,0.0,0.0
129.11,129.06,129.78,128.72,7543,129.32,0.0,0.0,0.0,0.05,0.09,0.6,-0.22,0.25,0.0,0.0,-0.04,0.82,-0.4,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.5158282608,0.0,0.0,0.0,0.21250000000000568,1.422324367418696,-0.9973243674186847,1.8717428183390747,0.4121773351063342,18.392142710377442,0.0,0.0
129.46,128.69,129.69,128.27,7121,129.36,129.21,0.0,0.0,-0.24,0.36,0.53,-0.57,0.28,0.16,0.0,-0.6,1.1,0.17,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.467311695584,0.0,0.0,0.0,0.5177777777777806,1.7157307643447268,-0.6801752087891657,1.8543047596210265,0.2838906102393839,15.48356524558862,0.0,0.0
128.55,127.91,128.72,127.4,9623,129.06,129.01,0.0,0.0,-0.84,-0.35,-0.22,-1.24,0.05,0.01,0.0,-0.5,1.02,-1.16,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.4197654616723,0.0,0.0,0.0,1.1680000000000064,2.545644366300678,-0.2096443663006653,2.134592054882585,0.07608798447149832,13.296519791043071,0.0,0.0
