Open,Close,High,Low,Volume,MA5_Close,MA9_Close,MA21_Close,MA30_Close,Close_Prev_Close_Percentage,Open_Prev_Close_Percentage,High_Prev_Close_Percentage,Low_Prev_Close_Percentage,MA5_Close_Prev_Close_Percentage,MA9_Close_Prev_Close_Percentage,MA21_Close_Prev_Close_Percentage,Close_Open_Prev_Close_Percentage,High_Low_Prev_Close_Percentage,Close_Trend_5,Close_Trend_10,Close_Trend_15,Close_Trend_30,Time_Section_Index,Day,rsi_24,rsi_12,tsi,stoch,stoch_sig,roc,ao,aroon_indicator,trix,vortex_diff,psar_up,psar_down,MACD_12_26,MACDsign_12_26,MACDdiff_12_26,bb_bbm_20,bb_bbh_20,bb_bbl_20,bb_bbw_20,bb_bbp_20,accDistIndexIndicator,forceIndexIndicator,mfi
156.6,156.41,158.37,155.64,33660,0.0,0.0,0.0,0.0,-2.13,-2.01,-0.91,-2.62,0.0,0.0,0.0,-0.12,1.71,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.672307692307568,0.0,0.0
156.9,158.61,158.77,156.02,19202,0.0,0.0,0.0,0.0,-0.76,-1.83,-0.66,-2.38,0.0,0.0,0.0,1.07,1.72,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1000000000000227,1.1000000000000227,-3.300000000000068,2.7934734302584543,0.75,2.295277762237933,0.0,0.0
157.93,159.25,161.0,157.71,29203,0.0,0.0,0.0,0.0,-0.36,-1.18,0.74,-1.32,0.0,0.0,0.0,0.83,2.06,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.37,0.0,0.0,0.0,-1.1599999999999966,1.2726665753174586,-3.592666575317452,3.077571731693915,0.738421494291428,0.4312564856421127,0.0,0.0
160.28,159.42,160.6,158.81,13081,0.0,0.0,0.0,0.0,-0.25,0.29,0.49,-0.63,0.0,0.0,0.0,-0.54,1.12,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.71,0.0,0.0,0.0,0.0,-0.9974999999999739,1.4035570588805513,-3.398557058880499,3.0312071314119207,0.7077210111085512,-3.7342016149167225,0.0,0.0
159.81,158.16,159.95,157.82,11641,158.37,0.0,0.0,0.0,-1.04,-0.01,0.08,-1.25,-0.91,0.0,0.0,-1.03,1.33,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.71,0.0,0.0,0.0,0.0,0.21000000000000796,2.3678137083631725,-1.9478137083631566,2.7250283618907174,0.4513396362285357,-11.658826028062219,0.0,0.0
158.72,157.63,158.87,157.23,7903,158.61,0.0,0.0,0.0,-1.37,-0.69,-0.59,-1.62,-0.76,0.0,0.0,-0.68,1.03,0.76,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.6,0.0,0.0,0.0,0.6166666666666742,2.6622364052861087,-1.4289030719527602,2.585292672139825,0.3492677479960019,-15.706704076842685,0.0,0.0
157.82,156.78,158.15,156.54,7769,158.25,0.0,0.0,0.0,-1.9,-1.25,-1.04,-2.05,-0.98,0.0,0.0,-0.65,1.01,-1.15,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.5326,0.0,0.0,0.0,1.2571428571428669,3.4112542559259964,-0.8969685416402626,2.7260824383927655,0.2081992004097294,-21.159480474358144,0.0,0.0
157.04,157.47,157.95,156.54,10256,157.89,0.0,0.0,0.0,-1.47,-1.74,-1.17,-2.05,-1.21,0.0,0.0,0.27,0.88,-1.11,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.372896,0.0,0.0,0.0,0.4962500000000034,2.545858194265435,-1.553358194265428,2.5949950628889797,0.3789402771250491,-17.88628898499631,0.0,0.0
157.61,158.54,158.69,157.02,7137,157.72,158.03,0.0,0.0,-0.8,-1.38,-0.71,-1.75,-1.31,-1.12,0.0,0.58,1.04,-0.55,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.21958016,0.0,0.0,0.0,-0.5099999999999909,1.4557511993581045,-2.4757511993580863,2.487820286474841,0.629721401204417,-12.031384793379603,0.0,0.0
158.6,158.14,159.08,157.81,7527,157.71,158.22,0.0,0.0,-1.05,-0.76,-0.46,-1.26,-1.32,-1.0,0.0,-0.29,0.79,-0.01,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0723969536,0.0,0.0,0.0,-0.09899999999998954,1.7670428719619622,-1.9650428719619413,2.361466799073597,0.5265267217295767,-15.64671550204124,0.0,0.0
