index,Start_DateTime,End_DateTime,Start_Timestamp,End_Timestamp,Open,Close,High,Low,Volume
0,2020-07-06 09:30:00-04:00,2020-07-06 09:31:00-04:00,1594042200000000000,1594042260000000000,370.0,371.1975,371.22,369.87,1075719.0
1,2020-07-06 09:32:00-04:00,2020-07-06 09:33:00-04:00,1594042320000000000,1594042380000000000,371.1946,371.19,371.62,371.06,513708.0
2,2020-07-06 09:34:00-04:00,2020-07-06 09:35:00-04:00,1594042440000000000,1594042500000000000,371.2,371.78,371.905,371.0075,371290.0
3,2020-07-06 09:36:00-04:00,2020-07-06 09:37:00-04:00,1594042560000000000,1594042620000000000,371.82,371.72,371.94,371.58,274347.0
4,2020-07-06 09:38:00-04:00,2020-07-06 09:39:00-04:00,1594042680000000000,1594042740000000000,371.73,370.8368,371.95,370.81,307279.0
5,2020-07-06 09:40:00-04:00,2020-07-06 09:41:00-04:00,1594042800000000000,1594042860000000000,370.89,371.46,371.6,370.8,281296.0
6,2020-07-06 09:42:00-04:00,2020-07-06 09:43:00-04:00,1594042920000000000,1594042980000000000,371.51,371.7132,371.86,371.45,263179.0
7,2020-07-06 09:44:00-04:00,2020-07-06 09:45:00-04:00,1594043040000000000,1594043100000000000,371.72,372.13,372.15,371.66,407878.0
8,2020-07-06 09:46:00-04:00,2020-07-06 09:47:00-04:00,1594043160000000000,1594043220000000000,372.1,372.935,373.09,372.1,477626.0
9,2020-07-06 09:48:00-04:00,2020-07-06 09:49:00-04:00,1594043280000000000,1594043340000000000,372.91,372.65,373.17,372.56,275529.0
10,2020-07-06 09:50:00-04:00,2020-07-06 09:51:00-04:00,1594043400000000000,1594043460000000000,372.67,373.13,373.35,372.6557,313501.0
11,2020-07-06 09:52:00-04:00,2020-07-06 09:53:00-04:00,1594043520000000000,1594043580000000000,373.15,373.33,373.44,372.94,268044.0
12,2020-07-06 09:54:00-04:00,2020-07-06 09:55:00-04:00,1594043640000000000,1594043700000000000,373.3438,373.4056,373.44,373.15,187951.0
13,2020-07-06 09:56:00-04:00,2020-07-06 09:57:00-04:00,1594043760000000000,1594043820000000000,373.4001,373.087,373.5,372.9,242605.0
14,2020-07-06 09:58:00-04:00,2020-07-06 09:59:00-04:00,1594043880000000000,1594043940000000000,373.08,373.19,373.22,372.67,197967.0
15,2020-07-06 10:00:00-04:00,2020-07-06 10:01:00-04:00,1594044000000000000,1594044060000000000,373.22,373.685,373.78,373.1201,349315.0
16,2020-07-06 10:02:00-04:00,2020-07-06 10:03:00-04:00,1594044120000000000,1594044180000000000,373.67,373.6715,373.75,373.5,171109.0
17,2020-07-06 10:04:00-04:00,2020-07-06 10:05:00-04:00,1594044240000000000,1594044300000000000,373.6601,373.5655,373.9,373.31,210603.0
18,2020-07-06 10:06:00-04:00,2020-07-06 10:07:00-04:00,1594044360000000000,1594044420000000000,373.53,373.28,373.53,372.8,262287.0
19,2020-07-06 10:08:00-04:00,2020-07-06 10:09:00-04:00,1594044480000000000,1594044540000000000,373.3099,373.15,373.52,373.02,151900.0
20,2020-07-06 10:10:00-04:00,2020-07-06 10:11:00-04:00,1594044600000000000,1594044660000000000,373.12,372.87,373.47,372.81,142265.0
21,2020-07-06 10:12:00-04:00,2020-07-06 10:13:00-04:00,1594044720000000000,1594044780000000000,372.84,372.25,372.84,372.0101,248208.0
22,2020-07-06 10:14:00-04:00,2020-07-06 10:15:00-04:00,1594044840000000000,1594044900000000000,372.2773,372.47,372.49,371.91,295806.0
23,2020-07-06 10:16:00-04:00,2020-07-06 10:17:00-04:00,1594044960000000000,1594045020000000000,372.4601,372.9478,372.97,372.4601,190356.0
24,2020-07-06 10:18:00-04:00,2020-07-06 10:19:00-04:00,1594045080000000000,1594045140000000000,372.9201,372.78,373.03,372.6527,130519.0
25,2020-07-06 10:20:00-04:00,2020-07-06 10:21:00-04:00,1594045200000000000,1594045260000000000,372.81,372.72,372.9,372.57,87240.0
26,2020-07-06 10:22:00-04:00,2020-07-06 10:23:00-04:00,1594045320000000000,1594045380000000000,372.7001,372.965,373.04,372.64,98488.0
27,2020-07-06 10:24:00-04:00,2020-07-06 10:25:00-04:00,1594045440000000000,1594045500000000000,372.9815,372.51,373.12,372.3,188869.0
28,2020-07-06 10:26:00-04:00,2020-07-06 10:27:00-04:00,1594045560000000000,1594045620000000000,372.51,372.7088,372.81,372.24,185044.0
29,2020-07-06 10:28:00-04:00,2020-07-06 10:29:00-04:00,1594045680000000000,1594045740000000000,372.7013,373.1656,373.2,372.61,153773.0
30,2020-07-06 10:30:00-04:00,2020-07-06 10:31:00-04:00,1594045800000000000,1594045860000000000,373.16,373.2801,373.3595,373.01,156632.0
31,2020-07-06 10:32:00-04:00,2020-07-06 10:33:00-04:00,1594045920000000000,1594045980000000000,373.3242,373.69,373.82,373.25,184303.0
32,2020-07-06 10:34:00-04:00,2020-07-06 10:35:00-04:00,1594046040000000000,1594046100000000000,373.69,373.3968,373.762,373.3,111811.0
33,2020-07-06 10:36:00-04:00,2020-07-06 10:37:00-04:00,1594046160000000000,1594046220000000000,373.38,373.65,373.68,373.28,125852.0
34,2020-07-06 10:38:00-04:00,2020-07-06 10:39:00-04:00,1594046280000000000,1594046340000000000,373.659,373.7,373.8097,373.52,116206.0
35,2020-07-06 10:40:00-04:00,2020-07-06 10:41:00-04:00,1594046400000000000,1594046460000000000,373.69,373.7,373.82,373.6,133739.0
36,2020-07-06 10:42:00-04:00,2020-07-06 10:43:00-04:00,1594046520000000000,1594046580000000000,373.7,373.6626,373.725,373.3312,151277.0
37,2020-07-06 10:44:00-04:00,2020-07-06 10:45:00-04:00,1594046640000000000,1594046700000000000,373.68,373.9,374.0,373.68,185684.0
38,2020-07-06 10:46:00-04:00,2020-07-06 10:47:00-04:00,1594046760000000000,1594046820000000000,373.89,374.22,374.25,373.88,241818.0
39,2020-07-06 10:48:00-04:00,2020-07-06 10:49:00-04:00,1594046880000000000,1594046940000000000,374.21,374.38,374.48,374.14,162835.0
40,2020-07-06 10:50:00-04:00,2020-07-06 10:51:00-04:00,1594047000000000000,1594047060000000000,374.3548,374.395,374.47,374.1404,134934.0
41,2020-07-06 10:52:00-04:00,2020-07-06 10:53:00-04:00,1594047120000000000,1594047180000000000,374.41,374.4,374.51,374.18,146193.0
42,2020-07-06 10:54:00-04:00,2020-07-06 10:55:00-04:00,1594047240000000000,1594047300000000000,374.41,374.56,374.69,374.41,165025.0
43,2020-07-06 10:56:00-04:00,2020-07-06 10:57:00-04:00,1594047360000000000,1594047420000000000,374.5727,374.9663,375.0,374.53,205883.0
44,2020-07-06 10:58:00-04:00,2020-07-06 10:59:00-04:00,1594047480000000000,1594047540000000000,374.97,374.98,375.0,374.85,144224.0
45,2020-07-06 11:00:00-04:00,2020-07-06 11:01:00-04:00,1594047600000000000,1594047660000000000,374.98,374.851,375.07,374.75,356567.0
46,2020-07-06 11:02:00-04:00,2020-07-06 11:03:00-04:00,1594047720000000000,1594047780000000000,374.8526,374.8702,374.96,374.59,138521.0
47,2020-07-06 11:04:00-04:00,2020-07-06 11:05:00-04:00,1594047840000000000,1594047900000000000,374.89,375.14,375.14,374.89,125280.0
48,2020-07-06 11:06:00-04:00,2020-07-06 11:07:00-04:00,1594047960000000000,1594048020000000000,375.135,375.15,375.26,374.87,161407.0
49,2020-07-06 11:08:00-04:00,2020-07-06 11:09:00-04:00,1594048080000000000,1594048140000000000,375.16,375.051,375.18,374.84,134964.0
50,2020-07-06 11:10:00-04:00,2020-07-06 11:11:00-04:00,1594048200000000000,1594048260000000000,375.05,375.08,375.18,374.82,158703.0
51,2020-07-06 11:12:00-04:00,2020-07-06 11:13:00-04:00,1594048320000000000,1594048380000000000,375.09,375.55,375.56,375.07,210407.0
52,2020-07-06 11:14:00-04:00,2020-07-06 11:15:00-04:00,1594048440000000000,1594048500000000000,375.53,375.03,375.54,374.95,154077.0
53,2020-07-06 11:16:00-04:00,2020-07-06 11:17:00-04:00,1594048560000000000,1594048620000000000,375.04,375.2356,375.27,375.01,120008.0
54,2020-07-06 11:18:00-04:00,2020-07-06 11:19:00-04:00,1594048680000000000,1594048740000000000,375.24,375.2575,375.35,375.16,105658.0
55,2020-07-06 11:20:00-04:00,2020-07-06 11:21:00-04:00,1594048800000000000,1594048860000000000,375.28,374.8301,375.35,374.8246,152089.0
56,2020-07-06 11:22:00-04:00,2020-07-06 11:23:00-04:00,1594048920000000000,1594048980000000000,374.83,374.905,375.0,374.8,114775.0
57,2020-07-06 11:24:00-04:00,2020-07-06 11:25:00-04:00,1594049040000000000,1594049100000000000,374.94,375.0008,375.19,374.8,132636.0
58,2020-07-06 11:26:00-04:00,2020-07-06 11:27:00-04:00,1594049160000000000,1594049220000000000,375.0,375.01,375.155,374.9601,81734.0
59,2020-07-06 11:28:00-04:00,2020-07-06 11:29:00-04:00,1594049280000000000,1594049340000000000,375.025,375.23,375.24,374.97,85482.0
60,2020-07-06 11:30:00-04:00,2020-07-06 11:31:00-04:00,1594049400000000000,1594049460000000000,375.24,374.86,375.28,374.69,146694.0
61,2020-07-06 11:32:00-04:00,2020-07-06 11:33:00-04:00,1594049520000000000,1594049580000000000,374.85,374.6685,374.93,374.45,142959.0
62,2020-07-06 11:34:00-04:00,2020-07-06 11:35:00-04:00,1594049640000000000,1594049700000000000,374.6801,374.95,374.99,374.62,195002.0
63,2020-07-06 11:36:00-04:00,2020-07-06 11:37:00-04:00,1594049760000000000,1594049820000000000,374.9646,375.125,375.27,374.9646,124578.0
64,2020-07-06 11:38:00-04:00,2020-07-06 11:39:00-04:00,1594049880000000000,1594049940000000000,375.11,375.205,375.25,375.09,67899.0
65,2020-07-06 11:40:00-04:00,2020-07-06 11:41:00-04:00,1594050000000000000,1594050060000000000,375.22,375.58,375.64,375.22,156575.0
66,2020-07-06 11:42:00-04:00,2020-07-06 11:43:00-04:00,1594050120000000000,1594050180000000000,375.59,375.705,375.75,375.365,133952.0
67,2020-07-06 11:44:00-04:00,2020-07-06 11:45:00-04:00,1594050240000000000,1594050300000000000,375.71,375.33,375.78,375.33,105159.0
68,2020-07-06 11:46:00-04:00,2020-07-06 11:47:00-04:00,1594050360000000000,1594050420000000000,375.31,375.5426,375.65,375.28,87803.0
69,2020-07-06 11:48:00-04:00,2020-07-06 11:49:00-04:00,1594050480000000000,1594050540000000000,375.5268,375.39,375.55,375.315,54571.0
70,2020-07-06 11:50:00-04:00,2020-07-06 11:51:00-04:00,1594050600000000000,1594050660000000000,375.39,375.4,375.52,375.3,64033.0
71,2020-07-06 11:52:00-04:00,2020-07-06 11:53:00-04:00,1594050720000000000,1594050780000000000,375.3781,374.64,375.4,374.61,153652.0
72,2020-07-06 11:54:00-04:00,2020-07-06 11:55:00-04:00,1594050840000000000,1594050900000000000,374.66,374.6099,374.91,374.5615,149213.0
73,2020-07-06 11:56:00-04:00,2020-07-06 11:57:00-04:00,1594050960000000000,1594051020000000000,374.61,374.71,374.8741,374.53,113740.0
74,2020-07-06 11:58:00-04:00,2020-07-06 11:59:00-04:00,1594051080000000000,1594051140000000000,374.72,374.395,374.77,374.2201,124978.0
75,2020-07-06 12:00:00-04:00,2020-07-06 12:01:00-04:00,1594051200000000000,1594051260000000000,374.38,374.3,374.65,374.28,98468.0
76,2020-07-06 12:02:00-04:00,2020-07-06 12:03:00-04:00,1594051320000000000,1594051380000000000,374.315,374.3997,374.445,374.23,69309.0
77,2020-07-06 12:04:00-04:00,2020-07-06 12:05:00-04:00,1594051440000000000,1594051500000000000,374.36,373.9,374.4,373.85,117868.0
78,2020-07-06 12:06:00-04:00,2020-07-06 12:07:00-04:00,1594051560000000000,1594051620000000000,373.89,373.8,373.94,373.6078,124238.0
79,2020-07-06 12:08:00-04:00,2020-07-06 12:09:00-04:00,1594051680000000000,1594051740000000000,373.7904,374.1,374.13,373.7,117945.0
80,2020-07-06 12:10:00-04:00,2020-07-06 12:11:00-04:00,1594051800000000000,1594051860000000000,374.0867,374.48,374.48,374.0101,104875.0
81,2020-07-06 12:12:00-04:00,2020-07-06 12:13:00-04:00,1594051920000000000,1594051980000000000,374.46,374.3199,374.49,374.26,84323.0
82,2020-07-06 12:14:00-04:00,2020-07-06 12:15:00-04:00,1594052040000000000,1594052100000000000,374.3,374.2,374.32,373.88,115752.0
83,2020-07-06 12:16:00-04:00,2020-07-06 12:17:00-04:00,1594052160000000000,1594052220000000000,374.205,374.155,374.34,374.11,63900.0
84,2020-07-06 12:18:00-04:00,2020-07-06 12:19:00-04:00,1594052280000000000,1594052340000000000,374.16,374.07,374.29,374.0301,71155.0
85,2020-07-06 12:20:00-04:00,2020-07-06 12:21:00-04:00,1594052400000000000,1594052460000000000,374.08,373.89,374.21,373.8,81948.0
86,2020-07-06 12:22:00-04:00,2020-07-06 12:23:00-04:00,1594052520000000000,1594052580000000000,373.9,373.78,374.04,373.6472,126772.0
87,2020-07-06 12:24:00-04:00,2020-07-06 12:25:00-04:00,1594052640000000000,1594052700000000000,373.81,373.71,373.868,373.6,86409.0
88,2020-07-06 12:26:00-04:00,2020-07-06 12:27:00-04:00,1594052760000000000,1594052820000000000,373.68,373.485,373.7398,373.31,134077.0
89,2020-07-06 12:28:00-04:00,2020-07-06 12:29:00-04:00,1594052880000000000,1594052940000000000,373.485,373.6,373.86,373.41,110926.0
90,2020-07-06 12:30:00-04:00,2020-07-06 12:31:00-04:00,1594053000000000000,1594053060000000000,373.6,373.44,373.6,373.4206,53772.0
91,2020-07-06 12:32:00-04:00,2020-07-06 12:33:00-04:00,1594053120000000000,1594053180000000000,373.455,373.785,373.8353,373.3,128607.0
92,2020-07-06 12:34:00-04:00,2020-07-06 12:35:00-04:00,1594053240000000000,1594053300000000000,373.78,373.9901,374.14,373.69,94843.0
93,2020-07-06 12:36:00-04:00,2020-07-06 12:37:00-04:00,1594053360000000000,1594053420000000000,374.02,374.12,374.2171,374.01,96405.0
94,2020-07-06 12:38:00-04:00,2020-07-06 12:39:00-04:00,1594053480000000000,1594053540000000000,374.11,374.16,374.2399,374.0901,52554.0
95,2020-07-06 12:40:00-04:00,2020-07-06 12:41:00-04:00,1594053600000000000,1594053660000000000,374.135,374.5,374.54,374.12,123405.0
96,2020-07-06 12:42:00-04:00,2020-07-06 12:43:00-04:00,1594053720000000000,1594053780000000000,374.49,374.5622,374.61,374.36,69755.0
97,2020-07-06 12:44:00-04:00,2020-07-06 12:45:00-04:00,1594053840000000000,1594053900000000000,374.59,374.7767,374.8,374.57,92903.0
98,2020-07-06 12:46:00-04:00,2020-07-06 12:47:00-04:00,1594053960000000000,1594054020000000000,374.78,374.57,374.78,374.45,74203.0
99,2020-07-06 12:48:00-04:00,2020-07-06 12:49:00-04:00,1594054080000000000,1594054140000000000,374.574,374.545,374.625,374.45,49416.0
100,2020-07-06 12:50:00-04:00,2020-07-06 12:51:00-04:00,1594054200000000000,1594054260000000000,374.57,374.435,374.57,374.4,52586.0
101,2020-07-06 12:52:00-04:00,2020-07-06 12:53:00-04:00,1594054320000000000,1594054380000000000,374.432,374.3496,374.48,374.17,48705.0
102,2020-07-06 12:54:00-04:00,2020-07-06 12:55:00-04:00,1594054440000000000,1594054500000000000,374.35,374.11,374.39,374.11,46876.0
103,2020-07-06 12:56:00-04:00,2020-07-06 12:57:00-04:00,1594054560000000000,1594054620000000000,374.11,374.33,374.47,374.01,60313.0
104,2020-07-06 12:58:00-04:00,2020-07-06 12:59:00-04:00,1594054680000000000,1594054740000000000,374.31,374.125,374.42,374.12,48547.0
105,2020-07-06 13:00:00-04:00,2020-07-06 13:01:00-04:00,1594054800000000000,1594054860000000000,374.15,373.94,374.21,373.88,76557.0
106,2020-07-06 13:02:00-04:00,2020-07-06 13:03:00-04:00,1594054920000000000,1594054980000000000,373.9301,374.1099,374.17,373.93,51361.0
107,2020-07-06 13:04:00-04:00,2020-07-06 13:05:00-04:00,1594055040000000000,1594055100000000000,374.1,374.01,374.18,373.95,48434.0
108,2020-07-06 13:06:00-04:00,2020-07-06 13:07:00-04:00,1594055160000000000,1594055220000000000,373.995,374.11,374.14,373.91,50818.0
109,2020-07-06 13:08:00-04:00,2020-07-06 13:09:00-04:00,1594055280000000000,1594055340000000000,374.1,373.87,374.1,373.87,72276.0
