index,Start_DateTime,End_DateTime,Start_Timestamp,End_Timestamp,Open,Close,High,Low,Volume
0,2020-07-31 09:30:00-04:00,2020-07-31 09:31:00-04:00,1596202200000000000,1596202260000000000,411.535,408.95,412.0,408.9,3837062.0
1,2020-07-31 09:32:00-04:00,2020-07-31 09:33:00-04:00,1596202320000000000,1596202380000000000,408.92,407.53,408.92,405.55,1837598.0
2,2020-07-31 09:34:00-04:00,2020-07-31 09:35:00-04:00,1596202440000000000,1596202500000000000,407.62,406.85,407.86,406.35,1064216.0
3,2020-07-31 09:36:00-04:00,2020-07-31 09:37:00-04:00,1596202560000000000,1596202620000000000,406.76,404.43,406.84,403.3,1576655.0
4,2020-07-31 09:38:00-04:00,2020-07-31 09:39:00-04:00,1596202680000000000,1596202740000000000,404.42,404.95,405.93,403.9,1256984.0
5,2020-07-31 09:40:00-04:00,2020-07-31 09:41:00-04:00,1596202800000000000,1596202860000000000,404.95,407.47,407.66,404.88,1078817.0
6,2020-07-31 09:42:00-04:00,2020-07-31 09:43:00-04:00,1596202920000000000,1596202980000000000,407.57,407.825,408.36,407.0901,877971.0
7,2020-07-31 09:44:00-04:00,2020-07-31 09:45:00-04:00,1596203040000000000,1596203100000000000,407.785,408.3798,408.9,407.52,776551.0
8,2020-07-31 09:46:00-04:00,2020-07-31 09:47:00-04:00,1596203160000000000,1596203220000000000,408.38,409.68,409.789,407.9,896506.0
9,2020-07-31 09:48:00-04:00,2020-07-31 09:49:00-04:00,1596203280000000000,1596203340000000000,409.64,409.2217,409.8,409.17,714236.0
10,2020-07-31 09:50:00-04:00,2020-07-31 09:51:00-04:00,1596203400000000000,1596203460000000000,409.25,409.47,409.5,408.01,817202.0
11,2020-07-31 09:52:00-04:00,2020-07-31 09:53:00-04:00,1596203520000000000,1596203580000000000,409.46,409.32,409.98,408.94,673164.0
12,2020-07-31 09:54:00-04:00,2020-07-31 09:55:00-04:00,1596203640000000000,1596203700000000000,409.31,409.3609,409.52,408.3,463761.0
13,2020-07-31 09:56:00-04:00,2020-07-31 09:57:00-04:00,1596203760000000000,1596203820000000000,409.39,409.0,409.46,408.45,404040.0
14,2020-07-31 09:58:00-04:00,2020-07-31 09:59:00-04:00,1596203880000000000,1596203940000000000,409.0,410.5,410.5699,409.0,973536.0
15,2020-07-31 10:00:00-04:00,2020-07-31 10:01:00-04:00,1596204000000000000,1596204060000000000,410.495,409.3044,410.58,409.18,598241.0
16,2020-07-31 10:02:00-04:00,2020-07-31 10:03:00-04:00,1596204120000000000,1596204180000000000,409.35,408.1791,410.16,407.94,654835.0
17,2020-07-31 10:04:00-04:00,2020-07-31 10:05:00-04:00,1596204240000000000,1596204300000000000,408.1575,408.95,408.95,407.9,487639.0
18,2020-07-31 10:06:00-04:00,2020-07-31 10:07:00-04:00,1596204360000000000,1596204420000000000,408.98,408.46,409.23,408.14,416162.0
19,2020-07-31 10:08:00-04:00,2020-07-31 10:09:00-04:00,1596204480000000000,1596204540000000000,408.4068,407.13,408.44,407.08,523685.0
20,2020-07-31 10:10:00-04:00,2020-07-31 10:11:00-04:00,1596204600000000000,1596204660000000000,407.1,406.28,407.315,406.09,554997.0
21,2020-07-31 10:12:00-04:00,2020-07-31 10:13:00-04:00,1596204720000000000,1596204780000000000,406.32,406.2926,406.41,405.21,696251.0
22,2020-07-31 10:14:00-04:00,2020-07-31 10:15:00-04:00,1596204840000000000,1596204900000000000,406.2785,406.4,406.7899,405.75,507961.0
23,2020-07-31 10:16:00-04:00,2020-07-31 10:17:00-04:00,1596204960000000000,1596205020000000000,406.4,404.8181,410.77,404.52,570927.0
24,2020-07-31 10:18:00-04:00,2020-07-31 10:19:00-04:00,1596205080000000000,1596205140000000000,404.81,405.4268,405.4586,404.09,568414.0
25,2020-07-31 10:20:00-04:00,2020-07-31 10:21:00-04:00,1596205200000000000,1596205260000000000,405.4,405.65,405.94,404.5,535730.0
26,2020-07-31 10:22:00-04:00,2020-07-31 10:23:00-04:00,1596205320000000000,1596205380000000000,405.65,406.8395,406.87,405.6101,511231.0
27,2020-07-31 10:24:00-04:00,2020-07-31 10:25:00-04:00,1596205440000000000,1596205500000000000,406.84,405.89,407.08,405.8,498117.0
28,2020-07-31 10:26:00-04:00,2020-07-31 10:27:00-04:00,1596205560000000000,1596205620000000000,405.89,406.21,406.5,405.75,282360.0
29,2020-07-31 10:28:00-04:00,2020-07-31 10:29:00-04:00,1596205680000000000,1596205740000000000,406.1401,405.76,406.5999,405.76,253193.0
30,2020-07-31 10:30:00-04:00,2020-07-31 10:31:00-04:00,1596205800000000000,1596205860000000000,405.766,406.81,406.89,405.58,307510.0
31,2020-07-31 10:32:00-04:00,2020-07-31 10:33:00-04:00,1596205920000000000,1596205980000000000,406.775,406.339,407.08,406.16,306303.0
32,2020-07-31 10:34:00-04:00,2020-07-31 10:35:00-04:00,1596206040000000000,1596206100000000000,406.29,406.99,411.67,406.27,249244.0
33,2020-07-31 10:36:00-04:00,2020-07-31 10:37:00-04:00,1596206160000000000,1596206220000000000,406.94,406.88,407.3585,406.6091,224941.0
34,2020-07-31 10:38:00-04:00,2020-07-31 10:39:00-04:00,1596206280000000000,1596206340000000000,406.9,407.325,407.38,406.5937,255830.0
35,2020-07-31 10:40:00-04:00,2020-07-31 10:41:00-04:00,1596206400000000000,1596206460000000000,407.32,406.51,407.32,406.1301,324074.0
36,2020-07-31 10:42:00-04:00,2020-07-31 10:43:00-04:00,1596206520000000000,1596206580000000000,406.485,406.84,407.0,406.3,189937.0
