index,Start_DateTime,End_DateTime,Start_Timestamp,End_Timestamp,Open,Close,High,Low,Volume
0,2020-06-18 09:30:00-04:00,2020-06-18 09:31:00-04:00,1592487000000000000,1592487060000000000,351.41,352.88,352.93,351.37,627562.0
1,2020-06-18 09:32:00-04:00,2020-06-18 09:33:00-04:00,1592487120000000000,1592487180000000000,352.89,352.28,353.03,352.1301,258446.0
2,2020-06-18 09:34:00-04:00,2020-06-18 09:35:00-04:00,1592487240000000000,1592487300000000000,352.3,351.93,352.65,351.65,278375.0
3,2020-06-18 09:36:00-04:00,2020-06-18 09:37:00-04:00,1592487360000000000,1592487420000000000,351.986,351.02,352.45,350.86,301011.0
4,2020-06-18 09:38:00-04:00,2020-06-18 09:39:00-04:00,1592487480000000000,1592487540000000000,351.01,351.77,352.22,351.01,224856.0
5,2020-06-18 09:40:00-04:00,2020-06-18 09:41:00-04:00,1592487600000000000,1592487660000000000,351.745,351.8735,352.025,351.15,211426.0
6,2020-06-18 09:42:00-04:00,2020-06-18 09:43:00-04:00,1592487720000000000,1592487780000000000,351.87,351.8199,351.98,351.52,145670.0
7,2020-06-18 09:44:00-04:00,2020-06-18 09:45:00-04:00,1592487840000000000,1592487900000000000,351.82,351.485,351.89,351.2,172418.0
8,2020-06-18 09:46:00-04:00,2020-06-18 09:47:00-04:00,1592487960000000000,1592488020000000000,351.47,352.025,352.15,351.37,182342.0
9,2020-06-18 09:48:00-04:00,2020-06-18 09:49:00-04:00,1592488080000000000,1592488140000000000,352.0399,352.35,352.45,351.7,200383.0
10,2020-06-18 09:50:00-04:00,2020-06-18 09:51:00-04:00,1592488200000000000,1592488260000000000,352.4,352.19,352.72,352.05,260223.0
11,2020-06-18 09:52:00-04:00,2020-06-18 09:53:00-04:00,1592488320000000000,1592488380000000000,352.18,351.995,352.37,351.92,144065.0
12,2020-06-18 09:54:00-04:00,2020-06-18 09:55:00-04:00,1592488440000000000,1592488500000000000,351.95,351.6032,352.01,351.58,122088.0
13,2020-06-18 09:56:00-04:00,2020-06-18 09:57:00-04:00,1592488560000000000,1592488620000000000,351.61,351.56,351.9148,351.5,133636.0
14,2020-06-18 09:58:00-04:00,2020-06-18 09:59:00-04:00,1592488680000000000,1592488740000000000,351.51,351.29,351.58,351.27,136388.0
15,2020-06-18 10:00:00-04:00,2020-06-18 10:01:00-04:00,1592488800000000000,1592488860000000000,351.28,351.04,351.59,350.95,205140.0
16,2020-06-18 10:02:00-04:00,2020-06-18 10:03:00-04:00,1592488920000000000,1592488980000000000,351.04,351.06,351.61,351.01,133817.0
17,2020-06-18 10:04:00-04:00,2020-06-18 10:05:00-04:00,1592489040000000000,1592489100000000000,351.04,351.6,351.72,351.0,153402.0
18,2020-06-18 10:06:00-04:00,2020-06-18 10:07:00-04:00,1592489160000000000,1592489220000000000,351.5801,352.205,352.22,351.5801,196687.0
19,2020-06-18 10:08:00-04:00,2020-06-18 10:09:00-04:00,1592489280000000000,1592489340000000000,352.22,352.68,352.68,351.98,200409.0
20,2020-06-18 10:10:00-04:00,2020-06-18 10:11:00-04:00,1592489400000000000,1592489460000000000,352.67,352.48,352.79,352.31,148177.0
21,2020-06-18 10:12:00-04:00,2020-06-18 10:13:00-04:00,1592489520000000000,1592489580000000000,352.45,352.485,352.5,352.21,105702.0
22,2020-06-18 10:14:00-04:00,2020-06-18 10:15:00-04:00,1592489640000000000,1592489700000000000,352.5,352.1,352.5,352.0,133096.0
