index,Open,Close,High,Low,Volume,Previous_Close,Volume_weighted_avg_price,Number_of_transactions
0,418.84,418.25,418.84,418.84,6,419.22,418.8483333333333,3
1,418.36,418.84,418.36,418.36,230,419.22,418.327,7
2,418.46,418.41,418.9,418.46,99581,419.22,418.4705767164419,37
3,418.46,418.85,418.7399,418.26,747,419.22,418.5524297188755,10
4,418.8727,418.26,418.9,418.49,5781,419.22,418.62196111399436,182
5,418.46,418.3,418.94,418.33,12923,419.22,418.5512441615722,188
6,418.26,417.88,418.44,417.93,7725,419.22,418.1220889320392,139
7,417.76,417.46,417.93,417.5,8665,419.22,417.6220267628391,111
8,417.4,418.1091,417.5781,417.05,7124,419.22,417.341975491297,93
9,417.41,417.1406,417.41,417.41,108,419.22,417.4084064814815,3
10,417.1406,416.7086,417.26,416.77,13868,419.22,417.01618978223314,215
11,416.7086,417.28,416.89,416.56,8756,419.22,416.8027549451807,127
12,417.28,417.7199,417.5288,416.91,17976,419.22,417.25030283711624,225
13,417.605,418.2077,418.0,417.605,11231,419.22,417.7856010506634,83
14,418.11,417.78,418.13,417.8,2895,419.22,418.0380776856649,27
15,417.8276,417.34,418.0,417.48,16825,419.22,417.7574574205052,191
16,417.57,417.8995,417.6488,416.98,12606,419.22,417.23018961605567,211
17,417.5958,417.31,417.5958,417.5958,102,419.22,417.60175490196076,3
18,417.27,416.8901,417.3007,416.9279,6573,419.22,417.1565100106495,165
19,417.11,417.33,417.11,417.11,206,419.22,417.1382533980583,5
20,417.005,416.91,417.145,417.0,2257,419.22,417.06621298183427,44
21,416.9,416.48,417.1447,416.56,10156,419.22,416.9407214060653,196
22,416.561,416.9,416.894,416.15,14600,419.22,416.4003338630134,196
23,416.6427,416.45,416.6872,416.6427,1494,419.22,416.65125508701476,6
24,416.66,416.955,416.6884,416.14,28427,419.22,416.39292566925803,383
25,416.955,416.3701,416.955,416.67,408,419.22,416.8188862745098,9
26,416.38,416.8,416.44,416.38,392,419.22,416.3960586734694,3
27,416.8,416.37,416.9553,416.45,1968,419.22,416.6055706300813,35
28,416.6663,416.8311,416.6663,416.53,2198,419.22,416.6006608735214,21
29,416.8,416.4,416.9059,416.5,4576,419.22,416.7033807255245,51
30,416.4,415.97,416.62,416.0,17108,419.22,416.22605419102183,177
31,416.0,415.55,416.07,415.6342,8675,419.22,415.8570738904898,123
32,415.88,415.13,415.88,415.15,7929,419.22,415.38015397906406,113
33,415.13,415.5799,415.36,415.12,2287,419.22,415.21580664626157,32
34,415.405,416.0,415.99,415.23,8288,419.22,415.5882694498069,109
35,416.0,415.56,416.19,415.6,12264,419.22,415.846010428898,214
36,415.56,415.98,415.92,415.5101,7458,419.22,415.67350233306524,157
37,415.9,416.495,416.34,415.89,7819,419.22,416.07036858933367,112
38,416.5,416.0105,416.7205,416.11,9014,419.22,416.5024284224538,106
39,416.4134,416.01,416.4134,416.4134,525,419.22,416.40732761904763,6
40,416.3202,416.01,416.5782,416.12,1768,419.22,416.3745695701357,19
41,416.0,415.59,416.2766,415.62,26535,419.22,416.0041093612211,348
42,415.61,416.02,416.0,415.49,9456,419.22,415.6851396362098,172
43,416.02,415.6,416.36,415.67,14309,419.22,416.1104027744777,202
44,415.89,415.17,415.92,415.2,26267,419.22,415.50167137472863,348
45,415.12,414.72,415.25,414.88,25841,419.22,415.0047371967025,465
46,414.75,415.1422,415.1,414.595,5338,419.22,414.8939685275385,71
47,415.1422,414.7074,415.19,414.75,5723,419.22,414.9300314170889,94
48,414.7074,415.2,415.0,414.5,12389,419.22,414.67823245621105,156
49,415.2,414.7401,415.2,414.8801,3052,419.22,414.94925724115336,21
50,414.7401,415.1999,415.0,414.7401,2223,419.22,414.88908690958164,28
51,415.1999,414.78,415.23,414.8,10504,419.22,415.0443080826354,135
52,414.96,414.3,414.96,414.5,6630,419.22,414.70576911010573,111
53,414.22,413.88,414.5353,414.0,29656,419.22,414.2070803075264,311
54,414.0,414.34,414.2294,413.95,9968,419.22,414.0750424859551,83
55,414.24,413.85,414.54,413.93,35766,419.22,414.19653813118583,409
56,413.85,413.43,413.9599,413.44,6536,419.22,413.6185908965727,124
57,413.4217,413.94,413.78,413.3,5175,419.22,413.4725935845412,71
58,413.97,413.43,414.17,413.5672,13017,419.22,413.82719254052387,161
59,413.43,413.0,413.7549,413.09,19639,419.22,413.4672645755891,302
60,413.0,413.45,413.39,412.79,14749,419.22,413.08489357244514,259
61,413.45,413.0025,413.65,413.26,5715,419.22,413.42534332458456,106
62,413.0025,413.44,413.38,412.6875,40651,419.22,413.06275298762597,555
63,413.39,413.0,413.4961,413.12,7640,419.22,413.29719213350785,107
64,413.1961,413.4834,413.36,413.0,24096,419.22,413.1466180859887,359
65,413.4834,413.9436,413.71,413.24,6639,419.22,413.4744053020033,145
66,413.9436,414.37,414.34,413.57,18360,419.22,413.8504530446626,298
67,414.37,414.87,414.5,414.25,4581,419.22,414.41019646365424,80
68,414.28,414.0101,414.3364,414.275,2442,419.22,414.3102366093366,20
69,414.3662,414.45,414.4,414.3662,1073,419.22,414.36796337371857,11
70,414.45,414.01,414.45,414.45,152,419.22,414.39823684210523,4
71,414.34,414.45,414.34,414.01,741,419.22,414.2252995951416,14
72,414.45,414.87,414.8,414.08,34026,419.22,414.49028521718753,449
73,414.88,415.38,415.18,414.8227,5086,419.22,414.97231946519867,75
74,415.38,414.91,415.49,414.97,4242,419.22,415.2449935172088,50
75,414.91,415.33,415.12,414.87,681,419.22,415.004009544787,12
76,415.151,414.88,415.151,415.1017,540,419.22,415.15345592592587,10
77,415.14,415.32,415.14,415.0914,233,419.22,415.1105793991416,4
78,415.32,414.71,415.46,414.96,7040,419.22,415.1970755397726,77
79,414.8173,415.1399,415.1,414.7601,4380,419.22,414.94456922374434,70
80,414.9337,415.58,415.55,414.7501,24354,419.22,415.17168453231534,314
81,415.447,415.13,415.6841,415.31,5694,419.22,415.5557455918509,101
82,415.15,415.68,415.513,415.15,3885,419.22,415.380141081081,50
83,415.68,415.2353,415.8,415.3111,22681,419.22,415.59097970107115,248
