index,Open,Close,High,Low,Volume,Previous_Close,Volume_weighted_avg_price,Number_of_transactions
0,1003.0,1001.75,1003.26,1002.0,43438,990.8634,1003.1987969427689,119
1,1002.5631,1003.26,1002.5632,1001.755,1915,990.8634,1002.3177661618798,50
2,1002.53,1001.01,1002.53,1001.49,6431,990.8634,1002.100657020681,192
3,1000.71,1002.5406,1000.71,1000.71,388,990.8634,1000.7338402061856,30
4,1000.22,1002.4466,1000.22,1000.22,123,990.8634,1000.3405203252033,5
5,1000.645,1003.26,1000.645,1000.645,112,990.8634,1000.6613133928571,7
6,1000.56,1002.12,1001.5,1000.56,300,990.8634,1000.9061666666666,4
7,1002.02,1000.55,1002.02,1002.02,503,990.8634,1002.0205964214712,2
8,1000.55,1003.26,1000.55,1000.55,200,990.8634,1000.55,1
9,1003.26,1002.25,1003.26,1003.26,446,990.8634,1003.2401013452914,19
10,1000.36,1003.26,1000.36,1000.36,134,990.8634,1000.3591791044777,7
11,1000.45,1001.709,1000.45,999.5,5255,990.8634,999.8756598858229,193
12,1000.8,1001.9975,1000.8,1000.8,159,990.8634,1000.3510691823899,4
13,999.495,1003.26,999.495,999.495,100,990.8634,999.495,1
14,1000.45,1003.26,1000.45,1000.45,124,990.8634,1000.3228629032258,4
15,1000.88,999.245,1000.88,1000.88,100,990.8634,1000.88,1
16,999.77,1003.26,999.85,999.77,1320,990.8634,999.7706370454545,24
17,999.87,1003.26,999.87,999.11,498,990.8634,999.4518072289156,14
18,999.475,1000.63,999.475,999.475,233,990.8634,999.482064806867,11
19,999.83,999.5,999.83,999.83,231,990.8634,999.8692207792208,8
20,999.55,1000.63,999.83,999.55,455,990.8634,999.6089450549451,11
21,999.84,999.4326,999.84,999.84,501,990.8634,999.8415768463074,2
22,999.985,1000.6099,999.985,999.95,235,990.8634,999.9502238297873,8
23,1001.0,1003.26,1001.0,1000.1386,5132,990.8634,1000.5392789166017,184
24,1000.11,1001.8799,1001.34,1000.11,10887,990.8634,1000.941629778635,126
25,1001.255,1000.6301,1001.255,1001.255,1251,990.8634,1001.3057450039969,13
26,1000.882,1001.8,1000.882,1000.882,215,990.8634,1000.8644255813953,2
27,1001.81,1000.79,1001.88,1001.81,1251,990.8634,1001.8251662669866,26
28,1001.21,1001.92,1001.21,1001.21,203,990.8634,1001.3837463054188,10
29,1001.68,1003.26,1001.88,1001.508,761,990.8634,1001.6696605781866,22
30,1001.03,1000.4253,1001.64,1001.03,479,990.8634,1001.5539770354904,13
31,1001.0001,1002.0,1001.14,1001.0001,431,990.8634,1001.1505508120647,17
32,1001.2,1000.4367,1001.2,1001.1,400,990.8634,1001.214375,4
33,1001.505,1000.0146,1001.505,1001.505,130,990.8634,1001.4943615384616,3
34,1001.3,1000.0722,1001.3,1001.3,1235,990.8634,1001.172737651822,24
35,1000.964,1001.2999,1000.964,1000.964,118,990.8634,1000.9338288135593,7
36,1001.0915,1003.26,1001.35,1000.524,2504,990.8634,1001.0953588658143,75
37,1001.7399,999.9319,1001.7399,1001.7399,148,990.8634,1001.5886229729729,8
38,1000.86,1001.7399,1000.86,1000.86,122,990.8634,1000.8002836065575,9
39,1001.3766,1000.0,1001.4863,1000.4777,3994,990.8634,1000.8823775162749,125
40,1000.11,1001.5069,1000.11,999.52,2385,990.8634,999.7973060796645,75
41,999.8759,1001.6641,1000.95,999.8759,1379,990.8634,1000.2015981145759,21
42,1001.5093,1000.475,1001.9999,1001.5093,2112,990.8634,1001.9714105587121,6
43,1000.19,1001.5095,1000.4038,1000.19,806,990.8634,1000.4356307692308,18
44,1001.5095,1000.475,1001.5095,1001.5095,1700,990.8634,1001.5095,1
45,1000.475,1001.81,1001.1591,1000.01,2529,990.8634,1000.7147055753264,58
46,1001.2825,1000.71,1001.3662,1001.2825,1505,990.8634,1001.3593899667775,47
