index,Open,Close,High,Low,Volume,Previous_Close,Volume_weighted_avg_price,Number_of_transactions
0,481.03,480.62,481.03,481.0,585,480.721,481.0122905982905,15
1,480.68,480.0,480.68,480.68,647,480.721,480.4097217928903,7
2,479.1,479.01,479.1,479.1,146,480.721,479.19356164383566,7
3,479.01,480.21,479.01,479.0,480,480.721,479.00520833333337,5
4,479.1,478.25,479.1,478.4,427,480.721,478.6151756440281,11
5,478.25,479.45,478.25,478.01,200,480.721,478.13,2
6,477.22,479.33,477.22,477.22,100,480.721,477.22,1
7,479.33,478.0,479.48,479.33,201,480.721,479.40243781094534,3
8,478.45,477.0,478.63,478.45,300,480.721,478.51,2
9,481.28,480.0,481.28,481.28,63483,480.721,481.2799636123056,5
10,478.925,481.0,478.925,478.925,100,480.721,478.925,1
11,477.3724,480.68,477.3724,477.3724,116,480.721,477.3724,1
12,480.68,481.28,480.68,480.68,110,480.721,480.70909090909095,2
13,481.0,480.0001,481.0,481.0,556,480.721,481.0080575539569,24
14,481.33,480.6,481.33,481.33,1121,480.721,481.23940231935774,20
15,480.665,480.02,480.665,480.53,427,480.721,480.4774121779861,16
16,481.23,480.665,481.33,481.23,932,480.721,481.27285407725316,10
17,481.33,481.9,481.51,481.33,1581,480.721,481.36684376976604,27
18,481.23,480.0001,481.23,481.23,128,480.721,481.1796875,2
19,480.0001,480.85,480.0001,480.0001,303,480.721,480.0001,2
20,480.35,480.84,480.35,480.0,675,480.721,480.10148148148147,6
21,480.23,480.77,480.62,480.01,951,480.721,480.11348054679297,61
22,480.21,481.08,480.21,480.0,1000,480.721,480.07759999999996,40
23,480.57,480.07,480.57,480.57,266,480.721,480.47368421052636,11
24,480.07,481.475,480.07,480.05,400,480.721,480.0643,5
25,481.475,480.74,481.475,481.475,100,480.721,481.475,1
26,480.85,481.25,480.85,480.85,383,480.721,480.90412532637066,10
27,481.33,480.81,481.33,481.02,473,480.721,481.25023255813954,12
28,481.295,480.8,481.295,481.295,176,480.721,481.3354545454546,4
29,480.8,481.4,480.8,480.76,200,480.721,480.78,2
30,481.7622,480.282,481.7622,481.7622,141,480.721,481.75192482269506,3
31,481.0,480.5077,481.1787,481.0,1580,480.721,481.1145946202532,12
32,481.33,482.0,481.33,481.33,857,480.721,481.31075110851816,15
33,480.74,481.56,480.74,480.74,276,480.721,480.79909420289846,13
34,481.59,480.98,481.59,481.59,451,480.721,481.61736141906874,18
35,481.25,481.83,481.25,481.25,410,480.721,481.25,4
36,481.25,481.93,481.25,481.25,300,480.721,481.25,1
37,481.92,482.6,482.0,481.92,1865,480.721,481.951597855228,34
38,482.72,481.9968,482.77,482.72,206,480.721,482.743213592233,4
39,483.0,481.33,483.0,482.46,2378,480.721,482.7189486963837,50
40,482.38,482.59,482.51,482.38,1405,480.721,482.4919928825622,14
41,482.59,480.0001,482.94,482.59,314,480.721,482.6930891719745,5
42,482.29,482.96,482.29,482.27,449,480.721,482.2814922048998,10
43,482.29,482.86,482.29,482.27,400,480.721,482.27774999999997,6
44,482.34,483.0,482.34,482.34,100,480.721,482.34,1
45,482.78,481.12,482.78,482.78,398,480.721,482.71105527638196,2
46,482.99,481.98,482.99,482.99,401,480.721,482.99002493765585,2
47,481.77,481.0,481.77,481.77,201,480.721,481.80208955223884,4
48,482.185,481.28,482.185,482.185,100,480.721,482.185,1
49,482.27,481.0,482.27,482.27,500,480.721,482.27,1
50,480.54,481.28,480.54,480.54,100,480.721,480.54,1
51,481.28,481.77,481.28,481.28,326,480.721,481.2803834355829,11
52,481.4,481.01,481.4,481.4,526,480.721,481.4680988593156,5
53,481.405,480.91,481.405,481.405,260,480.721,481.40500000000003,2
54,482.26,482.7514,482.27,482.22,854,480.721,482.25802107728333,15
55,482.46,481.94,482.46,482.46,121,480.721,482.5516644628099,6
56,481.94,482.51,481.94,481.94,100,480.721,481.94,1
57,482.51,482.0148,482.51,482.51,148,480.721,482.50594594594594,3
58,481.9235,482.8398,482.08,481.9235,305,480.721,482.0079475409836,4
59,482.02,482.52,482.02,482.02,100,480.721,482.02,1
60,482.46,482.52,482.46,482.46,114,480.721,482.41657894736835,3
61,482.99,481.1023,482.99,482.6678,427,480.721,482.76226533957845,8
62,481.1023,482.33,481.1023,481.1023,155,480.721,481.1023,1
63,482.33,481.4201,482.33,482.26,1003,480.721,482.269751445663,13
64,481.4201,482.556,481.4201,481.4201,100,480.721,481.4201,1
65,482.556,481.246,482.63,482.556,350,480.721,482.5771428571428,2
66,481.5274,482.1443,481.5274,481.5274,200,480.721,481.5274,1
67,482.79,482.1443,482.79,482.748,810,480.721,482.7634567901234,3
68,482.29,483.0,482.57,482.28,856,480.721,482.36743831775703,16
69,483.0,482.269,483.0,482.5439,1103,480.721,482.7357239347235,16
70,482.98,480.0,483.25,482.87,4227,480.721,483.1186089661698,61
71,483.25,480.0,483.25,483.25,106,480.721,483.2545283018868,2
72,480.0,483.58,480.0,480.0,184,480.721,480.0,1
73,483.99,484.51,483.99,483.99,368,480.721,483.95141304347834,13
74,483.64,484.45,483.64,483.64,164,480.721,483.69926829268286,6
75,484.3869,482.0497,484.3869,484.3869,1006,480.721,484.38760417495035,5
76,484.2571,481.28,484.5099,484.02,3999,480.721,484.2487099774944,124
77,484.4756,481.5248,484.4756,484.4756,300,480.721,484.4657276666667,10
78,481.5248,484.51,481.5248,481.5248,100,480.721,481.5248,1
79,484.3925,484.01,484.3925,484.3925,153,480.721,484.43320261437907,2
80,484.1327,482.0837,484.1327,484.1327,214,480.721,484.09957943925235,5
81,484.235,482.2428,484.4201,483.94,1152,480.721,484.2555563368055,32
82,484.3422,482.5703,484.52,483.975,1158,480.721,484.2866537132987,20
83,484.06,482.6747,484.06,484.06,130,480.721,484.1392076923077,14
84,483.94,483.0,483.94,483.94,366,480.721,484.01497267759555,14
85,484.225,482.6747,484.225,483.84,863,480.721,483.9900457705678,14
86,483.0,482.6746,483.515,482.77,1610,480.721,483.09248447204976,47
87,482.92,483.31,482.92,482.92,109,480.721,482.9209559633028,4
88,483.1645,482.76,483.1645,483.1645,202,480.721,483.1659405940594,2
89,483.0821,483.29,483.0821,483.0821,220,480.721,483.05281818181817,2
90,482.884,482.26,482.884,482.884,100,480.721,482.884,1
91,482.26,483.16,482.26,482.26,105,480.721,482.26047619047614,2
92,483.5599,482.26,483.5599,483.5599,209,480.721,483.30985502392343,8
93,482.76,483.7813,483.1695,482.7078,1159,480.721,482.86061225194135,12
94,484.5,483.15,484.5,484.5,300,480.721,484.5,1
95,483.21,484.1415,483.58,482.91,2191,480.721,483.3836478776813,44
96,483.6,483.09,483.6,483.6,162,480.721,483.7365586419753,6
97,483.09,484.2308,483.185,483.09,200,480.721,483.1375,2
98,484.1685,483.2,484.1685,483.75,537,480.721,483.95882625698323,20
99,483.2,484.2935,483.2,483.2,100,480.721,483.2,1
100,483.49,484.3549,483.49,483.49,108,480.721,483.49074074074076,2
101,483.07,483.64,483.07,483.07,140,480.721,483.14714285714285,2
102,483.64,484.3489,483.64,483.4684,291,480.721,483.56281786941577,3
103,483.84,484.3279,483.84,483.77,419,480.721,483.80916467780423,14
104,484.01,485.0,484.56,484.01,2065,480.721,484.30011510895883,36
105,484.595,484.85,484.595,484.595,179,480.721,484.5670474860335,8
106,484.595,484.3778,484.595,484.595,552,480.721,484.6721311594204,9
107,484.63,485.0,484.753,484.63,352,480.721,484.6626295454546,6
108,485.0,484.3581,485.0,484.59,1705,480.721,484.8626070381234,81
109,485.0,485.5,485.0,484.87,2222,480.721,484.99612961296145,44
110,485.2542,484.3581,485.2542,485.2542,103,480.721,485.2560194174757,3
111,485.205,486.0,485.5,485.205,1118,480.721,485.4392576028622,24
112,485.49,485.995,485.49,485.49,192,480.721,485.49,4
113,485.86,483.9401,485.86,485.86,288,480.721,485.89347222222216,11
114,484.74,485.35,484.74,484.74,100,480.721,484.74,1
115,485.7,483.8376,485.94,485.3005,2744,480.721,485.69659256559765,21
116,485.75,484.6,485.75,485.75,250,480.721,485.77648,3
117,485.89,483.7885,485.89,485.89,125,480.721,485.912,2
118,483.5725,485.3115,483.5725,483.5725,109,480.721,483.54034770642204,4
119,485.3115,485.8181,485.54,485.3115,400,480.721,485.43287499999997,3
120,485.8181,483.1838,485.8181,485.8181,520,480.721,485.7726096153846,2
121,485.59,483.1695,485.765,485.59,202,480.721,485.67940594059405,3
122,482.6149,483.1695,482.6149,482.6149,500,480.721,482.6149,1
123,485.51,483.6982,485.51,485.51,165,480.721,485.52096969696964,7
124,485.7,483.7201,485.78,485.5,900,480.721,485.6726741111111,15
125,484.76,486.0,484.76,484.76,100,480.721,484.76,1
126,485.8704,482.4887,485.8704,485.8704,209,480.721,485.87133205741634,5
127,483.1388,485.42,483.1388,483.1388,141,480.721,483.1417120567376,2
128,485.35,486.0,485.79,485.35,1462,480.721,485.536565116279,19
129,485.99,483.4575,486.0,485.99,835,480.721,485.99879041916165,13
130,485.0,485.82,485.0,485.0,100,480.721,485.0,1
131,485.82,484.5354,485.82,485.6566,400,480.721,485.7383,2
132,486.0,484.4444,486.0,485.714,536,480.721,485.9360753731344,7
133,485.7585,484.5946,485.7585,485.7585,298,480.721,485.7585161073826,3
134,484.443,485.573,484.8481,484.443,1019,480.721,484.7318403336604,11
135,485.573,486.27,486.0,485.573,667,480.721,485.8477701649175,10
136,486.27,485.7511,486.27,485.9999,459,480.721,486.092439869281,11
137,485.454,485.8028,485.454,485.454,102,480.721,485.4473039215686,2
138,485.452,486.484,485.6874,485.452,349,480.721,485.6473438395416,8
139,485.9,485.0,485.9,485.835,552,480.721,485.85835688405797,14
140,485.0,486.51,485.0,485.0,100,480.721,485.0,1
141,485.0,485.86,485.0,485.0,200,480.721,485.0,1
142,485.485,485.09,485.5032,485.485,301,480.721,485.5978189368771,10
143,485.09,485.94,485.09,485.09,100,480.721,485.09,1
144,485.35,485.9024,485.35,485.06,930,480.721,485.29622043010755,18
145,485.6466,485.35,485.6466,485.6466,104,480.721,485.6508298076923,4
146,485.49,485.845,485.645,485.0,2238,480.721,485.28305250223417,36
147,485.41,485.04,485.41,485.39,223,480.721,485.4050896860987,3
148,485.1616,484.5306,485.2,484.56,6272,480.721,484.93574671556166,143
149,484.7,485.11,484.7199,484.24,1090,480.721,484.59054513761475,22
150,485.11,484.42,485.11,485.11,222,480.721,485.0743243243244,5
151,484.42,485.3891,484.42,484.42,201,480.721,484.42174129353236,3
152,483.93,484.7859,484.41,483.93,1235,480.721,484.18712234817804,28
153,484.56,484.0663,484.56,484.56,124,480.721,484.6681887096774,4
154,485.2299,484.2,485.2299,485.2299,200,480.721,485.2299,1
155,484.0357,483.53,484.0357,483.725,971,480.721,483.9660700308959,20
156,483.85,483.01,483.85,483.18,1385,480.721,483.38278570397114,32
157,483.0,483.73,483.0,483.0,153,480.721,483.00006535947716,5
158,482.68,483.225,482.81,482.63,561,480.721,482.66814616755806,15
159,483.235,484.1,483.235,483.235,215,480.721,483.23430232558144,3
160,483.96,482.1801,483.96,483.96,158,480.721,483.94939683544305,6
161,483.235,483.818,483.235,483.235,108,480.721,483.2664814814815,2
162,482.68,483.83,482.68,482.68,100,480.721,482.68,1
163,483.09,483.64,483.09,483.09,100,480.721,483.09,1
164,482.18,483.54,482.18,482.18,233,480.721,482.18000000000006,2
165,483.0666,483.01,483.96,483.0666,3569,480.721,483.3991830204539,60
166,483.575,483.0058,483.575,483.575,230,480.721,483.5414,3
167,482.9723,482.18,482.9723,482.9723,100,480.721,482.9723,1
168,482.26,483.1052,482.26,482.26,100,480.721,482.26,1
169,482.18,483.01,482.18,482.18,200,480.721,482.18,1
170,482.99,483.53,482.99,482.99,602,480.721,482.98765780730895,18
171,483.3,482.6092,483.43,483.3,321,480.721,483.3798130841121,5
172,482.6092,483.5199,482.81,482.6092,700,480.721,482.6378857142857,2
