index,Open,Close,High,Low,Volume,Previous_Close,Volume_weighted_avg_price,Number_of_transactions
0,820.5,820.89,820.5,819.5,739,808.0,819.8121650879566,7
1,820.61,820.0,820.61,820.61,423,808.0,820.6186524822695,12
2,820.0,820.89,820.515,819.99,38944,808.0,820.0099709634335,121
3,820.21,819.5004,820.21,820.21,415,808.0,820.3334939759036,18
4,820.15,818.635,820.15,818.7891,3587,808.0,819.438648452746,91
5,818.66,819.51,819.18,818.62,1896,808.0,818.9916455696202,28
6,819.035,818.5001,820.0,819.035,3829,808.0,819.7511636719773,109
7,819.8498,818.5,819.8498,819.47,841,808.0,819.5203137931035,29
8,819.54,818.5601,820.0,818.9,7046,808.0,819.3765857649724,191
9,819.1,818.7056,819.49,819.075,412,808.0,819.2960072815534,9
10,818.7056,819.5999,818.7056,818.7056,101,808.0,818.7041584158416,2
11,819.2952,818.62,819.2952,818.795,635,808.0,819.1594234645669,24
12,818.62,819.6413,818.68,818.61,401,808.0,818.6311097256859,4
13,819.32,818.69,819.5005,819.01,836,808.0,819.2391543062204,37
14,818.87,819.69,819.3,818.87,1748,808.0,819.181724942792,34
15,819.69,820.57,820.11,819.0195,2418,808.0,819.9227824648467,64
16,820.38,819.2722,820.76,820.11,2308,808.0,820.2900109185443,43
17,820.45,818.8718,820.64,820.45,2278,808.0,820.5354302019315,31
18,820.7225,819.2329,820.99,820.7225,3082,808.0,820.8558661258922,47
19,820.99,818.9729,821.02,820.835,7874,808.0,820.9677068199136,140
20,818.9729,820.79,818.9729,818.9729,232,808.0,818.9729,1
21,820.79,819.2159,820.98,820.79,400,808.0,820.9424750000001,7
22,820.9999,819.1126,821.48,820.9999,5833,808.0,821.1972707354705,116
23,821.271,818.9175,821.695,821.271,1354,808.0,821.5641875923191,25
24,821.88,818.9559,822.0,821.76,7833,808.0,821.9685203625687,203
25,822.1,818.8985,822.44,821.725,5111,808.0,822.0767261201332,102
26,822.36,818.8969,822.36,822.22,470,808.0,822.2708510638298,4
27,822.31,818.9381,822.75,822.265,1992,808.0,822.4496173192771,49
28,822.8,820.1194,822.91,822.375,2109,808.0,822.8130323850165,41
29,823.0,819.8314,823.0,822.9998,3059,808.0,822.9889177835896,92
30,823.08,819.8314,823.33,823.08,1662,808.0,823.2053400722021,29
31,823.32,819.6449,823.71,823.32,1611,808.0,823.5125512725016,54
32,823.51,819.9638,823.75,823.46,665,808.0,823.6208571428572,8
33,819.9638,823.52,819.9638,819.9638,470,808.0,819.9638,1
34,823.71,819.6449,823.71,823.69,352,808.0,823.7209375,7
35,823.475,819.8645,823.475,823.475,222,808.0,823.4945801801802,6
36,823.62,820.1004,823.62,823.62,500,808.0,823.6459600000001,3
37,820.1004,823.62,820.1004,820.1004,425,808.0,820.1004,1
38,823.9,821.8883,823.9,823.8919,637,808.0,823.769118367347,26
39,821.8883,823.89,821.8883,821.8883,120,808.0,821.8883,1
40,823.91,820.4276,824.0,823.91,2953,808.0,823.980717913986,84
41,824.0,821.7283,824.13,824.0,1878,808.0,824.0799612353569,38
42,821.7283,824.31,821.7283,821.7283,200,808.0,821.759502,3
43,821.8125,824.32,821.8125,821.8125,200,808.0,821.8125,2
