index,Open,Close,High,Low,Volume,Previous_Close,Volume_weighted_avg_price,Number_of_transactions
0,600.55,600.16,600.55,600.55,1494,597.496,600.5722155287818,25
1,600.42,600.77,600.5,600.15,320893,597.496,600.484026251118,248
2,600.77,601.4,601.25,600.77,3739,597.496,600.9761059106713,90
3,601.25,600.49,601.77,601.25,1999,597.496,601.6465232616309,39
4,600.298,601.21,600.298,600.298,366,597.496,600.3009024590162,5
5,600.36,601.16,600.4778,600.36,291,597.496,600.4336793814434,12
6,601.0,601.17,601.03,600.316,1700,597.496,600.6988984705883,57
7,600.3838,601.09,600.3838,600.3838,1572,597.496,600.3865654580152,13
8,601.09,600.4701,601.14,601.09,211,597.496,601.1090047393366,4
9,600.3188,601.13,600.3188,600.3188,262,597.496,600.3497068702289,8
10,600.4169,601.13,600.4169,600.4169,323,597.496,600.4474337461301,8
11,601.14,600.4701,601.14,601.14,204,597.496,601.1393137254901,4
12,600.52,601.14,600.775,600.47,1561,597.496,600.6250445868031,41
13,600.25,601.4655,600.37,600.25,2154,597.496,600.3693045961002,101
14,600.37,601.4775,600.375,600.37,635,597.496,600.3707874015748,10
15,600.375,600.99,600.87,600.375,1077,597.496,600.7066945218197,32
16,600.49,601.11,600.49,600.388,1157,597.496,600.479344511668,30
17,600.3892,601.06,600.3892,600.3892,670,597.496,600.4427940298509,6
18,600.53,600.45,600.53,600.53,154,597.496,600.5716883116883,7
19,600.3879,601.12,600.3879,600.3879,376,597.496,600.7465457446809,20
20,600.88,601.03,600.88,600.88,353,597.496,600.8191218130312,16
21,601.12,600.27,601.26,600.57,1025,597.496,600.9648878048781,31
22,601.41,601.5581,601.44,600.37,4116,597.496,600.7143109572401,77
23,601.4168,601.5581,601.4168,601.4168,201,597.496,601.4144776119402,2
24,601.04,601.2901,601.04,601.04,187,597.496,600.756090909091,3
25,600.995,601.45,601.4,600.62,2808,597.496,600.8332834757833,88
26,601.45,600.26,601.45,600.9025,638,597.496,601.150078369906,13
27,600.9001,600.25,601.4499,600.9001,2630,597.496,600.9613262357414,19
28,600.25,601.11,600.25,600.25,101,597.496,600.25,2
29,601.11,600.49,601.11,601.11,100,597.496,601.11,1
30,600.87,601.34,600.87,600.87,333,597.496,600.7927027027026,20
31,600.94,601.75,600.94,600.465,6004,597.496,600.5988376249172,121
32,600.465,601.5095,600.465,600.465,100,597.496,600.465,1
33,601.4375,600.44,601.4375,601.4375,194,597.496,601.4499824742268,6
34,600.465,601.3438,600.465,600.25,322,597.496,600.4108695652175,5
35,600.46,601.45,600.645,600.46,1966,597.496,600.5852616480166,74
36,600.44,601.45,600.44,600.44,215,597.496,600.4601860465117,7
37,600.57,601.27,601.05,600.25,6342,597.496,600.5628821665091,193
38,601.29,600.48,601.29,601.29,494,597.496,601.2714777327935,16
39,600.72,601.3053,600.72,600.72,146,597.496,600.6443835616438,2
40,601.3053,600.68,601.38,601.09,1715,597.496,601.2746760932945,32
41,600.68,601.33,600.68,600.68,2170,597.496,600.68,1
42,601.33,600.2602,601.49,601.07,1210,597.496,601.2259421487602,25
43,601.03,601.64,601.49,601.03,678,597.496,601.3751041297934,20
44,601.67,600.6099,601.88,601.54,3137,597.496,601.7238221230476,60
45,601.0,600.49,602.0,601.0,5520,597.496,601.8601648913034,130
46,602.0,600.49,602.0,602.0,348,597.496,602.0269540229884,16
47,602.0,600.15,602.0,602.0,372,597.496,602.0,9
