index,Open,Close,High,Low,Volume,Previous_Close,Volume_weighted_avg_price,Number_of_transactions
0,241.5,241.755,241.6,241.44,50753,240.84,241.4999036510158,88
1,241.755,241.5,241.82,241.5349,760,240.84,241.6509736842105,11
2,241.755,241.9999,241.755,241.755,355,240.84,241.755,2
3,241.75,242.0,241.995,241.75,1575,240.84,241.9054413968254,23
4,242.0,242.28,242.24,241.85,12189,240.84,242.00530396258915,78
5,242.28,242.0,242.29,242.28,1153,240.84,242.28695576756292,12
6,242.16,242.3,242.16,242.16,855,240.84,242.14970760233916,3
7,242.3,241.8553,242.3,242.16,755,240.84,242.22702516556294,5
8,242.28,241.5,242.3,242.0,11750,240.84,242.1716654893617,40
9,242.1901,241.8571,242.1901,241.95,3705,240.84,242.02000269905542,89
10,241.9626,242.17,242.0,241.96,675,240.84,241.96608207407408,6
11,241.8506,242.16,241.875,241.8506,207,240.84,241.86868888888887,4
12,242.1,241.84,242.17,241.97,1976,240.84,242.1061204453441,43
13,241.87,241.5444,241.87,241.62,4315,240.84,241.78230730011586,52
14,241.5444,241.789,241.7491,241.5444,452,240.84,241.59598672566372,4
15,241.789,241.53,241.81,241.705,330,240.84,241.76575454545454,4
16,241.52,241.83,241.67,241.44,2336,240.84,241.5193792808219,27
17,241.83,241.44,241.83,241.83,100,240.84,241.83,1
18,241.44,241.78,241.65,241.44,604,240.84,241.47615894039734,3
19,241.78,242.04,242.0,241.5996,7785,240.84,241.82598886319852,79
20,242.04,242.29,242.04,242.04,327,240.84,242.17529051987768,11
21,242.29,242.032,242.38,242.29,1874,240.84,242.3049733191036,58
22,242.032,242.3,242.032,242.032,2000,240.84,242.032,1
23,242.3,241.97,242.435,242.09,5710,240.84,242.18339973730315,61
24,241.9129,242.29,242.1764,241.9129,2376,240.84,242.04612794612794,24
25,242.29,242.0,242.29,242.1,1374,240.84,242.20514919941775,12
26,242.0,241.73,242.11,242.0,675,240.84,241.99554844444447,19
27,242.0119,241.71,242.0119,241.7811,1790,240.84,241.93610860335195,9
28,241.71,241.44,241.9,241.5,4543,240.84,241.6991656834691,42
29,241.59,241.7,241.59,241.44,2241,240.84,241.51719767960725,21
30,241.7,241.45,241.7,241.565,600,240.84,241.62016666666668,6
31,241.45,241.19,241.565,241.3,4492,240.84,241.37236030721283,47
32,241.19,241.44,241.43,241.0,4949,240.84,241.17458506769043,84
33,241.44,241.69,241.62,241.425,2385,240.84,241.57177358490566,44
34,241.74,241.9666,241.91,241.71,657,240.84,241.77207762557086,16
35,241.9666,241.61,242.0,241.77,5053,240.84,241.85999467642984,53
36,241.66,242.0,241.66,241.6,2001,240.84,241.60989785107444,13
37,241.63,241.91,241.85,241.63,1901,240.84,241.70510257759076,35
38,241.91,241.65,241.91,241.85,210,240.84,241.87380952380948,3
39,241.6,241.9,241.87,241.5,4771,240.84,241.63735181303707,87
40,241.9,241.6,241.9,241.71,561,240.84,241.77219251336896,14
41,241.66,241.88,241.835,241.65,514,240.84,241.69394941634238,12
42,241.75,242.0,241.98,241.56,3798,240.84,241.8345129015273,51
43,242.0,241.755,242.15,241.86,12591,240.84,241.98992479548895,125
44,241.755,242.0,241.96,241.755,1255,240.84,241.8734552988047,34
45,242.0,241.75,242.0,241.78,3613,240.84,241.85732078605045,57
46,241.75,241.5,241.75,241.52,3006,240.84,241.67951430472388,32
47,241.5,241.76,241.63,241.45,2170,240.84,241.54279262672821,31
48,241.64,241.47,241.64,241.56,3656,240.84,241.57398536652067,48
49,241.46,241.715,241.57,241.46,2254,240.84,241.52208518189892,49
50,241.715,241.39,241.84,241.56,5329,240.84,241.6314276224432,72
51,241.39,241.1,241.605,241.16,15466,240.84,241.33854744601075,182
52,241.25,241.6337,241.3,241.01,3160,240.84,241.16821670886077,37
53,241.1833,241.28,241.2,241.1833,1091,240.84,241.19489926672776,25
54,241.2206,241.03,241.36,241.11,1615,240.84,241.1789411764706,43
55,241.08,241.3,241.08,241.07,388,240.84,241.0653149484536,7
56,241.255,241.015,241.255,241.255,101,240.84,241.25544554455445,2
57,241.015,241.2985,241.02,241.01,513,240.84,241.01493177387914,5
58,241.1225,241.01,241.4,241.1225,8356,240.84,241.27665497845857,124
59,241.12,241.26,241.22,241.05,2401,240.84,241.13410807996658,69
60,241.29,241.52,241.5,241.14,17771,240.84,241.3129405660907,207
61,241.55,241.27,241.64,241.3152,20046,240.84,241.45875024942637,205
62,241.29,241.02,241.29,241.1,7207,240.84,241.1786571388928,93
63,241.01,240.7214,241.02,240.8,9412,240.84,240.96162239694007,124
64,240.74,241.02,240.88,240.56,13375,240.84,240.71945914766349,152
65,241.03,240.76,241.03,240.82,2996,240.84,240.90725967957277,53
66,240.76,240.51,240.99,240.61,10128,240.84,240.75775086887822,159
67,240.51,240.763,240.51,240.51,305,240.84,240.5092049180328,5
68,240.57,240.51,240.57,240.56,379,240.84,240.5813482849604,7
69,240.51,240.77,240.52,240.51,214,240.84,240.51592336448599,4
70,240.65,240.51,240.65,240.53,316,240.84,240.5829746835443,6
71,240.51,240.25,240.64,240.28,28199,240.84,240.43350469165568,467
72,240.28,239.99,240.28,240.01,16728,240.84,240.13573142635127,256
73,240.06,239.71,240.13,239.87,11786,240.84,239.9992546241304,175
74,239.71,239.97,239.71,239.62,360,240.84,239.66550000000004,7
75,239.76,239.73,239.77,239.74,760,240.84,239.76723684210526,9
76,239.73,239.97,239.96,239.64,4814,240.84,239.81261034482765,50
77,239.945,240.27,240.16,239.8956,6715,240.84,240.01511317944897,94
78,240.27,240.02,240.378,240.14,5807,240.84,240.2645291028069,111
79,240.02,240.3002,240.23,240.0,3350,240.84,240.16354626865672,42
80,240.231,240.8329,240.345,240.19,4245,240.84,240.2389922025913,65
81,240.22,240.49,240.45,240.0,7647,240.84,240.25700533542565,138
82,240.34,240.74,240.57,240.34,2599,240.84,240.50682185455946,43
83,240.55,240.48,240.75,240.52,3015,240.84,240.61886500829195,48
84,240.38,242.0,240.4699,240.3,3822,240.84,240.37103610675027,68
85,240.27,240.01,240.31,240.07,9037,240.84,240.21095483014273,144
86,240.145,240.26,240.195,240.0,4266,240.84,240.14298743553678,33
87,240.26,240.545,240.47,240.1,9233,240.84,240.29164763348876,150
88,240.545,240.3,240.7,240.34,41839,240.84,240.58184347379265,460
89,240.3,240.05,240.33,240.15,11660,240.84,240.19103868782162,93
90,240.05,240.3,240.29,239.98,17166,240.84,240.1221119422113,355
