index,Open,Close,High,Low,Volume,Previous_Close,Volume_weighted_avg_price,Number_of_transactions
0,346.11,346.02,346.5,346.11,535,345.99,346.3898317757009,9
1,346.02,345.64,346.1,345.7,57253,345.99,346.0166162035178,202
2,345.7,346.0,345.75,345.45,1181,345.99,345.599466553768,31
3,345.54,346.02,345.54,345.4,917,345.99,345.46414394765543,13
4,345.51,345.96,345.51,345.25,1279,345.99,345.36661008600464,20
5,345.96,345.36,345.96,345.96,144,345.99,345.96,1
6,345.575,345.79,345.575,345.575,200,345.99,345.45875,3
7,345.821,345.41,345.821,345.821,1050,345.99,345.81952380952384,2
8,345.31,345.04,345.74,345.09,16543,345.99,345.32173572508015,206
9,345.02,344.64,345.175,344.75,14422,345.99,344.96170676743833,225
10,344.5717,345.14,344.5717,344.53,431,345.99,344.578373549884,13
11,345.14,344.535,345.14,345.14,100,345.99,345.14,1
12,344.535,345.2436,344.535,344.5311,5481,345.99,344.5337740010947,6
13,344.5549,345.02,344.6869,344.5549,537,345.99,344.6370018621974,7
14,344.5355,344.92,344.8623,344.5355,1133,345.99,344.5998499558694,5
15,345.415,344.7532,345.5,345.415,1400,345.99,345.4853571428571,4
16,345.43,345.0,345.43,345.39,202,345.99,345.4070297029703,3
17,345.0245,345.5,345.12,345.0245,846,345.99,345.11882742316783,15
18,345.5,345.13,345.5,345.47,902,345.99,345.49437472283813,4
19,345.1,345.5,345.42,345.09,13344,345.99,345.2650505395682,132
20,345.5,345.92,345.61,345.1701,4304,345.99,345.38422344330866,57
21,345.755,346.32,346.2,345.6016,12809,345.99,346.0679771723006,80
22,346.32,346.8,346.6113,346.265,4142,345.99,346.437693819411,48
23,346.19,346.04,346.19,346.05,998,345.99,346.1398206412826,13
24,346.21,346.43,346.23,346.03,2133,345.99,346.15749179559305,30
25,346.43,346.05,346.43,346.4196,353,345.99,346.4490368271955,5
26,346.05,346.7566,346.09,346.04,1000,345.99,346.05804,10
27,346.7566,346.268,346.7566,346.7566,294,345.99,346.69775646258506,5
28,346.42,346.7999,346.485,346.3772,1160,345.99,346.44449310344834,13
29,346.7999,346.44,346.7999,346.7999,200,345.99,346.7999,1
30,346.3311,346.7982,346.625,346.3311,2183,345.99,346.5106062299587,44
31,346.6268,346.45,346.8,346.6268,702,345.99,346.7136441595442,4
32,346.45,346.8,346.49,346.45,539,345.99,346.4653200371057,10
33,346.8,346.45,346.8,346.8,249,345.99,346.8,1
34,346.45,346.7999,346.45,346.22,1217,345.99,346.40148151191454,13
35,346.63,346.42,346.63,346.625,588,345.99,346.6025469387755,10
36,346.21,346.0401,346.43,346.17,1345,345.99,346.2381650557622,19
37,346.0401,346.42,346.0401,346.0401,300,345.99,346.0401,1
38,346.51,346.77,346.69,346.51,619,345.99,346.5346688206785,14
39,346.8,346.249,346.8,346.49,4987,345.99,346.7370443152195,36
40,346.249,346.62,346.279,346.1175,730,345.99,346.2509178082192,4
41,346.63,346.24,346.63,346.31,1618,345.99,346.4399808405439,12
42,346.32,346.642,346.34,346.04,1923,345.99,346.27475819032765,29
