index,Open,Close,High,Low,Volume,Previous_Close,Volume_weighted_avg_price,Number_of_transactions
0,844.68,844.0,845.9,844.68,218111,840.01,845.5904626103228,521
1,845.95,844.75,845.95,845.51,5811,840.01,845.7701647737052,328
2,845.47,845.02,845.71,845.37,4312,840.01,845.5160926252319,154
3,845.02,845.89,845.64,845.02,5202,840.01,845.4731660899655,161
4,845.81,845.01,845.81,845.05,7406,840.01,845.5650190791255,249
5,845.44,844.05,845.61,844.25,21085,840.01,844.9215727910843,792
6,844.7673,845.635,844.7673,844.5099,1734,840.01,844.7288847174167,24
7,844.7,845.61,844.73,844.7,1161,840.01,844.7461757105941,46
8,844.76,845.61,844.76,844.76,100,840.01,844.76,1
9,844.77,844.76,844.77,844.77,131,840.01,844.8177862595421,5
10,844.77,844.75,844.77,844.77,102,840.01,844.7864705882351,3
11,844.93,845.89,844.93,844.93,287,840.01,844.8191139372824,11
12,845.0,845.89,845.0,845.0,836,840.01,845.0221531100478,23
13,845.0,845.85,845.8322,844.95,7072,840.01,845.2478243495477,231
14,845.54,845.85,845.67,844.5,2269,840.01,845.3945362274133,118
15,845.675,845.0,845.675,845.675,317,840.01,845.4397347003156,11
16,845.6258,844.11,845.6258,844.37,6921,840.01,844.7781401531573,310
17,844.11,845.435,844.11,844.0,2191,840.01,843.9691784573253,138
18,843.65,845.0428,843.65,843.5,891,840.01,843.5666105499438,34
19,845.605,843.5101,845.605,845.605,130,840.01,845.605,1
20,844.685,843.8,844.685,844.685,100,840.01,844.685,1
21,843.5,845.61,843.5,843.5,508,840.01,843.6139356299213,23
22,843.645,845.61,843.645,843.49,200,840.01,843.5675,2
23,843.49,845.0101,843.49,843.3,1355,840.01,843.3499630996312,43
24,843.11,844.765,843.11,842.7,5415,840.01,842.9503232317632,285
25,843.11,843.6399,843.11,843.11,663,840.01,843.1113876319757,16
26,843.6399,845.61,843.6399,843.6399,320,840.01,843.5224375,5
27,844.64,843.69,844.64,844.64,398,840.01,844.5946891959799,8
28,843.62,845.61,843.62,843.62,208,840.01,843.5415865384616,6
29,845.61,842.9,845.61,845.61,601,840.01,845.6100000000002,66
30,845.5465,843.345,845.5465,845.5465,504,840.01,845.4939367063495,28
31,843.6,845.61,843.64,843.6,592,840.01,843.62652027027,17
32,843.345,844.52,843.7,843.345,475,840.01,843.6079642105262,12
33,844.975,843.7409,844.975,844.975,115,840.01,845.0630304347826,2
34,844.805,843.555,844.805,844.805,183,840.01,845.0116781420766,7
35,843.74,844.62,844.0,843.71,2437,840.01,843.8099876487487,44
36,843.73,845.25,843.73,843.73,106,840.01,843.7556603773585,7
37,844.345,845.61,844.345,844.345,312,840.01,844.1324304487179,19
38,844.1899,845.61,844.1899,844.0601,571,840.01,844.1593870402801,22
39,843.74,845.0,843.74,843.74,296,840.01,843.7692429054053,12
40,843.73,845.61,843.73,843.73,1108,840.01,843.71402166065,12
41,843.8125,842.6,843.8125,843.735,281,840.01,843.5842921708185,9
42,843.62,845.61,843.79,843.1474,1216,840.01,843.4200193256574,39
43,843.31,845.61,843.365,843.31,254,840.01,843.3476236220473,14
44,843.345,845.61,843.51,843.345,1588,840.01,843.4811356423177,51
45,843.86,845.61,843.88,843.86,699,840.01,843.9252476394848,18
46,844.0025,843.351,844.31,843.9625,456,840.01,844.1173423245614,10
47,844.29,843.3037,844.29,844.29,574,840.01,844.2962195121951,20
48,844.63,845.61,844.63,844.63,436,840.01,844.6374311926608,17
49,845.01,843.84,845.24,845.01,1127,840.01,845.1108868677906,24
50,845.215,844.055,845.215,845.215,232,840.01,845.1450991379311,13
51,844.055,845.0881,844.055,844.055,201,840.01,844.055,2
52,845.03,842.9,845.25,845.03,688,840.01,845.1150040697673,47
53,845.28,843.11,845.28,845.28,243,840.01,845.2918518518518,5
54,843.345,845.08,843.345,843.345,100,840.01,843.345,1
55,845.22,843.73,845.22,845.22,197,840.01,845.1423065989848,12
56,845.0,843.73,845.0,845.0,676,840.01,845.0080917159763,24
57,844.84,843.88,845.14,844.31,1437,840.01,844.6964604036186,35
58,844.02,845.61,844.8,843.91,9660,840.01,844.3724106211178,348
59,844.67,845.0,844.81,844.1881,10980,840.01,844.760196539162,75
60,845.0,844.13,845.19,844.4388,4183,840.01,844.7187626105663,91
61,844.07,845.0,844.72,844.07,3889,840.01,844.5348073026486,127
62,844.825,845.8658,845.66,844.825,4618,840.01,845.2388192507581,123
63,845.49,844.685,845.89,845.4139,6733,840.01,845.6617416159216,215
64,845.8899,844.78,845.8899,844.9,21905,840.01,845.4165655101568,531
65,844.62,845.65,845.62,844.35,10464,840.01,844.6129976108554,258
66,845.52,844.5044,845.52,845.1606,778,840.01,845.4370883033421,45
67,844.5044,845.4309,845.16,844.5044,1441,840.01,844.990617626648,23
68,845.52,846.33,846.15,845.0,19831,840.01,845.6593077000659,639
69,846.44,845.175,846.5,846.08,3159,840.01,846.2666192782528,94
70,846.12,845.05,846.5,845.835,5881,840.01,846.2514166808367,114
71,846.24,847.2,847.1,846.08,13865,840.01,846.7020779372515,372
72,847.23,846.0,847.5706,847.07,7440,840.01,847.3940667069897,194
73,847.2497,846.29,847.3948,847.02,2559,840.01,847.1569362641658,51
74,846.29,847.21,846.29,846.29,223,840.01,846.29,1
75,847.41,848.07,848.0,846.8806,15633,840.01,847.5089029552878,529
76,847.91,848.95,848.9,847.5966,43386,840.01,848.4210074747608,875
77,848.83,848.0,849.29,848.19,35029,840.01,848.7819272659787,999
78,848.0,849.0,848.04,847.3,9491,840.01,847.6659119481615,258
79,847.8899,848.72,847.9237,847.8899,1951,840.01,847.8309126601745,60
80,848.3299,847.8412,848.41,848.25,767,840.01,848.3010226857888,31
81,847.8412,848.71,848.45,847.3,12553,840.01,847.925057619693,408
82,848.77,847.86,848.98,848.19,1736,840.01,848.5953643433179,51
83,848.2,848.87,848.66,847.93,8767,840.01,848.2742841336827,239
84,848.94,848.0,849.27,848.33,5846,840.01,848.8304963906947,160
85,848.0,847.15,848.6085,847.3,22449,840.01,848.0752717181157,723
86,847.31,846.3,847.31,846.43,6290,840.01,846.8000661526233,154
87,846.59,847.2,847.03,846.59,2804,840.01,846.7974800641941,114
88,847.28,848.3,848.01,847.09,7384,840.01,847.7176375000005,204
89,848.01,847.32,848.01,847.5601,1190,840.01,847.7946824369752,60
90,847.37,846.4108,847.51,846.59,3937,840.01,847.0796400812804,89
91,846.2894,845.5501,846.67,845.68,13419,840.01,846.1951502198382,361
92,845.5501,846.73,845.5501,845.5501,222,840.01,845.5561581081081,4
93,845.79,846.64,846.0499,845.6371,2129,840.01,845.8901279473931,58
94,846.225,847.51,847.4099,846.225,9063,840.01,846.7204880944506,331
95,846.9763,846.39,846.9763,846.9763,398,840.01,846.990640201005,13
96,846.92,845.54,846.92,845.71,22623,840.01,846.2649969897898,761
97,845.75,846.5,846.28,845.75,2617,840.01,845.9703072984332,100
98,845.9501,845.63,846.71,845.95,16892,840.01,846.3159992896036,529
99,846.02,844.76,846.2597,844.93,10760,840.01,845.4141226394046,323
100,845.03,843.91,845.1895,844.0,14149,840.01,844.5563524489373,510
101,843.7712,843.02,843.7712,843.11,6453,840.01,843.5435803037344,182
102,843.02,843.87,843.765,842.2006,19913,840.01,842.9028895897161,612
103,843.8516,842.8,844.285,843.2501,6241,840.01,843.5708735779525,220
104,844.0,842.87,844.0,843.0,8880,840.01,843.4705638063064,298
105,843.0,843.9999,843.71,843.0,4337,840.01,843.2024621166706,149
106,843.995,844.9999,844.38,843.6831,4578,840.01,844.093897968545,169
107,844.52,845.0,844.52,844.16,1602,840.01,844.3887704119852,76
108,844.52,843.06,844.52,843.47,6600,840.01,843.9881734242426,179
109,843.06,843.95,843.1,843.0547,1208,840.01,843.1554362582782,35
110,843.95,843.05,843.95,843.49,326,840.01,843.6297055214724,5
111,843.6699,843.11,843.6699,843.6699,135,840.01,843.7234681481482,7
112,843.6427,844.0,843.67,843.11,6663,840.01,843.378256416029,105
113,843.7278,844.99,844.52,843.5952,8777,840.01,844.0679975504156,304
114,844.7246,844.99,844.76,844.31,2430,840.01,844.5800411934157,82
115,844.65,844.11,845.38,844.3,13937,840.01,844.697069699361,652
116,844.11,844.99,844.9,843.825,12444,840.01,844.360474766956,447
117,845.0,845.8699,845.8299,844.63,16452,840.01,845.3091061086793,506
118,845.85,845.02,846.3543,845.83,13417,840.01,845.9575469106356,276
119,846.0565,845.02,846.0565,845.4,2182,840.01,845.6802775435381,51
120,845.6785,845.8999,845.6785,845.6785,136,840.01,845.5539522058824,5
121,845.4593,846.75,846.71,845.26,42694,840.01,845.9819269710043,1343
122,846.78,845.9,846.79,846.08,11486,840.01,846.4653455511057,308
123,846.11,846.8,846.64,846.11,1902,840.01,846.3615333859094,68
