index,Open,Close,High,Low,Volume,Previous_Close,Volume_weighted_avg_price,Number_of_transactions
0,318.0,318.38,318.001,318.0,36361,317.16,318.00019251395724,6
1,318.39,318.0,318.39,318.21,465,317.16,318.2881290322581,16
2,318.06,318.37,318.06,318.06,912,317.16,318.06030701754383,24
3,318.08,318.4,318.28,318.03,3211,317.16,318.10744004982894,42
4,318.04,318.335,318.04,318.0,640,317.16,318.01921875,12
5,318.205,318.0,318.205,318.205,546,317.16,318.2045018315018,5
6,318.0,318.3695,318.24,317.71,16119,317.16,317.9270953843293,180
7,318.3695,318.0,318.3899,318.16,1652,317.16,318.29106628329305,12
8,318.0,318.33,318.195,318.0,5726,317.16,318.0128047502619,4
9,318.262,318.66,318.55,318.1946,14838,317.16,318.3776319315272,151
10,318.58,318.27,318.68,318.39,4063,317.16,318.5089858478958,61
11,318.305,317.95,318.4442,318.0,4887,317.16,318.1696107018621,46
12,318.01,317.62,318.01,317.65,6199,317.16,317.8456193418294,50
13,317.51,317.25,317.5801,317.4,3976,317.16,317.50651164486925,54
14,317.3,317.59,317.5,317.105,6107,317.16,317.32893387915516,81
15,317.4644,317.24,317.7163,317.32,6908,317.16,317.5875974377534,56
16,317.24,317.5874,317.5529,317.15,9535,317.16,317.28481248033546,88
17,317.49,317.98,317.82,317.31,5121,317.16,317.5375012692834,70
18,317.98,318.35,318.0,317.71,2754,317.16,317.95766194626003,36
19,318.35,317.93,318.35,318.11,2305,317.16,318.156426681128,27
20,318.1682,318.25,318.1959,317.82,2128,317.16,318.061147556391,16
21,318.25,317.9,318.2915,318.078,1522,317.16,318.18132805519053,15
22,318.0543,318.24,318.2,318.0543,787,317.16,318.1173970775095,8
23,318.24,317.82,318.25,318.24,300,317.16,318.25,4
24,318.24,317.8354,318.34,318.04,1966,317.16,318.2423666327569,14
25,318.0075,318.2399,318.05,317.82,2745,317.16,317.9441170856102,53
26,318.2,317.91,318.45,318.01,13965,317.16,318.25701460794863,118
27,317.91,317.5,318.1099,317.6,16741,317.16,317.8280656173469,95
28,317.5,317.9,317.8,317.5,2900,317.16,317.6599977586207,46
29,317.86,317.9,317.86,317.86,125,317.16,317.802,2
30,317.7558,317.95,317.7558,317.7558,530,317.16,317.74528301886795,2
31,317.95,318.27,318.11,317.95,1495,317.16,318.0405351170569,22
32,318.27,318.65,318.54,318.0261,12908,317.16,318.2696160288193,75
33,318.67,318.98,318.96,318.41,21855,317.16,318.7286435552506,182
34,319.0,319.3,319.2,318.74,8408,317.16,319.06615249762126,98
35,319.0984,319.65,319.6,319.02,18483,317.16,319.2768652220958,150
36,319.5543,319.98,319.94,319.5534,8406,317.16,319.7432854151797,72
37,319.93,319.6206,319.98,319.8,1579,317.16,319.9044173527548,25
38,319.6206,319.96,319.9,319.56,2469,317.16,319.71561158363704,36
39,319.96,320.3,320.27,319.96,9714,317.16,320.06611591517424,193
40,320.27,319.9488,320.32,320.27,1456,317.16,320.312103228022,8
41,320.0,320.28,320.1,319.95,502,317.16,319.99534760956175,8
42,320.28,319.9554,320.28,320.07,380,317.16,320.1601578947368,5
43,319.9554,320.28,320.2311,319.8,5334,317.16,320.0224120734908,41
44,320.28,319.92,320.5,320.0201,29772,317.16,320.2899410284832,197
45,319.8076,319.57,320.06,319.79,7481,317.16,319.90101924876365,55
46,319.5625,319.2001,319.5625,319.4,1346,317.16,319.42056463595844,11
47,319.5388,319.92,319.79,319.39,2538,317.16,319.54452817178867,32
48,319.8206,319.51,320.0799,319.69,7003,317.16,319.8784505354848,55
49,319.51,319.88,319.51,319.51,100,317.16,319.51,1
50,319.88,319.4601,319.92,319.7098,1335,317.16,319.86741438202245,12
51,319.8,319.57,319.9526,319.5925,2762,317.16,319.81534395365674,30
52,319.57,319.92,319.8619,319.57,1746,317.16,319.6755134593356,12
53,319.92,319.57,319.9448,319.67,7970,317.16,319.7832832496862,74
54,319.57,319.12,319.726,319.27,14172,317.16,319.51533063787747,66
55,319.12,319.44,319.382,319.04,6205,317.16,319.2074541498793,43
56,319.33,319.1,319.75,319.2,25895,317.16,319.4971002278434,209
57,319.1,319.43,319.4,319.0,25116,317.16,319.1642777711423,245
58,319.43,319.75,319.69,319.32,21332,317.16,319.48461623382724,216
59,319.75,319.35,319.86,319.45,4536,317.16,319.6879081790124,59
60,319.35,319.69,319.65,319.32,14458,317.16,319.4461421911745,160
61,319.5323,319.32,319.7,319.38,9081,317.16,319.48126297764554,104
62,319.32,319.65,319.63,319.32,10270,317.16,319.497473466407,71
63,319.65,319.33,319.81,319.4,11272,317.16,319.6649648775728,105
64,319.27,319.69,319.55,319.26,5892,317.16,319.419145706042,62
65,319.69,319.35,319.695,319.5,2272,317.16,319.57152288732397,30
66,319.35,319.03,319.39,319.06,4140,317.16,319.25263458937206,55
67,319.03,319.4756,319.03,319.03,100,317.16,319.03,1
68,319.4756,319.04,319.4756,319.24,808,317.16,319.28604888613864,8
69,319.2207,319.36,319.35,319.2207,225,317.16,319.2580888888889,3
70,319.36,319.7,319.64,319.3599,9148,317.16,319.5114124726716,109
71,319.73,320.07,320.0,319.6603,13749,317.16,319.87981764491957,130
72,320.0,320.4,320.33,319.8201,10247,317.16,320.0876119352006,113
73,320.3499,320.75,320.65,320.2101,18324,317.16,320.3362302554027,60
74,320.7125,320.41,320.75,320.45,21681,317.16,320.5573585028365,138
75,320.425,320.0,320.44,320.105,9861,317.16,320.2830840178482,99
76,320.0,319.6165,320.1799,319.72,16443,317.16,320.03213441586087,164
77,319.6225,320.18,319.825,319.62,3877,317.16,319.7630657725045,63
