index,Open,Close,High,Low,Volume,Previous_Close,Volume_weighted_avg_price,Number_of_transactions
0,999.81,998.5,999.0,999.0,1200,1000.5799,999.8009916666665,9
1,999.95,998.85,999.99,998.97,43918,1000.5799,999.937489412086,75
2,998.85,999.98,999.4559,998.84,1919,1000.5799,999.0579712871288,63
3,999.19,998.84,999.19,999.19,203,1000.5799,999.2566206896552,6
4,999.0,998.85,999.0,999.0,144,1000.5799,999.1385416666667,5
5,998.93,1000.0,999.77,998.93,1843,1000.5799,999.5188659793815,42
6,999.99,998.91,1000.3,999.0,12720,1000.5799,999.7696136949685,380
7,998.91,1000.04,999.0,998.84,769,1000.5799,998.9058387516257,10
8,998.83,1000.04,998.83,998.83,222,1000.5799,998.8364414414416,6
9,998.82,1000.04,998.82,998.82,239,1000.5799,998.8869456066946,6
10,999.41,1000.0,999.44,998.3938,2822,1000.5799,998.8447731750533,133
11,999.0249,998.03,999.0249,999.0249,103,1000.5799,999.0312126213593,3
12,998.1464,999.47,998.1464,998.1464,140,1000.5799,998.2531428571427,6
13,998.321,999.95,998.321,998.321,200,1000.5799,998.321,1
14,999.11,998.735,999.11,999.11,122,1000.5799,999.1990163934425,4
15,998.735,999.95,999.095,998.735,316,1000.5799,998.9810759493672,3
16,999.21,998.67,999.72,999.21,1013,1000.5799,999.5437041461012,65
17,999.215,998.42,1000.0,999.215,505,1000.5799,999.6391944554456,37
18,999.8,998.8751,1000.3,999.8,2369,1000.5799,1000.0285400168848,87
19,1000.62,998.6699,1001.0,1000.62,4720,1000.5799,1000.9048955296614,158
20,1000.8,999.4327,1001.0,1000.34,1882,1000.5799,1000.7480619022309,67
21,1000.84,1001.99,1001.5,1000.37,3437,1000.5799,1001.0969256910103,118
22,1001.14,1000.78,1002.0,1001.14,1174,1000.5799,1001.6072359454856,33
23,1001.4,998.4284,1001.5099,1000.57,3819,1000.5799,1001.0073455354805,80
24,1001.6,1000.31,1001.97,1000.46,3473,1000.5799,1001.2179071408012,107
25,1000.31,998.7099,1000.74,1000.31,3891,1000.5799,1000.519090593678,44
26,1000.6256,998.7099,1000.6256,1000.6256,110,1000.5799,1000.5991818181818,2
27,999.2968,1000.4468,999.2968,999.2968,337,1000.5799,999.2968,1
28,1000.4468,999.42,1000.4522,999.96,3185,1000.5799,1000.2178695761373,91
29,998.89,1000.5822,998.89,998.89,351,1000.5799,999.3525071225072,16
30,1000.5822,999.0,1000.5822,1000.5822,305,1000.5799,1000.5804377049179,2
31,999.39,1000.06,999.39,999.39,125,1000.5799,999.2236800000001,3
32,1000.03,999.0109,1000.03,1000.03,132,1000.5799,1000.0295454545454,6
33,999.0109,1000.0999,999.0721,999.0,740,1000.5799,999.0169000000001,4
34,999.5,1001.3141,1000.02,999.5,1612,1000.5799,999.9505194789086,56
35,999.0,1000.1,999.0,999.0,150,1000.5799,999.0,1
36,1000.18,1001.2154,1000.18,999.08,512,1000.5799,999.7524609375002,46
37,1000.67,999.58,1000.67,1000.67,102,1000.5799,1000.6810647058824,3
38,1001.2085,999.8016,1001.2085,1001.2085,398,1000.5799,1001.2100489949748,4
39,1000.1272,999.91,1000.1272,1000.1272,1051,1000.5799,1000.1334815413891,6
40,999.6692,1001.5416,999.6692,999.6692,1510,1000.5799,999.6691158940398,4
41,999.9834,1001.0268,999.9834,999.9834,111,1000.5799,999.9451801801802,3
42,1000.002,999.43,1000.002,1000.002,120,1000.5799,1000.0867891666667,10
43,999.65,1001.3288,999.65,999.65,150,1000.5799,999.6499999999999,2
44,999.65,1001.3288,999.65,999.65,200,1000.5799,999.65,1
45,999.22,1001.0008,999.22,999.01,701,1000.5799,999.1137232524964,24
46,999.025,1001.3288,999.045,999.025,408,1000.5799,999.0420588235294,3
47,999.0,1001.3288,999.645,998.43,963,1000.5799,998.9087019730011,21
48,999.053,1001.3288,999.053,999.053,526,1000.5799,999.0592395437262,4
49,998.785,1000.8006,998.785,998.785,100,1000.5799,998.785,1
50,998.45,1001.2898,998.45,998.45,284,1000.5799,998.550916549296,12
51,999.12,1001.1225,999.12,998.75,1530,1000.5799,998.9620784313723,36
52,1001.1225,999.225,1001.1225,1001.1225,100,1000.5799,1001.1225,1
53,999.02,1001.4282,999.02,998.45,542,1000.5799,998.7072047970479,11
54,998.8204,1001.3225,998.8204,998.8204,242,1000.5799,998.7833983471073,3
55,998.5,1001.0548,998.9295,998.5,301,1000.5799,998.7846511627906,4
56,999.4199,1001.3258,999.4199,999.4199,373,1000.5799,999.3951335120644,4
57,998.96,1000.0,998.96,998.96,462,1000.5799,999.0128106060606,8
