index,Open,Close,High,Low,Volume,Previous_Close,Volume_weighted_avg_price,Number_of_transactions
0,509.5,509.0,509.79,509.42,4330,454.47,509.6477297921478,65
1,509.0,509.77,509.15,509.0,500,454.47,509.09900000000005,6
2,509.77,509.0135,509.44,509.41,780,454.47,509.67705128205125,12
3,509.0135,509.77,509.0135,509.0135,100,454.47,509.0135,1
4,509.77,509.25,509.85,509.5,199000,454.47,509.7693166331658,50
5,509.77,509.25,509.77,509.77,392,454.47,509.71288265306123,11
6,509.25,509.77,509.25,509.25,100,454.47,509.25,1
7,509.51,509.26,509.51,509.33,435,454.47,509.49298850574706,8
8,509.77,509.25,509.85,509.42,10337,454.47,509.7817229370225,188
9,509.25,509.94,509.65,509.25,515,454.47,509.4783689320389,8
10,509.94,509.15,509.94,509.94,420,454.47,509.93999999999994,12
11,509.1,509.7,509.4,509.1,581,454.47,509.2564716006885,10
12,509.7,509.09,509.94,509.7,385,454.47,509.87766233766234,2
13,509.01,509.7,509.25,509.0,1426,454.47,509.06246143057507,48
14,509.7,508.92,509.7,509.69,570,454.47,509.5049649122807,18
15,508.952,509.798,508.952,508.952,488,454.47,508.91418176229513,14
16,509.6225,508.6,509.6225,509.6225,100,454.47,509.6225,1
17,508.5,509.84,508.5,508.13,1664,454.47,508.4337860576924,16
18,508.12,508.65,508.62,508.12,437,454.47,508.4683981693364,6
19,508.65,509.185,508.92,508.2,2611,454.47,508.4541240903868,25
20,509.185,508.2,509.185,509.185,105,454.47,509.185,1
21,508.2,508.71,508.2,508.2,1000,454.47,508.20000000000005,2
22,508.71,508.15,508.83,508.71,300,454.47,508.78999999999996,3
23,508.15,508.77,508.285,508.1,2702,454.47,508.1425240562546,26
24,508.01,507.5875,508.6,507.73,4090,454.47,508.03212836185804,77
25,507.5875,508.58,507.5875,507.5875,190,454.47,507.59410526315787,5
26,508.58,507.94,508.58,508.1262,300,454.47,508.2774666666666,2
27,507.94,509.77,508.2,507.6775,1479,454.47,507.9878837052063,19
28,509.77,507.99,509.77,509.77,140,454.47,509.77,2
29,507.99,507.48,508.07,507.59,515,454.47,507.79805825242715,6
30,508.2,507.56,508.2,508.2,251,454.47,508.19820717131466,4
31,507.56,508.2,507.56,507.56,100,454.47,507.56,1
32,507.76,507.67,507.76,507.71,853,454.47,507.8073505275498,15
33,507.7,507.09,507.7,507.7,100,454.47,507.7,1
34,507.09,507.64,507.09,507.09,100,454.47,507.09,1
35,507.64,509.19,507.64,507.64,101,454.47,507.6417821782178,2
36,507.38,507.04,507.38,507.38,2076,454.47,507.4005443159923,16
37,507.38,508.5743,507.38,507.38,232,454.47,507.3303448275862,6
38,507.46,509.21,507.6,507.38,1005,454.47,507.4760199004976,10
39,507.33,509.26,507.38,507.02,1725,454.47,507.20574492753616,21
40,507.38,509.84,507.38,507.03,823,454.47,507.27035236938025,9
41,509.85,507.17,509.85,509.85,265,454.47,509.77056603773593,3
42,507.17,509.77,507.17,507.17,116,454.47,507.17,3
43,507.02,509.25,507.02,507.02,389,454.47,507.03233933161954,6
44,507.16,509.84,507.16,507.0,938,454.47,507.03585287846465,31
45,509.65,506.9,509.65,509.65,133,454.47,509.59819548872184,13
46,507.02,508.33,507.02,506.8,361,454.47,506.8337950138505,9
47,508.33,506.7,508.33,508.33,200,454.47,508.33,1
48,509.94,509.3329,509.94,509.94,391,454.47,509.94,1
49,509.3329,508.7601,509.3329,509.3329,230,454.47,509.37094782608693,2
50,509.4252,506.55,509.4252,509.4252,1057,454.47,509.4418049195838,8
51,506.23,509.77,506.23,506.23,100,454.47,506.23,1
52,506.23,509.77,506.23,506.23,100,454.47,506.23,1
53,509.4728,506.13,509.4728,509.4728,350,454.47,509.3865565714285,7
54,507.2788,506.1327,507.2788,507.2788,349,454.47,507.26339914040113,11
55,507.1311,508.33,507.1311,507.1311,100,454.47,507.1311,1
56,506.21,506.995,506.21,506.21,100,454.47,506.21,1
57,506.23,506.9172,506.23,506.23,301,454.47,506.18083056478406,8
58,506.1,509.175,506.1,506.0,2061,454.47,506.0140829694322,44
59,509.043,508.33,509.043,509.043,100,454.47,509.043,1
60,505.865,509.075,506.1073,505.865,200,454.47,505.98615,2
61,506.18,508.33,506.18,505.865,444,454.47,506.057545045045,10
62,505.88,506.13,505.97,505.88,825,454.47,505.9062207272728,10
63,505.65,505.61,505.7,505.65,428,454.47,505.71196261682235,11
64,505.64,509.77,505.79,505.64,1442,454.47,505.76835644937586,11
