index,Open,Close,High,Low,Volume,Previous_Close,Volume_weighted_avg_price,Number_of_transactions
0,737.61,738.1,738.0,736.99,120980,725.0,737.5773395346301,901
1,738.0,737.3,738.0,737.61,5615,725.0,737.9443777203918,106
2,737.57,736.56,738.0,736.71,8422,725.0,737.6245248159579,176
3,736.56,735.8,736.92,736.0,2767,725.0,736.2676287314778,112
4,735.83,737.568,736.008,735.49,5466,725.0,735.7537066593488,91
5,735.3905,738.0,735.3905,735.3905,240,725.0,735.419575,3
6,738.0,735.725,738.0,738.0,200,725.0,738.0,1
7,735.725,737.7952,736.04,735.725,316,725.0,735.8221123417723,5
8,735.71,737.7952,735.71,735.47,1155,725.0,735.5734458874457,45
9,735.52,737.8643,735.52,735.0,7593,725.0,735.2370990122481,228
10,735.4107,737.8776,735.4107,735.4107,101,725.0,735.4173257425743,2
11,737.21,735.99,737.21,737.21,250,725.0,737.219,2
12,735.99,735.15,735.99,735.58,1450,725.0,735.6687931034484,7
13,735.15,737.7278,735.605,735.15,450,725.0,735.5038888888889,2
14,735.89,737.8859,735.89,735.89,218,725.0,735.5898532110092,5
15,736.0092,737.52,736.08,735.42,1973,725.0,735.6078722757222,26
16,735.49,737.61,735.49,735.49,551,725.0,735.5489980036298,11
17,736.05,737.61,736.05,735.5,2190,725.0,735.7336574429222,49
18,735.55,737.61,735.55,735.55,303,725.0,735.5683910891089,7
19,735.57,736.73,736.54,735.57,1934,725.0,736.2673487073425,56
20,736.57,735.2039,737.0,736.5,2240,725.0,736.7803482142857,25
21,737.02,736.11,737.02,736.57,1452,725.0,736.8023966942148,17
22,736.11,736.9848,736.11,736.11,123,725.0,736.2203252032521,2
23,736.83,735.19,736.92,736.7838,742,725.0,736.8789083557953,15
24,735.5487,736.88,735.5487,735.5487,100,725.0,735.5487,1
25,736.88,735.9347,736.88,736.8775,586,725.0,736.869831569966,6
26,736.5,736.695,736.57,736.5,329,725.0,736.4525753799392,9
27,736.695,735.5451,736.695,736.695,151,725.0,736.6929695364239,2
28,736.6365,735.5471,736.6365,736.6365,150,725.0,736.6365,1
29,735.13,736.88,735.13,735.13,100,725.0,735.13,1
30,737.03,735.5622,737.03,737.03,200,725.0,736.90875,3
31,735.9659,736.6233,735.9659,735.9659,164,725.0,735.9448865853658,10
