index,Open,Close,High,Low,Volume,Previous_Close,Volume_weighted_avg_price,Number_of_transactions
0,423.35,422.9,423.42,422.99,346281,415.02,423.1099582200579,224
1,422.8,422.46,422.9,422.67,2753,415.02,422.7088630584815,145
2,422.5923,422.9,422.87,422.35,14048,415.02,422.5590702235193,359
3,422.9,422.441,422.9,422.6083,1828,415.02,422.7412067833699,42
4,422.441,423.2996,422.441,422.441,276,415.02,422.4636184782609,9
5,422.8,422.36,422.97,422.62,3500,415.02,422.8996836285713,59
6,422.5736,422.97,422.5736,422.5736,315,415.02,422.5634285714285,2
7,422.4839,422.96,422.4839,422.4839,100,415.02,422.4839,1
8,422.6346,422.5185,422.6346,422.6346,520,415.02,422.7224042307692,8
9,422.6335,422.97,422.7081,422.6335,1431,415.02,422.6931595387841,10
10,422.6785,422.385,423.0,422.6785,2542,415.02,422.90464323367456,54
11,422.77,422.51,422.77,422.77,2765,415.02,422.77821359855335,9
12,422.8631,422.98,422.8631,422.31,673,415.02,422.48186106983655,15
13,422.92,422.51,422.92,422.66,1392,415.02,422.7697341954023,36
14,422.745,423.11,422.745,422.745,119,415.02,422.7225621848739,8
15,422.745,422.98,422.745,422.745,252,415.02,422.7470833333333,6
16,422.98,422.51,423.03,422.81,13797,415.02,422.9446439008477,273
17,422.89,422.95,422.89,422.89,464,415.02,422.8834267241379,5
18,422.89,422.52,423.19,422.76,11152,415.02,422.9662925304876,126
19,423.0193,422.52,423.0193,423.0193,1300,415.02,423.0193,1
20,422.668,422.98,422.7574,422.668,292,415.02,422.68771746575345,10
21,423.11,422.51,423.11,422.9874,2973,415.02,423.06308139926006,73
22,423.0,422.555,423.0,422.8297,3122,415.02,422.94450313901336,64
23,422.555,423.0,422.555,422.555,200,415.02,422.555,1
24,422.919,422.52,423.19,422.74,11056,415.02,422.89745297575985,171
25,422.52,422.9999,422.52,422.52,322,415.02,422.44824037267074,18
26,422.99,422.37,423.11,422.5,19966,415.02,422.68436986376867,452
27,422.5,421.9035,422.6356,421.98,29559,415.02,422.1072350248646,573
28,421.9035,421.48,421.99,421.5,23450,415.02,421.77204199147104,532
29,421.45,423.11,421.473,421.22,10137,415.02,421.4017261517214,163
30,421.22,423.11,421.22,421.22,291,415.02,421.2415463917526,8
31,421.31,423.11,421.3949,421.25,2390,415.02,421.28926887029286,43
32,421.4873,423.11,421.5274,421.25,8504,415.02,421.41140634995287,102
33,421.2599,423.11,421.63,421.2599,3541,415.02,421.5723364303866,79
34,421.4319,423.11,421.92,421.4319,8773,415.02,421.6895528667503,120
35,421.78,423.11,422.18,421.77,7546,415.02,422.0030081102568,133
36,422.0,423.11,422.0,422.0,189,415.02,421.9978835978836,2
37,422.1,423.11,422.2,421.96,10212,415.02,422.06331860556185,117
38,422.08,423.11,422.08,422.08,352,415.02,422.0865340909091,7
39,422.08,423.11,422.08,421.8001,7434,415.02,422.03046592682256,76
40,421.925,423.11,422.09,421.77,6404,415.02,421.93848647720165,96
41,421.9465,423.11,422.09,421.78,17797,415.02,421.93740756307227,290
42,421.8986,422.32,422.25,421.8986,7616,415.02,422.034398765756,194
43,422.12,422.75,422.68,422.12,20583,415.02,422.5036182383522,424
44,422.595,423.225,423.03,422.505,16483,415.02,422.8186239944181,335
45,423.0896,422.75,423.25,423.0599,1632,415.02,423.1646156862744,81
46,423.26,423.7,423.66,423.1468,25050,415.02,423.4149795129739,338
47,423.7,424.14,424.1,423.7,18618,415.02,423.9528360726184,317
48,424.14,424.59,424.51,423.7949,66192,415.02,424.2985366373579,815
49,424.59,424.14,424.99,424.22,54213,415.02,424.7002322727021,962
50,424.16,424.57,424.56,424.0,48269,415.02,424.27758535913273,630
51,424.59,425.0,424.99,424.22,13553,415.02,424.6553788091195,207
52,425.0,424.475,425.17,424.64,37495,415.02,424.97501819975975,690
53,424.675,424.9999,424.84,424.56,6570,415.02,424.68994228310504,44
54,424.7871,424.56,424.88,424.72,4159,415.02,424.81792637653297,61
55,424.56,424.99,424.97,424.56,857,415.02,424.6411409568262,6
56,424.61,424.56,425.0,424.61,1702,415.02,424.8955630434782,28
57,425.0,424.56,425.0,424.78,2680,415.02,424.84478145522365,63
58,424.56,424.99,424.84,424.56,5381,415.02,424.6215171529453,102
59,424.5701,425.45,425.4,424.5701,54881,415.02,425.00610881725953,655
60,425.4,425.01,425.5,425.0889,2280,415.02,425.4040836403509,59
61,425.01,425.5,425.385,425.01,502,415.02,425.2142231075697,5
62,425.5,425.02,425.5,425.255,994,415.02,425.3038089537224,22
63,425.36,425.5,425.39,425.2481,877,415.02,425.32895598631706,17
