index,Open,Close,High,Low,Volume,Previous_Close,Volume_weighted_avg_price,Number_of_transactions
0,316.32,316.0994,316.395,316.3,57784,315.09,316.32001869029483,5
1,316.48,316.0,316.48,316.31,528,315.09,316.3929071969697,20
2,316.32,316.05,316.4,316.32,400,315.09,316.3282765,9
3,316.25,316.38,316.25,316.25,380,315.09,316.28405263157896,8
4,316.3,316.01,316.4121,316.08,2832,315.09,316.2903942090396,56
5,316.44,316.0901,316.44,316.265,477,315.09,316.3681421383648,12
6,316.24,315.71,316.39,315.8,23124,315.09,316.1190812056739,287
7,315.7,316.1053,315.91,315.7,829,315.09,315.75931242460797,8
8,315.8105,315.72,315.8137,315.8105,473,315.09,315.8247581395349,6
9,315.71,315.31,315.755,315.42,4809,315.09,315.6054648991475,51
10,315.31,315.74,315.59,315.3,1402,315.09,315.469514978602,17
11,315.41,315.01,315.43,315.12,3512,315.09,315.2515874145785,65
12,315.01,315.35,315.24,315.01,1208,315.09,315.1787982615894,19
13,315.35,315.84,315.35,315.24,594,315.09,315.32279461279467,9
14,315.6546,315.49,315.6546,315.608,471,315.09,315.66514861995756,6
15,315.49,315.89,315.49,315.47,352,315.09,315.4959943181819,7
16,315.6649,315.405,315.6649,315.6649,597,315.09,315.6837525963149,2
17,315.405,315.84,315.405,315.405,302,315.09,315.41142384105956,4
18,315.84,315.49,315.84,315.55,805,315.09,315.75714285714287,8
19,315.49,315.89,315.785,315.46,3170,315.09,315.6387776340694,50
20,315.89,316.2373,315.9898,315.7996,2121,315.09,315.8874408769449,19
21,315.74,316.19,316.0,315.74,5835,315.09,315.922528363325,66
22,316.19,315.635,316.19,316.19,240,315.09,316.1641,2
23,316.013,315.63,316.1866,315.7,14217,315.09,315.9299005275376,168
24,315.5,315.25,315.5,315.365,3919,315.09,315.45346772135764,38
25,315.25,315.7,315.51,315.24,3058,315.09,315.37333845650755,39
26,315.4131,315.3181,315.67,315.4,2078,315.09,315.4575976900866,43
27,315.3,315.7,315.57,315.3,6813,315.09,315.45241118450025,66
28,315.69,316.04,316.0,315.43,11053,315.09,315.8636161766036,86
29,316.04,315.71,316.0699,315.73,6175,315.09,315.86931340890703,66
30,315.8,315.35,315.95,315.4,11081,315.09,315.6660209818609,139
31,315.35,315.798,315.38,315.284,968,315.09,315.3400960743802,14
32,315.38,315.85,315.39,315.38,719,315.09,315.39726008344917,17
33,315.85,315.53,315.86,315.625,1230,315.09,315.8154471544716,10
34,315.53,315.2,315.5999,315.22,1325,315.09,315.35594716981126,17
35,315.16,315.54,315.3682,315.16,1261,315.09,315.3148770816812,14
36,315.17,315.58,315.51,315.0,27387,315.09,315.21225566874796,350
37,315.58,315.25,315.58,315.28,5265,315.09,315.3837186134855,84
38,315.32,315.57,315.51,315.0905,27211,315.09,315.357219543567,310
39,315.44,315.25,315.86,315.26,15440,315.09,315.61707949481837,206
40,315.25,314.93,315.3,314.98,11395,315.09,315.05382329969314,97
41,314.93,314.6,315.0183,314.66,3540,315.09,314.8529470338983,64
42,314.65,314.26,314.8467,314.34,19207,315.09,314.5159903316502,232
43,314.2691,314.74,314.53,314.2691,4892,315.09,314.378251103843,106
44,314.6977,314.4,314.89,314.45,4002,315.09,314.64923203398297,39
45,314.45,314.08,314.45,314.2,3892,315.09,314.2827055498459,38
46,314.0,314.45,314.0,314.0,763,315.09,314.042372214941,29
47,314.45,314.0,314.45,314.45,300,315.09,314.45,1
48,314.0,314.4552,314.24,314.0,5762,315.09,314.1399835994447,75
49,314.29,314.79,314.69,314.184,6874,315.09,314.43553933663094,120
50,314.73,315.12,314.94,314.73,1579,315.09,314.8966624445852,28
51,314.972,315.5201,315.31,314.94,4619,315.09,315.1075385581295,37
52,315.5201,314.94,315.66,315.26,2370,315.09,315.341062742616,14
53,314.9301,315.38,315.1306,314.9301,818,315.09,315.03067237163816,4
54,315.38,315.06,315.38,315.08,745,315.09,315.14659060402687,10
55,315.04,314.74,315.1818,314.76,7295,315.09,314.9713253187114,109
56,314.76,315.055,315.038,314.6929,2952,315.09,314.9020743902438,45
57,315.055,314.71,315.17,314.8,9510,315.09,314.98666218717113,92
58,314.935,314.35,314.95,314.5,12415,315.09,314.7902440757147,163
59,314.35,314.7,314.59,314.35,4888,315.09,314.4133114975451,45
60,314.732,315.0866,314.95,314.4301,12851,315.09,314.7542027857754,153
61,315.0866,315.41,315.4,315.0866,4437,315.09,315.1271061528058,28
62,315.3159,316.32,315.65,315.3156,6100,315.09,315.47231324590183,38
63,315.54,315.2654,315.5746,315.405,1189,315.09,315.4806469301935,15
64,315.2654,314.912,315.2708,315.09,3077,315.09,315.2192447188819,35
65,314.912,315.3215,315.22,314.912,3155,315.09,315.0500509984152,19
66,315.3215,315.0,315.61,315.11,15766,315.09,315.34637556767706,113
67,315.0058,314.68,315.21,314.7,21816,315.09,314.97930069673646,116
68,314.68,314.36,314.6967,314.43,10099,315.09,314.5113500742648,129
69,314.63,314.86,314.65,314.505,1205,315.09,314.6170041493776,18
70,314.88,314.5,314.99,314.6,1518,315.09,314.9227931488801,22
71,314.5,314.97,314.52,314.5,339,315.09,314.5088495575221,3
72,314.97,314.62,314.97,314.97,161,315.09,314.97,1
73,314.58,314.98,314.58,314.5406,363,315.09,314.56928374655644,5
74,314.54,314.9204,314.585,314.54,1011,315.09,314.55469693372896,8
75,314.9204,314.56,314.9204,314.9204,201,315.09,314.92039800995025,2
76,315.2855,314.5601,315.2855,315.2855,100,315.09,315.2855,1
77,314.5601,314.99,314.5601,314.5601,105,315.09,314.5743809523809,2
78,315.0134,314.6012,315.0134,314.85,676,315.09,314.93560946745566,11
79,314.8679,314.63,314.912,314.73,1712,315.09,314.8545372079439,22
80,314.81,314.3,314.8272,314.34,7108,315.09,314.5394065841306,67
81,314.3,313.95,314.4323,314.0,30178,315.09,314.19132975014855,336
82,314.0,313.51,314.0,313.67,3543,315.09,313.85631103584524,54
83,313.6436,313.83,313.79,313.64,1798,315.09,313.7408576195773,22
84,313.76,313.5154,313.76,313.76,756,315.09,313.7936772486773,18
85,313.5154,313.83,313.81,313.5154,800,315.09,313.5869395,9
86,313.83,314.1789,314.0834,313.52,11927,315.09,313.8124729772783,172
87,314.16,314.5,314.48,314.16,4468,315.09,314.27395901969555,46
88,314.48,314.18,314.5,314.21,2027,315.09,314.33701983226445,23
89,314.18,314.5,314.32,314.0664,5474,315.09,314.1694759042747,80
90,314.22,314.5,314.43,314.22,886,315.09,314.2806534988714,18
91,314.37,314.11,314.6352,314.21,8638,315.09,314.42439885390127,158
92,314.11,314.44,314.4,314.1,11034,315.09,314.1265037067246,83
93,314.47,314.76,314.68,314.36,6757,315.09,314.51870257510734,103
94,314.76,314.36,315.01,314.45,34518,315.09,314.9193330523207,197
95,314.36,314.68,314.5255,314.36,1353,315.09,314.51356614929784,3
96,314.425,314.35,314.7,314.425,1844,315.09,314.55884056399134,37
97,314.26,314.01,314.4999,314.12,6320,315.09,314.30146164556976,75
98,314.01,314.33,314.2599,314.01,11688,315.09,314.05635817932904,29
99,314.26,314.68,314.5853,314.0487,21236,315.09,314.23283805330584,293
100,314.68,314.32,314.69,314.37,8671,315.09,314.5293106100797,109
101,314.32,314.65,314.63,314.2,20516,315.09,314.412770111133,329
102,314.65,314.98,314.95,314.46,12540,315.09,314.69602450558205,128
103,314.98,314.5131,315.2,314.9537,3793,315.09,315.0446023200636,60
