index,Open,Close,High,Low,Volume,Previous_Close,Volume_weighted_avg_price,Number_of_transactions
0,987.71,986.68,987.72,987.01,32371,981.51,987.6785310185039,113
1,986.75,985.6,986.75,986.0,4094,981.51,986.3525083536888,183
2,987.435,985.21,987.435,987.435,100,981.51,987.435,1
3,986.44,987.6881,986.96,986.04,2143,981.51,986.437697153523,34
4,986.37,987.69,986.37,985.9,754,981.51,986.2177522546417,42
5,985.955,986.54,985.955,985.955,178,981.51,985.7689325842698,5
6,986.54,985.46,986.54,985.58,200,981.51,986.06,2
7,986.22,987.0,986.22,985.0,2544,981.51,985.1451818396213,127
8,987.0,985.1,987.0,987.0,150,981.51,987.0,1
9,987.2944,984.7,987.2944,987.2944,364,981.51,987.3357491758243,9
10,987.2949,984.68,987.2949,987.2949,134,981.51,987.3030873134328,4
11,984.78,984.58,984.78,984.78,103,981.51,984.8040776699029,4
12,984.84,986.8285,984.84,984.84,302,981.51,984.8245562913909,4
13,984.8,985.99,984.96,984.8,975,981.51,984.865528205128,31
14,985.56,987.87,985.56,985.56,108,981.51,985.5535527777778,6
15,985.77,987.72,986.1,985.77,877,981.51,985.9326453819841,13
16,985.6,985.1101,985.6,985.6,156,981.51,985.7788461538462,3
17,985.28,987.72,985.28,985.28,250,981.51,985.3256,3
18,985.6,987.72,985.6,985.6,299,981.51,985.5999999999999,4
19,985.11,984.02,985.19,984.885,923,981.51,985.0411837486454,59
20,984.41,985.08,984.96,984.41,374,981.51,984.7588237967916,13
21,984.88,984.38,985.6881,984.88,233,981.51,985.3082871244635,15
22,985.0673,985.7,985.0673,985.0673,108,981.51,985.0323138888889,3
23,984.38,985.66,984.38,984.38,100,981.51,984.38,1
24,985.595,984.05,985.595,985.595,250,981.51,985.6026748,21
25,985.2,986.1617,985.2,985.2,354,981.51,985.2757409604519,13
26,985.21,985.15,985.21,985.21,127,981.51,985.3237818897638,7
27,985.37,984.03,985.37,984.61,1076,981.51,984.8681914498145,57
28,984.61,985.8029,985.48,984.35,4166,981.51,984.9724770763322,58
29,985.2855,984.5939,985.2855,985.2855,105,981.51,985.3101380952381,6
30,984.3913,985.7814,984.3913,984.3913,173,981.51,984.3610017341041,2
31,984.52,985.6955,984.52,984.1,783,981.51,984.4258876117497,12
32,984.1,985.6955,984.1,984.1,308,981.51,984.2098051948052,13
33,984.165,985.6955,984.165,984.12,609,981.51,984.1409701149425,5
34,984.11,985.6955,984.11,984.1,524,981.51,984.1219847328243,13
35,984.5139,985.6955,984.5139,984.5139,100,981.51,984.5139,1
36,984.55,985.7436,984.55,984.55,103,981.51,984.5572796116504,4
37,984.55,985.7362,984.61,984.55,386,981.51,984.5440528497408,8
38,984.5,985.6271,985.0,984.1,1705,981.51,984.2856011730202,64
39,985.6271,984.1,985.6271,985.6271,351,981.51,985.6253133903134,2
40,984.12,985.6014,984.72,984.12,1009,981.51,984.4377562933598,37
41,984.54,983.5,984.54,984.09,831,981.51,984.1372719614927,51
42,985.309,985.64,985.309,984.15,4777,981.51,984.8982592422025,123
43,984.96,985.8038,985.28,984.28,6625,981.51,984.7122334188683,163
44,984.5725,986.095,985.52,984.5725,3967,981.51,985.1930859843711,100
45,985.364,987.25,987.0,985.364,2523,981.51,986.4098467697186,71
46,987.46,986.2,988.0,986.605,26175,981.51,987.4674001719202,432
47,986.4506,985.12,986.4506,985.5375,2612,981.51,986.1831617917306,54
48,985.51,986.29,985.5984,985.05,1637,981.51,985.340503115455,35
49,985.88,985.1179,985.88,985.48,747,981.51,985.5696112449799,12
50,986.47,985.3682,986.8425,986.32,1799,981.51,986.4290238465815,39
51,986.639,985.7312,986.639,986.2,2737,981.51,986.57152875411,62
52,985.9,986.99,985.9835,985.81,708,981.51,985.9221213276834,24
53,986.99,985.2511,986.99,986.99,150,981.51,986.7012666666667,9
54,985.6309,986.305,985.6309,985.6309,344,981.51,985.6198142441858,12
55,986.0,987.39,987.11,986.0,4471,981.51,986.7803120331024,121
56,987.49,988.5,988.0,986.816,3572,981.51,987.7669395576708,107
57,988.5,987.2651,988.5,987.8383,753,981.51,988.0651660026562,8
58,988.5,987.44,988.5135,988.05,2960,981.51,988.3139437837837,49
59,988.3,986.41,988.3,987.0,5191,981.51,987.5300989404743,140
60,986.144,986.78,986.425,985.58,3548,981.51,986.0526504509585,73
61,986.1,985.76,986.2,986.1,1110,981.51,986.3114530630633,39
62,985.76,984.73,986.23,985.0,10087,981.51,985.4964805789634,239
63,985.0,983.69,985.0,984.0,8404,981.51,984.633587958115,180
64,984.045,982.67,984.37,982.85,5483,981.51,983.5066683020247,181
65,982.67,983.6624,983.4843,982.571,1605,981.51,982.8393046105917,73
66,983.6624,982.5501,983.6624,983.16,619,981.51,983.5657269789983,8
67,983.37,983.81,983.37,983.37,154,981.51,983.4689500000001,7
68,984.21,984.83,984.24,983.41,1436,981.51,983.9616225626744,32
69,984.83,985.85,985.55,984.2341,3966,981.51,984.9106086485123,97
70,983.79,985.548,983.79,983.79,373,981.51,984.5124013404825,16
71,984.99,985.98,985.52,984.99,288,981.51,985.1015451388889,8
72,985.22,984.32,985.22,984.58,323,981.51,985.065093498452,12
73,984.885,985.68,985.29,984.885,954,981.51,985.1151188679244,22
74,985.3698,984.39,985.695,985.0775,735,981.51,985.2147434013607,19
75,984.94,985.42,985.03,984.94,443,981.51,984.9681101580134,16
76,985.4275,986.52,986.29,984.82,6359,981.51,985.2789852649786,77
77,986.11,985.4,986.3226,985.865,1839,981.51,986.0731280043503,54
78,986.06,986.69,986.06,985.92,379,981.51,985.9512680738787,11
79,985.59,986.75,986.41,985.236,5651,981.51,985.94665409662,100
80,986.0,988.0,987.47,985.895,3411,981.51,986.7145406918796,87
81,987.395,986.9124,987.395,987.1494,344,981.51,987.269488372093,9
82,987.55,988.0,987.55,987.3784,742,981.51,987.4128088948787,10
83,987.32,987.76,987.51,986.9579,2707,981.51,987.1790943849284,78
84,987.33,988.81,988.62,987.28,14053,981.51,988.1220680139475,264
85,988.85,989.85,989.5,988.85,12823,981.51,989.2083460734615,152
86,989.21,988.66,990.4949,989.04,25452,981.51,989.8642831408141,411
87,988.66,989.78,989.3244,988.66,4901,981.51,989.1587270352986,84
88,989.93,990.88,990.4666,989.228,2099,981.51,990.0186339685561,49
89,990.5622,989.7,990.5622,990.2826,1023,981.51,990.4805366568914,8
90,990.29,990.87,990.29,990.29,904,981.51,990.287389380531,2
91,990.5807,989.8,991.4,990.3275,8696,981.51,990.8547638799441,163
92,989.8,990.98,989.8,989.8,100,981.51,989.8,1
93,990.98,989.8001,990.98,990.98,174,981.51,990.8880344827585,6
94,990.95,989.74,991.0,989.9987,4130,981.51,990.6486425907989,94
95,989.995,990.73,990.58,989.995,1926,981.51,990.2019160436142,50
96,990.83,991.9,991.57,990.045,6785,981.51,990.9416794252027,86
97,991.667,990.88,992.04,990.98,12038,981.51,991.4683419421824,195
98,990.88,992.0,991.5,990.34,5512,981.51,990.9717189223513,119
99,992.0,990.68,992.0,992.0,100,981.51,992.0,1
100,991.255,991.7466,991.255,991.255,234,981.51,991.1243769230771,8
101,991.8073,990.11,991.8208,991.0,2118,981.51,991.5063545797924,30
102,990.11,991.35,990.11,990.11,100,981.51,990.11,1
103,990.7346,991.777,990.7346,990.7346,145,981.51,990.5769655172414,3
104,990.8768,990.75,990.8768,990.8768,290,981.51,991.0004051724138,7
105,991.105,991.8311,991.105,991.105,180,981.51,991.0991277777779,4
106,991.03,990.31,991.03,991.03,183,981.51,991.0742743169397,12
107,991.0,991.5499,991.0,991.0,339,981.51,991.0341592920354,12
108,990.915,990.46,991.15,990.9045,1559,981.51,991.079496407954,31
109,991.14,991.79,991.14,991.14,303,981.51,991.1332673267326,2
110,990.725,989.6613,990.8811,990.0,5298,981.51,990.4361431672328,115
111,989.6613,990.8,990.3,989.64,2590,981.51,989.9636247876447,73
112,989.85,989.605,990.53,989.85,5068,981.51,990.3204339581688,42
113,990.2125,990.6399,990.2125,990.0809,251,981.51,990.1447250996015,10
114,990.42,991.7,991.3725,990.0,7092,981.51,990.5751198956573,179
115,991.675,992.81,992.5,991.35,7312,981.51,992.1474699671777,114
116,992.28,991.705,993.0,992.255,5640,981.51,992.5466142198584,124
117,991.705,992.8999,991.965,991.705,238,981.51,991.8521978991597,7
118,991.3671,990.47,991.3671,990.88,1339,981.51,991.1125728155342,29
119,990.45,992.0,991.31,990.0,10539,981.51,990.559799278869,281
120,991.3928,993.0,992.98,991.3928,4332,981.51,992.2876048476458,108
121,993.0,991.8182,993.5,992.255,6119,981.51,993.0077105736233,115
