index,Open,Close,High,Low,Volume,Previous_Close,Volume_weighted_avg_price,Number_of_transactions
0,440.47,440.01,440.48,440.22,123467,442.75,440.3505188268931,74
1,440.01,440.5,440.01,440.01,747,442.75,440.07384203480586,26
2,440.45,440.03,440.51,440.115,1546,442.75,440.427380336352,40
3,440.15,440.5,440.47,440.0,7355,442.75,440.1396372127805,200
4,440.5,440.03,440.55,440.2,1931,442.75,440.38844122216494,43
5,440.62,440.13,440.62,440.62,117,442.75,440.5995726495726,3
6,440.13,440.59,440.13,440.13,201,442.75,440.27890547263684,4
7,440.1085,440.56,440.51,440.1085,405,442.75,440.406049382716,6
8,440.53,440.03,440.86,440.2205,1965,442.75,440.5977048346055,34
9,440.87,440.03,440.87,440.35,3748,442.75,440.5218431163285,94
10,440.03,440.65,440.03,440.03,101,442.75,440.0331683168316,2
11,440.65,440.03,440.77,440.46,643,442.75,440.5649300155521,9
12,440.03,440.49,440.03,440.03,102,442.75,440.0362745098039,2
13,440.65,440.97,440.91,440.1895,3097,442.75,440.6666164029707,69
14,440.99,440.48,441.06,440.99,2704,442.75,441.0132050665681,73
15,440.47,440.03,440.47,440.47,352,442.75,440.47147727272727,4
16,440.03,440.4772,440.03,440.03,268,442.75,440.0498507462686,7
17,440.4772,441.03,440.4772,440.4772,150,442.75,440.4694999999999,2
18,441.03,440.3659,441.03,441.03,100,442.75,441.03,1
19,440.98,440.3833,441.115,440.78,840,442.75,440.93086547619043,15
20,440.78,440.99,440.78,440.78,340,442.75,440.7688235294117,3
21,440.99,440.2133,441.1494,440.97,323,442.75,441.0314551083591,5
22,441.1219,440.43,441.1288,441.1219,641,442.75,441.1072854914196,8
23,441.08,440.1936,441.2,441.08,652,442.75,441.0894248466258,15
24,441.025,441.47,441.3499,440.98,3500,442.75,441.190886857143,66
25,441.4348,440.43,441.7,441.37,2661,442.75,441.48630402104476,32
26,441.64,440.15,441.64,441.58,957,442.75,441.62145245559043,27
27,441.46,440.3117,441.46,441.395,875,442.75,441.4550800000001,22
28,440.35,441.3,440.35,440.35,310,442.75,440.3440696774194,2
29,440.2002,441.25,440.2002,440.2002,769,442.75,440.2002,1
30,441.25,440.2,441.25,441.25,144,442.75,441.25763888888883,3
31,441.25,440.2,441.31,441.25,584,442.75,441.2501712328767,6
32,440.2,441.25,440.2,440.2,163,442.75,440.3159509202454,2
33,441.0,440.7,441.0,440.95,1037,442.75,440.97346190935383,16
34,440.9925,440.24,440.9925,440.9925,598,442.75,440.96443143812706,4
35,440.92,441.615,440.997,440.59,1788,442.75,440.7921140939598,17
36,441.615,440.6301,441.615,441.175,201,442.75,441.3940298507463,3
37,441.185,440.69,441.19,441.185,365,442.75,441.0947945205479,5
38,440.92,441.14,441.08,440.625,2661,442.75,440.85790116497566,41
39,441.16,440.43,441.16,440.87,879,442.75,441.1193799772469,15
40,440.43,441.24,440.43,440.43,247,442.75,440.4473279352227,8
41,440.67,441.5819,440.67,440.67,407,442.75,440.7723,10
42,441.5819,440.81,441.605,441.58,776,442.75,441.5468492268041,16
43,440.91,440.66,441.0422,440.91,895,442.75,440.97178435754194,6
44,441.22,441.69,441.68,441.03,17718,442.75,441.45777047635164,145
45,441.7,440.43,442.0,441.6427,8586,442.75,441.89799996505906,209
46,442.0,440.43,442.0,441.68,892,442.75,441.7318748878925,19
47,440.43,441.68,440.43,440.43,566,442.75,440.42999999999995,4
48,441.68,440.43,441.8912,441.68,713,442.75,441.70962131837314,21
49,440.43,442.0,440.43,440.43,136,442.75,440.43,8
50,442.0,441.51,442.0,441.65,3875,442.75,441.8223303225808,66
51,441.7499,440.65,441.7499,441.7499,601,442.75,441.74155574043266,3
52,441.735,440.5064,441.735,441.6995,377,442.75,441.70161193633953,6
53,440.5064,441.78,440.5064,440.5064,280,442.75,440.5064,3
54,441.79,440.5064,441.82,441.7244,1116,442.75,441.7920283154122,15
55,441.97,440.91,441.985,441.71,6312,442.75,441.84240386565284,24
56,441.81,441.03,442.0,441.81,2947,442.75,441.9874618255852,54
57,441.985,442.4997,442.3363,441.815,8166,442.75,442.032116385011,170
58,442.35,441.4352,442.35,442.175,4975,442.75,442.2678234170856,55
59,441.4352,442.32,441.4352,441.4352,367,442.75,441.4352,1
60,442.32,441.6379,442.35,442.205,4474,442.75,442.2603822083148,23
61,442.2201,441.46,442.24,442.22,1179,442.75,442.22434096692115,8
62,442.2338,441.399,442.2338,442.03,2044,442.75,442.12038649706454,37
63,441.91,442.45,442.38,441.91,2847,442.75,442.0761837021427,41
64,442.5,441.0926,442.67,442.5,1027,442.75,442.60352687439143,35
65,441.0926,442.76,441.0926,441.0926,400,442.75,441.0926,1
66,442.9,441.1372,443.09,442.68,18560,442.75,442.917279482758,310
67,443.14,441.2317,443.14,443.065,622,442.75,443.0575453376206,17
68,441.2317,442.95,441.2317,441.2317,970,442.75,441.2536618556701,6
69,442.95,441.428,443.05,442.95,517,442.75,442.99883945841395,6
70,443.17,441.2643,443.17,443.1,788,442.75,443.1269733502538,12
71,441.2643,442.74,441.2643,441.2643,100,442.75,441.2643,1
72,442.9514,441.2935,442.9514,442.9514,548,442.75,442.9714233576642,2
73,441.2935,443.175,441.2935,441.2935,600,442.75,441.2935,1
74,443.175,441.3514,443.175,443.175,100,442.75,443.175,1
75,442.9756,441.5904,442.9756,442.9756,395,442.75,442.9733291139241,9
76,441.5904,442.9975,441.5904,441.5904,500,442.75,441.5904,1
77,441.9294,442.925,441.9294,441.9294,206,442.75,441.89421553398057,5
78,441.8032,442.925,441.8298,441.7077,426,442.75,441.78403169014086,7
79,441.6838,442.925,441.6838,441.6838,100,442.75,441.6838,1
80,441.8288,442.925,441.8288,441.8288,231,442.75,441.835197835498,11
81,443.1,441.7921,443.18,443.1,436,442.75,443.1440940366973,5
82,443.175,442.298,443.175,443.175,101,442.75,443.17495049504953,2
83,442.3296,442.78,442.3296,442.28,1115,442.75,442.2961615246636,15
84,442.5677,443.28,443.2,442.4626,3346,442.75,443.0486571727437,48
85,443.28,442.73,443.51,442.93,30341,442.75,443.29916442767217,429
86,442.73,443.2899,443.0194,442.73,1395,442.75,442.79167311827956,11
87,442.9843,442.84,443.0246,442.9843,1245,442.75,443.003697188755,5
88,442.84,443.3,443.21,442.73,6138,442.75,442.971978233952,102
89,443.25,443.8001,443.696,443.02,19765,442.75,443.26956039463727,290
90,443.8001,444.42,444.0,443.5313,14103,442.75,443.76965703750966,200
91,444.355,443.97,444.48,444.05,2329,442.75,444.28461300987544,35
92,443.97,444.4699,443.97,443.97,101,442.75,443.9732594059406,2
93,444.05,444.01,444.523,444.03,25688,442.75,444.3525789746185,230
94,444.01,443.52,444.1998,443.69,17434,442.75,443.9028765917177,265
95,443.53,444.0,443.96,443.4,13930,442.75,443.59456422110543,147
96,443.7779,443.5501,443.9799,443.61,4801,442.75,443.7747088523223,51
97,443.886,444.0,443.99,443.31,9131,442.75,443.64399751396354,116
98,443.99,443.55,444.0,443.6317,3754,442.75,443.92281766116145,66
99,443.74,444.0,443.98,443.51,9154,442.75,443.70471810137656,129
100,444.11,444.46,444.38,444.11,5377,442.75,444.24766877440965,54
101,444.28,444.0,444.28,444.26,449,442.75,444.34301069042306,10
102,444.0,444.47,444.375,444.0,1051,442.75,444.2169933396765,7
103,444.47,444.0,444.47,444.47,205,442.75,444.4658048780488,2
104,444.0,444.47,444.0,444.0,200,442.75,444.0,1
105,444.254,444.02,444.4482,444.04,2404,442.75,444.24684638103156,24
106,444.12,444.4654,444.3762,443.99,4472,442.75,444.1025260733454,46
107,444.4654,444.0101,444.4654,444.1116,656,442.75,444.3452542682927,4
